TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
CHH,CHH @ PHI,04/28/2000,L,240,76,25,71,35.2,4,15,26.7,22,25,88.0,9,31,40,16,11,2,17,23,-5
PHI,PHI vs. CHH,04/28/2000,W,240,81,27,78,34.6,5,20,25.0,22,28,78.6,13,35,48,15,7,8,15,24,5
LAL,LAL vs. SAC,04/27/2000,W,240,113,41,84,48.8,6,14,42.9,25,35,71.4,14,34,48,25,7,5,6,21,24
SAC,SAC @ LAL,04/27/2000,L,240,89,34,80,42.5,5,10,50.0,16,20,80.0,7,33,40,20,1,1,13,25,-24
MIL,MIL @ IND,04/27/2000,W,240,104,41,77,53.2,4,13,30.8,18,25,72.0,8,34,42,24,6,7,15,28,13
IND,IND vs. MIL,04/27/2000,L,240,91,31,80,38.8,4,12,33.3,25,35,71.4,15,29,44,12,4,3,13,23,-13
POR,POR vs. MIN,04/26/2000,W,240,86,31,70,44.3,6,12,50.0,18,23,78.3,10,26,36,22,7,1,14,17,4
MIN,MIN @ POR,04/26/2000,L,240,82,31,71,43.7,2,10,20.0,18,22,81.8,12,22,34,19,10,6,15,24,-4
NYK,NYK vs. TOR,04/26/2000,W,240,84,27,67,40.3,2,6,33.3,28,38,73.7,11,26,37,9,5,2,13,28,1
TOR,TOR @ NYK,04/26/2000,L,240,83,24,58,41.4,2,10,20.0,33,41,80.5,7,28,35,13,4,4,13,32,-1
DET,DET @ MIA,04/25/2000,L,240,82,32,68,47.1,4,11,36.4,14,18,77.8,3,29,32,15,4,2,13,21,-2
MIA,MIA vs. DET,04/25/2000,W,240,84,32,71,45.1,4,14,28.6,16,24,66.7,9,33,42,22,11,5,17,26,2
SAS,SAS vs. PHX,04/25/2000,W,240,85,29,81,35.8,3,10,30.0,24,26,92.3,13,36,49,16,8,12,13,21,15
PHX,PHX @ SAS,04/25/2000,L,240,70,28,86,32.6,3,18,16.7,11,19,57.9,14,32,46,9,7,11,14,26,-15
CHH,CHH vs. PHI,04/24/2000,W,265,108,44,83,53.0,6,14,42.9,14,16,87.5,11,30,41,36,9,7,12,17,10
PHI,PHI @ CHH,04/24/2000,L,265,98,37,86,43.0,8,15,53.3,16,19,84.2,16,26,42,27,9,1,14,23,-10
UTA,UTA vs. SEA,04/24/2000,W,240,101,40,72,55.6,8,17,47.1,13,20,65.0,6,32,38,27,11,8,17,18,14
SEA,SEA @ UTA,04/24/2000,L,240,87,32,69,46.4,6,11,54.5,17,24,70.8,7,30,37,19,12,0,18,18,-14
MIN,MIN @ POR,04/23/2000,L,240,88,39,82,47.6,1,8,12.5,9,14,64.3,9,25,34,29,4,4,10,28,-3
POR,POR vs. MIN,04/23/2000,W,240,91,31,75,41.3,8,18,44.4,21,23,91.3,9,28,37,17,5,5,10,21,3
NYK,NYK vs. TOR,04/23/2000,W,240,92,35,72,48.6,5,12,41.7,17,21,81.0,5,29,34,14,10,5,17,24,4
TOR,TOR @ NYK,04/23/2000,L,240,88,30,81,37.0,8,16,50.0,20,28,71.4,15,32,47,23,11,2,15,20,-4
LAL,LAL vs. SAC,04/23/2000,W,240,117,52,99,52.5,3,8,37.5,10,14,71.4,25,29,54,24,7,9,12,24,10
SAC,SAC @ LAL,04/23/2000,L,240,107,37,85,43.5,7,21,33.3,26,35,74.3,15,22,37,18,7,3,12,19,-10
MIL,MIL @ IND,04/23/2000,L,240,85,30,83,36.1,4,8,50.0,21,26,80.8,13,30,43,11,9,8,13,22,-3
IND,IND vs. MIL,04/23/2000,W,240,88,32,86,37.2,5,16,31.3,19,26,73.1,18,29,47,17,6,8,11,25,3
CHH,CHH vs. PHI,04/22/2000,L,240,82,24,65,36.9,4,18,22.2,30,39,76.9,18,33,51,12,7,8,20,23,-10
PHI,PHI @ CHH,04/22/2000,W,240,92,33,78,42.3,4,6,66.7,22,31,71.0,14,22,36,14,8,6,10,27,10
DET,DET @ MIA,04/22/2000,L,240,85,29,67,43.3,6,10,60.0,21,32,65.6,9,28,37,18,4,1,17,26,-10
MIA,MIA vs. DET,04/22/2000,W,240,95,34,73,46.6,7,13,53.8,20,24,83.3,7,28,35,21,9,11,12,29,10
SEA,SEA @ UTA,04/22/2000,L,240,93,38,89,42.7,8,15,53.3,9,16,56.3,17,28,45,17,5,3,14,25,-11
UTA,UTA vs. SEA,04/22/2000,W,240,104,37,80,46.3,7,11,63.6,23,26,88.5,15,35,50,26,9,6,14,24,11
SAS,SAS vs. PHX,04/22/2000,L,240,70,27,73,37.0,4,11,36.4,12,21,57.1,9,41,50,15,7,9,18,19,-2
PHX,PHX @ SAS,04/22/2000,W,240,72,30,82,36.6,3,14,21.4,9,10,90.0,10,37,47,20,10,10,14,20,2
