TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
UTA,UTA @ HOU,05/23/1997,L,240,100,39,82,47.6,6,16,37.5,16,20,80.0,9,21,30,23,6,4,12,23,-18
CHI,CHI vs. MIA,05/22/1997,W,240,75,23,64,35.9,5,17,29.4,24,32,75.0,11,34,45,16,10,3,17,23,7
MIA,MIA @ CHI,05/22/1997,L,240,68,25,74,33.8,3,26,11.5,15,18,83.3,12,28,40,10,6,3,15,30,-7
UTA,UTA vs. HOU,05/21/1997,W,240,104,35,78,44.9,3,10,30.0,31,37,83.8,17,39,56,21,3,10,13,25,12
HOU,HOU @ UTA,05/21/1997,L,240,92,31,85,36.5,5,16,31.3,25,34,73.5,14,23,37,13,6,6,7,25,-12
MIA,MIA @ CHI,05/20/1997,L,240,77,26,64,40.6,10,26,38.5,15,30,50.0,5,30,35,15,3,8,15,24,-7
CHI,CHI vs. MIA,05/20/1997,W,240,84,32,89,36.0,7,14,50.0,13,19,68.4,20,34,54,18,10,2,11,25,7
HOU,HOU @ UTA,05/19/1997,L,240,86,27,71,38.0,7,24,29.2,25,34,73.5,10,30,40,17,4,5,18,21,-15
UTA,UTA vs. HOU,05/19/1997,W,240,101,37,84,44.0,5,14,35.7,22,27,81.5,15,34,49,24,10,3,15,30,15
MIA,MIA vs. NYK,05/18/1997,W,240,101,30,69,43.5,11,24,45.8,30,42,71.4,9,28,37,11,13,8,13,16,11
NYK,NYK @ MIA,05/18/1997,L,240,90,37,80,46.3,6,19,31.6,10,13,76.9,9,32,41,25,8,5,19,26,-11
SEA,SEA @ HOU,05/17/1997,L,240,91,31,81,38.3,7,18,38.9,22,29,75.9,15,29,44,21,8,1,15,23,-5
HOU,HOU vs. SEA,05/17/1997,W,240,96,37,79,46.8,6,24,25.0,16,24,66.7,13,30,43,24,10,0,17,24,5
MIA,MIA @ NYK,05/16/1997,W,240,95,35,75,46.7,9,23,39.1,16,26,61.5,5,31,36,20,6,6,8,14,5
NYK,NYK vs. MIA,05/16/1997,L,240,90,34,80,42.5,4,12,33.3,18,21,85.7,12,34,46,18,4,0,14,20,-5
SEA,SEA vs. HOU,05/15/1997,W,240,99,34,76,44.7,4,12,33.3,27,33,81.8,12,23,35,23,12,4,13,19,3
HOU,HOU @ SEA,05/15/1997,L,240,96,34,81,42.0,6,23,26.1,22,27,81.5,18,26,44,21,7,5,21,26,-3
MIA,MIA vs. NYK,05/14/1997,W,240,96,31,72,43.1,8,19,42.1,26,34,76.5,12,30,42,17,7,3,20,22,15
NYK,NYK @ MIA,05/14/1997,L,240,81,30,70,42.9,3,14,21.4,18,25,72.0,6,25,31,19,10,4,21,29,-15
CHI,CHI vs. ATL,05/13/1997,W,240,107,40,96,41.7,10,29,34.5,17,20,85.0,25,29,54,31,9,1,11,18,15
ATL,ATL @ CHI,05/13/1997,L,240,92,33,67,49.3,9,25,36.0,17,20,85.0,3,27,30,19,5,2,17,22,-15
HOU,HOU vs. SEA,05/13/1997,L,240,94,30,78,38.5,5,27,18.5,29,38,76.3,20,26,46,17,9,1,11,23,-6
SEA,SEA @ HOU,05/13/1997,W,240,100,35,73,47.9,6,18,33.3,24,31,77.4,10,22,32,21,6,2,9,25,6
MIA,MIA @ NYK,05/12/1997,L,240,76,26,68,38.2,6,18,33.3,18,32,56.3,10,27,37,13,9,2,21,27,-13
NYK,NYK vs. MIA,05/12/1997,W,240,89,34,67,50.7,6,17,35.3,15,21,71.4,4,31,35,24,10,5,17,27,13
UTA,UTA vs. LAL,05/12/1997,W,265,98,32,72,44.4,4,13,30.8,30,37,81.1,11,32,43,18,2,9,15,30,5
LAL,LAL @ UTA,05/12/1997,L,265,93,32,83,38.6,4,19,21.1,25,31,80.6,15,28,43,14,7,6,8,31,-5
ATL,ATL vs. CHI,05/11/1997,L,240,80,25,81,30.9,8,23,34.8,22,29,75.9,21,20,41,11,7,5,16,24,-9
CHI,CHI @ ATL,05/11/1997,W,240,89,34,70,48.6,4,15,26.7,17,24,70.8,9,28,37,17,9,3,18,27,9
HOU,HOU @ SEA,05/11/1997,W,265,110,39,95,41.1,14,30,46.7,18,24,75.0,19,33,52,24,11,3,19,23,4
SEA,SEA vs. HOU,05/11/1997,L,265,106,38,88,43.2,5,19,26.3,25,31,80.6,17,30,47,24,13,4,18,24,-4
NYK,NYK vs. MIA,05/11/1997,W,240,77,27,67,40.3,1,6,16.7,22,28,78.6,13,27,40,15,12,2,13,17,4
MIA,MIA @ NYK,05/11/1997,L,240,73,26,72,36.1,10,26,38.5,11,17,64.7,11,27,38,16,10,5,16,26,-4
ATL,ATL vs. CHI,05/10/1997,L,240,80,24,66,36.4,6,22,27.3,26,33,78.8,14,22,36,13,2,5,19,18,-20
CHI,CHI @ ATL,05/10/1997,W,240,100,42,89,47.2,5,19,26.3,11,18,61.1,25,28,53,25,10,3,13,28,20
LAL,LAL vs. UTA,05/10/1997,L,240,95,29,64,45.3,7,18,38.9,30,41,73.2,5,25,30,23,7,9,12,30,-15
UTA,UTA @ LAL,05/10/1997,W,240,110,37,82,45.1,6,15,40.0,30,34,88.2,11,30,41,27,9,3,11,27,15
HOU,HOU @ SEA,05/09/1997,W,240,97,33,77,42.9,7,21,33.3,24,29,82.8,12,30,42,21,7,4,10,21,4
SEA,SEA vs. HOU,05/09/1997,L,240,93,32,81,39.5,5,13,38.5,24,30,80.0,17,26,43,18,7,5,8,23,-4
MIA,MIA vs. NYK,05/09/1997,W,240,88,28,67,41.8,8,16,50.0,24,30,80.0,11,36,47,17,4,9,21,22,4
NYK,NYK @ MIA,05/09/1997,L,240,84,29,77,37.7,3,9,33.3,23,30,76.7,15,27,42,16,15,4,10,24,-4
CHI,CHI vs. ATL,05/08/1997,L,240,95,38,92,41.3,11,30,36.7,8,11,72.7,13,29,42,27,5,11,9,27,-8
ATL,ATL @ CHI,05/08/1997,W,240,103,37,71,52.1,9,15,60.0,20,34,58.8,7,34,41,13,5,4,14,18,8
LAL,LAL vs. UTA,05/08/1997,W,240,104,35,72,48.6,0,12,0.0,34,42,81.0,10,37,47,20,6,9,17,33,20
UTA,UTA @ LAL,05/08/1997,L,240,84,23,80,28.8,3,16,18.8,35,43,81.4,13,24,37,18,4,4,14,33,-20
NYK,NYK @ MIA,05/07/1997,W,240,88,26,73,35.6,6,14,42.9,30,32,93.8,14,39,53,14,6,5,15,25,9
MIA,MIA vs. NYK,05/07/1997,L,240,79,28,76,36.8,5,25,20.0,18,31,58.1,11,33,44,19,8,7,10,28,-9
SEA,SEA @ HOU,05/07/1997,W,240,106,33,76,43.4,9,27,33.3,31,33,93.9,14,26,40,21,15,4,17,24,5
HOU,HOU vs. SEA,05/07/1997,L,240,101,35,77,45.5,9,27,33.3,22,32,68.8,16,25,41,25,10,4,19,25,-5
ATL,ATL @ CHI,05/06/1997,L,240,97,33,77,42.9,8,24,33.3,23,28,82.1,14,29,43,15,4,4,15,23,-3
CHI,CHI vs. ATL,05/06/1997,W,240,100,37,79,46.8,10,25,40.0,16,29,55.2,14,28,42,22,6,5,10,20,3
LAL,LAL @ UTA,05/06/1997,L,240,101,36,73,49.3,11,18,61.1,18,26,69.2,15,18,33,24,4,5,15,24,-2
UTA,UTA vs. LAL,05/06/1997,W,240,103,33,65,50.8,4,13,30.8,33,38,86.8,12,26,38,26,7,8,13,27,2
SEA,SEA @ HOU,05/05/1997,L,240,102,41,85,48.2,10,22,45.5,10,13,76.9,12,27,39,26,11,5,13,22,-10
HOU,HOU vs. SEA,05/05/1997,W,240,112,41,73,56.2,15,28,53.6,15,19,78.9,5,33,38,30,9,6,17,16,10
ATL,ATL vs. DET,05/04/1997,W,240,84,29,67,43.3,6,23,26.1,20,28,71.4,9,34,43,17,5,10,12,15,5
DET,DET @ ATL,05/04/1997,L,240,79,32,81,39.5,6,24,25.0,9,12,75.0,12,23,35,11,6,0,7,22,-5
MIA,MIA vs. ORL,05/04/1997,W,240,91,31,77,40.3,9,24,37.5,20,24,83.3,16,30,46,20,7,5,14,21,8
ORL,ORL @ MIA,05/04/1997,L,240,83,26,67,38.8,10,26,38.5,21,28,75.0,8,29,37,18,7,3,14,18,-8
LAL,LAL @ UTA,05/04/1997,L,240,77,27,79,34.2,8,21,38.1,15,21,71.4,11,29,40,16,9,5,15,29,-16
UTA,UTA vs. LAL,05/04/1997,W,240,93,33,72,45.8,7,16,43.8,20,34,58.8,15,36,51,24,10,7,16,17,16
SEA,SEA vs. PHX,05/03/1997,W,240,116,41,82,50.0,9,25,36.0,25,31,80.6,13,30,43,29,8,1,11,18,24
PHX,PHX @ SEA,05/03/1997,L,240,92,37,87,42.5,12,31,38.7,6,9,66.7,9,26,35,19,5,3,14,24,-24
DET,DET vs. ATL,05/02/1997,L,240,82,29,74,39.2,4,14,28.6,20,27,74.1,7,28,35,13,4,4,10,19,-12
ATL,ATL @ DET,05/02/1997,W,240,94,33,75,44.0,8,26,30.8,20,25,80.0,12,38,50,19,4,2,16,21,12
POR,POR vs. LAL,05/02/1997,L,240,91,33,72,45.8,4,16,25.0,21,24,87.5,15,21,36,20,2,3,21,30,-4
LAL,LAL @ POR,05/02/1997,W,240,95,28,69,40.6,1,11,9.1,38,44,86.4,15,23,38,16,9,5,12,25,4
PHX,PHX vs. SEA,05/01/1997,L,265,115,44,97,45.4,10,30,33.3,17,23,73.9,7,36,43,33,9,4,15,24,-7
SEA,SEA @ PHX,05/01/1997,W,265,122,38,89,42.7,16,33,48.5,30,36,83.3,11,42,53,33,10,5,17,22,7
MIA,MIA @ ORL,05/01/1997,L,240,91,33,76,43.4,9,20,45.0,16,26,61.5,15,29,44,22,5,5,11,23,-8
ORL,ORL vs. MIA,05/01/1997,W,240,99,35,74,47.3,7,21,33.3,22,28,78.6,9,31,40,12,6,6,7,21,8
WAS,WAS vs. CHI,04/30/1997,L,240,95,37,67,55.2,5,9,55.6,16,20,80.0,9,21,30,16,5,6,20,26,-1
CHI,CHI @ WAS,04/30/1997,W,240,96,39,79,49.4,6,21,28.6,12,15,80.0,16,18,34,12,8,3,17,25,1
POR,POR vs. LAL,04/30/1997,W,240,98,30,72,41.7,7,16,43.8,31,40,77.5,10,28,38,17,8,3,11,33,8
LAL,LAL @ POR,04/30/1997,L,240,90,30,72,41.7,4,16,25.0,26,42,61.9,16,30,46,18,5,5,19,26,-8
MIN,MIN vs. HOU,04/29/1997,L,240,120,47,96,49.0,6,15,40.0,20,23,87.0,18,23,41,30,6,2,8,20,-5
HOU,HOU @ MIN,04/29/1997,W,240,125,44,73,60.3,15,28,53.6,22,30,73.3,4,27,31,33,8,4,11,20,5
ORL,ORL vs. MIA,04/29/1997,W,240,88,31,73,42.5,4,19,21.1,22,23,95.7,6,26,32,11,8,6,8,20,13
MIA,MIA @ ORL,04/29/1997,L,240,75,29,80,36.3,8,30,26.7,9,18,50.0,19,34,53,17,5,5,20,24,-13
SEA,SEA @ PHX,04/29/1997,L,240,103,35,83,42.2,12,30,40.0,21,26,80.8,14,28,42,24,8,6,13,23,-7
PHX,PHX vs. SEA,04/29/1997,W,240,110,37,79,46.8,11,29,37.9,25,32,78.1,11,31,42,22,9,9,12,18,7
ATL,ATL @ DET,04/29/1997,L,240,91,33,66,50.0,5,23,21.7,20,25,80.0,9,32,41,17,5,6,19,20,-8
DET,DET vs. ATL,04/29/1997,W,240,99,39,74,52.7,8,14,57.1,13,17,76.5,3,18,21,18,7,3,8,19,8
UTA,UTA @ LAC,04/28/1997,W,240,104,37,68,54.4,5,13,38.5,25,34,73.5,10,36,46,19,11,5,15,27,12
LAC,LAC vs. UTA,04/28/1997,L,240,92,34,72,47.2,7,19,36.8,17,27,63.0,5,23,28,16,6,5,12,26,-12
NYK,NYK @ CHH,04/28/1997,W,240,104,37,66,56.1,9,17,52.9,21,25,84.0,8,34,42,23,5,6,20,16,9
CHH,CHH vs. NYK,04/28/1997,L,240,95,38,86,44.2,8,16,50.0,11,15,73.3,11,22,33,24,11,4,10,22,-9
ATL,ATL vs. DET,04/27/1997,L,240,80,31,70,44.3,6,23,26.1,12,15,80.0,11,23,34,18,7,4,18,20,-13
DET,DET @ ATL,04/27/1997,W,240,93,32,71,45.1,6,16,37.5,23,25,92.0,9,25,34,11,11,3,13,20,13
PHX,PHX @ SEA,04/27/1997,L,240,78,21,78,26.9,5,24,20.8,31,38,81.6,16,33,49,16,7,5,22,27,-44
SEA,SEA vs. PHX,04/27/1997,W,240,122,45,92,48.9,9,28,32.1,23,30,76.7,14,36,50,24,14,9,12,30,44
CHI,CHI vs. WAS,04/27/1997,W,240,109,41,78,52.6,4,10,40.0,23,27,85.2,11,27,38,22,7,7,11,28,5
WAS,WAS @ CHI,04/27/1997,L,240,104,35,81,43.2,3,12,25.0,31,37,83.8,17,23,40,18,6,4,14,26,-5
MIA,MIA vs. ORL,04/27/1997,W,240,104,35,66,53.0,9,23,39.1,25,33,75.8,5,30,35,25,9,2,13,19,17
ORL,ORL @ MIA,04/27/1997,L,240,87,31,66,47.0,5,12,41.7,20,30,66.7,8,23,31,15,6,4,16,23,-17
POR,POR @ LAL,04/27/1997,L,240,93,38,75,50.7,4,18,22.2,13,19,68.4,11,23,34,24,8,4,14,26,-14
LAL,LAL vs. POR,04/27/1997,W,240,107,36,62,58.1,6,13,46.2,29,38,76.3,5,27,32,26,8,6,11,19,14
CHH,CHH @ NYK,04/26/1997,L,240,93,33,77,42.9,3,16,18.8,24,31,77.4,13,29,42,10,4,4,15,18,-7
NYK,NYK vs. CHH,04/26/1997,W,240,100,44,78,56.4,7,19,36.8,5,13,38.5,6,28,34,27,9,3,13,27,7
LAC,LAC @ UTA,04/26/1997,L,240,99,30,71,42.3,7,17,41.2,32,39,82.1,13,24,37,18,7,2,13,34,-6
UTA,UTA vs. LAC,04/26/1997,W,240,105,34,70,48.6,4,14,28.6,33,41,80.5,12,28,40,20,8,4,13,31,6
HOU,HOU vs. MIN,04/26/1997,W,240,96,32,73,43.8,9,26,34.6,23,29,79.3,13,31,44,26,10,6,17,19,12
MIN,MIN @ HOU,04/26/1997,L,240,84,36,85,42.4,4,15,26.7,8,13,61.5,15,24,39,22,11,6,13,22,-12
ATL,ATL vs. DET,04/25/1997,W,240,89,31,68,45.6,4,15,26.7,23,24,95.8,10,31,41,12,1,1,11,18,14
DET,DET @ ATL,04/25/1997,L,240,75,30,74,40.5,4,17,23.5,11,18,61.1,12,22,34,15,7,2,8,21,-14
PHX,PHX @ SEA,04/25/1997,W,240,106,33,72,45.8,13,31,41.9,27,37,73.0,7,26,33,24,11,5,17,17,5
SEA,SEA vs. PHX,04/25/1997,L,240,101,38,88,43.2,8,16,50.0,17,19,89.5,18,27,45,17,9,3,17,29,-5
WAS,WAS @ CHI,04/25/1997,L,240,86,30,67,44.8,5,10,50.0,21,30,70.0,8,29,37,17,3,9,22,25,-12
CHI,CHI vs. WAS,04/25/1997,W,240,98,35,92,38.0,5,18,27.8,23,29,79.3,20,27,47,26,8,3,11,28,12
LAL,LAL vs. POR,04/25/1997,W,240,95,37,75,49.3,3,9,33.3,18,30,60.0,9,32,41,28,6,5,8,24,18
POR,POR @ LAL,04/25/1997,L,240,77,30,73,41.1,3,18,16.7,14,26,53.8,11,29,40,18,4,7,13,26,-18
MIA,MIA vs. ORL,04/24/1997,W,240,99,39,87,44.8,13,31,41.9,8,10,80.0,12,39,51,27,6,11,8,15,35
ORL,ORL @ MIA,04/24/1997,L,240,64,26,85,30.6,3,12,25.0,9,17,52.9,17,31,48,10,5,7,12,13,-35
NYK,NYK vs. CHH,04/24/1997,W,240,109,45,77,58.4,10,21,47.6,9,14,64.3,10,21,31,30,7,1,11,23,10
CHH,CHH @ NYK,04/24/1997,L,240,99,38,78,48.7,8,19,42.1,15,16,93.8,14,22,36,21,5,1,13,23,-10
LAC,LAC @ UTA,04/24/1997,L,240,86,34,82,41.5,4,18,22.2,14,20,70.0,13,22,35,15,6,6,9,27,-20
UTA,UTA vs. LAC,04/24/1997,W,240,106,39,73,53.4,4,8,50.0,24,31,77.4,11,34,45,30,6,7,11,19,20
HOU,HOU vs. MIN,04/24/1997,W,240,112,39,85,45.9,11,27,40.7,23,31,74.2,16,42,58,28,1,2,14,21,17
MIN,MIN @ HOU,04/24/1997,L,240,95,37,85,43.5,9,20,45.0,12,18,66.7,9,27,36,20,6,4,5,28,-17
