TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
DAL,DAL @ PHX,05/30/2006,L,240,86,33,79,41.8,4,13,30.8,16,22,72.7,11,30,41,11,5,2,14,22,-20
MIA,MIA vs. DET,05/29/2006,W,240,89,28,51,54.9,5,15,33.3,28,47,59.6,4,31,35,17,7,5,15,19,11
DET,DET @ MIA,05/29/2006,L,240,78,30,77,39.0,6,16,37.5,12,22,54.5,14,22,36,14,4,2,11,30,-11
PHX,PHX vs. DAL,05/28/2006,L,240,88,35,82,42.7,7,19,36.8,11,13,84.6,12,33,45,13,0,9,13,16,-7
DAL,DAL @ PHX,05/28/2006,W,240,95,39,95,41.1,4,15,26.7,13,17,76.5,19,29,48,16,8,4,6,16,7
MIA,MIA vs. DET,05/27/2006,W,240,98,39,67,58.2,2,9,22.2,18,25,72.0,11,29,40,11,8,2,18,26,15
DET,DET @ MIA,05/27/2006,L,240,83,27,64,42.2,7,16,43.8,22,33,66.7,8,19,27,11,5,2,16,23,-15
PHX,PHX @ DAL,05/26/2006,L,240,98,40,89,44.9,10,23,43.5,8,11,72.7,7,32,39,23,6,7,9,24,-7
DAL,DAL vs. PHX,05/26/2006,W,240,105,38,80,47.5,4,11,36.4,25,36,69.4,11,37,48,17,4,4,8,12,7
MIA,MIA @ DET,05/25/2006,L,240,88,31,73,42.5,6,22,27.3,20,23,87.0,9,31,40,16,8,7,19,24,-4
DET,DET vs. MIA,05/25/2006,W,240,92,33,75,44.0,6,22,27.3,20,27,74.1,11,28,39,20,10,3,19,25,4
PHX,PHX @ DAL,05/24/2006,W,240,121,47,85,55.3,5,15,33.3,22,29,75.9,12,26,38,24,7,4,15,20,3
DAL,DAL vs. PHX,05/24/2006,L,240,118,47,93,50.5,3,16,18.8,21,23,91.3,18,30,48,13,9,2,16,26,-3
MIA,MIA @ DET,05/23/2006,W,240,91,36,64,56.3,5,14,35.7,14,21,66.7,5,38,43,13,5,6,16,21,5
DET,DET vs. MIA,05/23/2006,L,240,86,31,82,37.8,5,21,23.8,19,22,86.4,9,24,33,16,7,1,6,17,-5
LAC,LAC @ PHX,05/22/2006,L,240,107,41,78,52.6,0,4,0.0,25,26,96.2,11,21,32,11,7,2,12,17,-20
PHX,PHX vs. LAC,05/22/2006,W,240,127,48,80,60.0,15,27,55.6,16,19,84.2,9,23,32,32,5,3,13,22,20
SAS,SAS vs. DAL,05/22/2006,L,265,111,36,76,47.4,6,19,31.6,33,39,84.6,7,27,34,16,6,10,10,25,-8
DAL,DAL @ SAS,05/22/2006,W,265,119,42,81,51.9,7,17,41.2,28,31,90.3,9,32,41,15,3,5,12,32,8
CLE,CLE @ DET,05/21/2006,L,240,61,20,65,30.8,1,12,8.3,20,27,74.1,9,27,36,9,6,1,12,28,-18
DET,DET vs. CLE,05/21/2006,W,240,79,29,68,42.6,3,13,23.1,18,32,56.3,13,35,48,11,4,6,11,22,18
DAL,DAL vs. SAS,05/19/2006,L,240,86,32,83,38.6,5,14,35.7,17,20,85.0,12,30,42,15,7,8,15,29,-5
SAS,SAS @ DAL,05/19/2006,W,240,91,29,67,43.3,4,10,40.0,29,34,85.3,4,35,39,11,7,7,17,19,5
CLE,CLE vs. DET,05/19/2006,L,240,82,30,67,44.8,2,12,16.7,20,24,83.3,12,30,42,17,4,5,14,22,-2
DET,DET @ CLE,05/19/2006,W,240,84,31,68,45.6,6,14,42.9,16,28,57.1,11,24,35,17,9,5,10,19,2
LAC,LAC vs. PHX,05/18/2006,W,240,118,48,78,61.5,2,5,40.0,20,23,87.0,7,41,48,28,1,8,19,22,12
PHX,PHX @ LAC,05/18/2006,L,240,106,38,87,43.7,13,31,41.9,17,23,73.9,9,19,28,26,10,2,10,23,-12
CLE,CLE @ DET,05/17/2006,W,240,86,31,81,38.3,5,13,38.5,19,26,73.1,19,25,44,15,9,10,12,27,2
DET,DET vs. CLE,05/17/2006,L,240,84,32,75,42.7,2,10,20.0,18,28,64.3,16,31,47,16,4,8,17,21,-2
SAS,SAS vs. DAL,05/17/2006,W,240,98,37,69,53.6,2,9,22.2,22,31,71.0,6,24,30,18,6,5,12,19,1
DAL,DAL @ SAS,05/17/2006,L,240,97,39,77,50.6,3,12,25.0,16,19,84.2,10,28,38,12,5,5,13,26,-1
MIA,MIA vs. NJN,05/16/2006,W,240,106,42,75,56.0,7,16,43.8,15,29,51.7,7,31,38,15,6,2,14,22,1
NJN,NJN @ MIA,05/16/2006,L,240,105,40,74,54.1,7,19,36.8,18,26,69.2,3,31,34,21,9,0,14,27,-1
PHX,PHX vs. LAC,05/16/2006,W,290,125,49,107,45.8,11,29,37.9,16,21,76.2,14,36,50,29,7,5,13,22,7
LAC,LAC @ PHX,05/16/2006,L,290,118,42,103,40.8,9,20,45.0,25,32,78.1,20,37,57,14,6,9,17,23,-7
DAL,DAL vs. SAS,05/15/2006,W,265,123,45,90,50.0,5,12,41.7,28,32,87.5,13,26,39,18,2,7,12,26,5
SAS,SAS @ DAL,05/15/2006,L,265,118,42,79,53.2,8,14,57.1,26,32,81.3,7,30,37,16,10,4,16,29,-5
CLE,CLE vs. DET,05/15/2006,W,240,74,29,68,42.6,5,11,45.5,11,17,64.7,7,29,36,13,7,5,19,22,2
DET,DET @ CLE,05/15/2006,L,240,72,25,75,33.3,4,15,26.7,18,23,78.3,11,25,36,12,9,5,16,19,-2
LAC,LAC vs. PHX,05/14/2006,W,240,114,42,86,48.8,5,16,31.3,25,29,86.2,16,39,55,26,2,5,9,19,7
PHX,PHX @ LAC,05/14/2006,L,240,107,40,88,45.5,10,36,27.8,17,22,77.3,9,28,37,30,5,3,5,21,-7
MIA,MIA @ NJN,05/14/2006,W,240,102,37,70,52.9,8,19,42.1,20,31,64.5,7,32,39,19,8,4,10,21,10
NJN,NJN vs. MIA,05/14/2006,L,240,92,36,84,42.9,4,20,20.0,16,24,66.7,16,32,48,21,1,1,10,27,-10
DAL,DAL vs. SAS,05/13/2006,W,240,104,32,66,48.5,1,5,20.0,39,50,78.0,12,27,39,12,3,5,14,26,1
SAS,SAS @ DAL,05/13/2006,L,240,103,39,82,47.6,3,10,30.0,22,32,68.8,13,23,36,12,8,3,12,33,-1
CLE,CLE vs. DET,05/13/2006,W,240,86,34,68,50.0,3,14,21.4,15,16,93.8,9,28,37,21,8,4,13,17,9
DET,DET @ CLE,05/13/2006,L,240,77,28,71,39.4,7,18,38.9,14,16,87.5,13,24,37,21,8,2,17,19,-9
LAC,LAC vs. PHX,05/12/2006,L,240,91,35,83,42.2,7,13,53.8,14,20,70.0,8,39,47,23,6,9,15,26,-3
PHX,PHX @ LAC,05/12/2006,W,240,94,32,86,37.2,7,27,25.9,23,26,88.5,8,38,46,25,8,6,12,19,3
MIA,MIA @ NJN,05/12/2006,W,240,103,30,67,44.8,9,23,39.1,34,40,85.0,7,35,42,19,9,5,15,24,11
NJN,NJN vs. MIA,05/12/2006,L,240,92,37,85,43.5,6,18,33.3,12,20,60.0,13,29,42,26,3,1,14,31,-11
MIA,MIA vs. NJN,05/10/2006,W,240,111,39,74,52.7,11,20,55.0,22,31,71.0,9,29,38,22,5,0,12,25,22
NJN,NJN @ MIA,05/10/2006,L,240,89,28,70,40.0,5,16,31.3,28,35,80.0,9,21,30,15,8,4,13,27,-22
LAC,LAC @ PHX,05/10/2006,W,240,122,49,90,54.4,4,9,44.4,20,25,80.0,19,38,57,15,6,3,12,23,25
PHX,PHX vs. LAC,05/10/2006,L,240,97,36,79,45.6,9,26,34.6,16,23,69.6,5,21,26,24,4,9,10,21,-25
CLE,CLE @ DET,05/09/2006,L,240,91,35,79,44.3,6,14,42.9,15,22,68.2,13,38,51,18,2,1,14,26,-6
DET,DET vs. CLE,05/09/2006,W,240,97,28,68,41.2,10,25,40.0,31,42,73.8,5,33,38,20,8,2,8,18,6
DAL,DAL @ SAS,05/09/2006,W,240,113,36,78,46.2,6,13,46.2,35,43,81.4,10,29,39,12,10,3,6,27,22
SAS,SAS vs. DAL,05/09/2006,L,240,91,30,66,45.5,4,13,30.8,27,37,73.0,6,28,34,11,4,5,14,26,-22
NJN,NJN @ MIA,05/08/2006,W,240,100,34,70,48.6,9,22,40.9,23,30,76.7,6,36,42,20,12,3,18,30,12
MIA,MIA vs. NJN,05/08/2006,L,240,88,27,69,39.1,4,22,18.2,30,43,69.8,11,31,42,11,10,3,17,23,-12
PHX,PHX vs. LAC,05/08/2006,W,240,130,47,86,54.7,12,27,44.4,24,25,96.0,8,26,34,26,6,1,11,25,7
LAC,LAC @ PHX,05/08/2006,L,240,123,48,81,59.3,4,12,33.3,23,29,79.3,9,30,39,20,4,6,15,22,-7
CLE,CLE @ DET,05/07/2006,L,240,86,34,82,41.5,3,10,30.0,15,18,83.3,16,21,37,14,3,3,11,17,-27
DET,DET vs. CLE,05/07/2006,W,240,113,42,81,51.9,15,22,68.2,14,18,77.8,12,28,40,23,4,9,10,19,27
SAS,SAS vs. DAL,05/07/2006,W,240,87,31,75,41.3,3,13,23.1,22,30,73.3,11,29,40,11,8,4,12,20,2
DAL,DAL @ SAS,05/07/2006,L,240,85,32,77,41.6,2,7,28.6,19,28,67.9,13,34,47,8,9,7,13,24,-2
LAL,LAL @ PHX,05/06/2006,L,240,90,32,91,35.2,8,27,29.6,18,19,94.7,15,26,41,10,6,2,10,21,-31
PHX,PHX vs. LAL,05/06/2006,W,240,121,47,77,61.0,10,21,47.6,17,18,94.4,1,36,37,24,5,3,10,13,31
WAS,WAS vs. CLE,05/05/2006,L,265,113,41,90,45.6,7,20,35.0,24,33,72.7,17,28,45,27,6,4,15,22,-1
CLE,CLE @ WAS,05/05/2006,W,265,114,43,85,50.6,7,19,36.8,21,26,80.8,9,35,44,24,11,3,16,30,1
SAS,SAS @ SAC,05/05/2006,W,240,105,39,77,50.6,9,19,47.4,18,24,75.0,9,29,38,20,8,4,13,21,22
SAC,SAC vs. SAS,05/05/2006,L,240,83,28,68,41.2,4,16,25.0,23,30,76.7,10,29,39,14,9,2,20,26,-22
IND,IND vs. NJN,05/04/2006,L,240,90,33,70,47.1,7,19,36.8,17,25,68.0,6,24,30,12,7,1,12,19,-6
NJN,NJN @ IND,05/04/2006,W,240,96,33,71,46.5,10,22,45.5,20,23,87.0,13,31,44,24,7,2,16,22,6
CHI,CHI vs. MIA,05/04/2006,L,240,96,31,75,41.3,10,30,33.3,24,32,75.0,8,26,34,19,4,1,12,26,-17
MIA,MIA @ CHI,05/04/2006,W,240,113,38,77,49.4,11,25,44.0,26,34,76.5,14,37,51,21,6,5,14,26,17
LAL,LAL vs. PHX,05/04/2006,L,265,118,47,85,55.3,9,23,39.1,15,22,68.2,12,27,39,23,8,1,20,30,-8
PHX,PHX @ LAL,05/04/2006,W,265,126,46,81,56.8,9,20,45.0,25,29,86.2,6,25,31,26,8,1,14,23,8
MIL,MIL @ DET,05/03/2006,L,240,93,36,82,43.9,1,10,10.0,20,23,87.0,10,19,29,18,9,1,11,27,-29
DET,DET vs. MIL,05/03/2006,W,240,122,40,74,54.1,10,17,58.8,32,39,82.1,13,35,48,30,4,2,14,21,29
CLE,CLE vs. WAS,05/03/2006,W,265,121,44,81,54.3,1,5,20.0,32,43,74.4,15,31,46,15,5,3,13,26,1
WAS,WAS @ CLE,05/03/2006,L,265,120,44,84,52.4,9,20,45.0,23,29,79.3,11,23,34,23,6,1,11,31,-1
MIA,MIA vs. CHI,05/02/2006,W,240,92,33,73,45.2,4,23,17.4,22,41,53.7,9,31,40,19,4,8,12,25,14
CHI,CHI @ MIA,05/02/2006,L,240,78,25,72,34.7,4,16,25.0,24,30,80.0,10,40,50,10,3,5,20,29,-14
NJN,NJN vs. IND,05/02/2006,W,240,92,36,78,46.2,4,16,25.0,16,20,80.0,10,40,50,32,4,6,16,24,6
IND,IND @ NJN,05/02/2006,L,240,86,34,81,42.0,7,25,28.0,11,17,64.7,8,29,37,19,11,8,11,23,-6
LAL,LAL @ PHX,05/02/2006,L,240,97,36,70,51.4,7,21,33.3,18,24,75.0,5,32,37,16,5,4,20,24,-17
PHX,PHX vs. LAL,05/02/2006,W,240,114,42,86,48.8,8,23,34.8,22,26,84.6,12,24,36,18,6,3,8,19,17
SAC,SAC @ SAS,05/02/2006,L,240,98,34,77,44.2,10,22,45.5,20,25,80.0,11,19,30,17,11,3,9,27,-11
SAS,SAS vs. SAC,05/02/2006,W,240,109,39,68,57.4,7,16,43.8,24,27,88.9,7,33,40,27,3,4,14,23,11
MEM,MEM vs. DAL,05/01/2006,L,240,76,28,67,41.8,0,7,0.0,20,28,71.4,8,24,32,9,5,1,14,19,-26
DAL,DAL @ MEM,05/01/2006,W,240,102,39,79,49.4,7,12,58.3,17,17,100.0,12,33,45,21,6,6,12,26,26
MIL,MIL vs. DET,05/01/2006,L,240,99,38,69,55.1,4,10,40.0,19,28,67.9,11,26,37,23,3,4,18,33,-10
DET,DET @ MIL,05/01/2006,W,240,109,35,74,47.3,8,17,47.1,31,41,75.6,13,20,33,22,7,3,7,21,10
DEN,DEN @ LAC,05/01/2006,L,240,83,34,92,37.0,4,12,33.3,11,15,73.3,14,27,41,20,10,3,10,21,-18
LAC,LAC vs. DEN,05/01/2006,W,240,101,37,74,50.0,3,12,25.0,24,27,88.9,10,38,48,25,3,6,18,20,18
WAS,WAS vs. CLE,04/30/2006,W,240,106,33,78,42.3,8,20,40.0,32,40,80.0,14,25,39,16,7,3,11,21,10
CLE,CLE @ WAS,04/30/2006,L,240,96,34,68,50.0,9,22,40.9,19,25,76.0,9,30,39,15,6,4,23,34,-10
SAC,SAC vs. SAS,04/30/2006,W,240,102,38,76,50.0,6,18,33.3,20,27,74.1,11,26,37,16,7,3,11,25,18
SAS,SAS @ SAC,04/30/2006,L,240,84,32,71,45.1,3,13,23.1,17,27,63.0,7,24,31,13,7,1,15,21,-18
CHI,CHI vs. MIA,04/30/2006,W,240,93,31,68,45.6,7,17,41.2,24,31,77.4,8,26,34,18,9,7,17,17,6
MIA,MIA @ CHI,04/30/2006,L,240,87,37,89,41.6,9,26,34.6,4,5,80.0,15,26,41,23,7,5,19,31,-6
LAL,LAL vs. PHX,04/30/2006,W,265,99,34,77,44.2,7,21,33.3,24,31,77.4,9,33,42,21,5,1,17,22,1
PHX,PHX @ LAL,04/30/2006,L,265,98,39,89,43.8,7,20,35.0,13,15,86.7,7,34,41,25,5,3,12,25,-1
MEM,MEM vs. DAL,04/29/2006,L,265,89,31,76,40.8,4,13,30.8,23,30,76.7,11,31,42,16,5,5,11,28,-5
DAL,DAL @ MEM,04/29/2006,W,265,94,35,85,41.2,5,20,25.0,19,22,86.4,17,33,50,17,4,4,12,28,5
LAC,LAC @ DEN,04/29/2006,W,240,100,37,76,48.7,5,9,55.6,21,24,87.5,5,34,39,26,8,4,18,21,14
DEN,DEN vs. LAC,04/29/2006,L,240,86,36,85,42.4,5,22,22.7,9,12,75.0,8,29,37,25,5,5,15,23,-14
MIL,MIL vs. DET,04/29/2006,W,240,124,47,78,60.3,11,17,64.7,19,22,86.4,8,27,35,34,7,3,12,27,20
DET,DET @ MIL,04/29/2006,L,240,104,34,70,48.6,11,28,39.3,25,37,67.6,8,22,30,22,7,3,11,21,-20
NJN,NJN @ IND,04/29/2006,W,240,97,37,76,48.7,4,13,30.8,19,25,76.0,7,25,32,21,12,1,11,29,9
IND,IND vs. NJN,04/29/2006,L,240,88,28,63,44.4,10,21,47.6,22,32,68.8,8,29,37,21,4,4,23,26,-9
CLE,CLE @ WAS,04/28/2006,W,240,97,35,85,41.2,5,14,35.7,22,27,81.5,11,27,38,14,10,2,12,24,1
WAS,WAS vs. CLE,04/28/2006,L,240,96,34,71,47.9,2,13,15.4,26,33,78.8,7,34,41,11,5,12,18,21,-1
SAS,SAS @ SAC,04/28/2006,L,240,93,35,76,46.1,6,20,30.0,17,23,73.9,10,29,39,18,6,10,15,24,-1
SAC,SAC vs. SAS,04/28/2006,W,240,94,33,77,42.9,3,14,21.4,25,33,75.8,15,30,45,16,7,4,13,24,1
LAL,LAL vs. PHX,04/28/2006,W,240,99,39,94,41.5,5,21,23.8,16,23,69.6,16,37,53,17,9,6,10,14,7
PHX,PHX @ LAL,04/28/2006,L,240,92,34,78,43.6,10,23,43.5,14,17,82.4,3,31,34,25,8,5,14,22,-7
LAC,LAC @ DEN,04/27/2006,L,240,87,29,72,40.3,5,14,35.7,24,31,77.4,5,33,38,14,8,7,25,40,-7
DEN,DEN vs. LAC,04/27/2006,W,240,94,31,82,37.8,0,11,0.0,32,46,69.6,13,27,40,21,8,4,15,28,7
NJN,NJN @ IND,04/27/2006,L,240,95,29,75,38.7,7,16,43.8,30,36,83.3,11,19,30,17,9,2,8,31,-12
IND,IND vs. NJN,04/27/2006,W,240,107,34,65,52.3,4,15,26.7,35,42,83.3,9,34,43,18,7,5,15,32,12
CHI,CHI vs. MIA,04/27/2006,W,240,109,36,78,46.2,5,16,31.3,32,46,69.6,9,33,42,23,7,3,11,27,19
MIA,MIA @ CHI,04/27/2006,L,240,90,30,72,41.7,9,22,40.9,21,33,63.6,10,31,41,16,4,1,19,31,-19
DAL,DAL vs. MEM,04/26/2006,W,240,94,31,69,44.9,4,14,28.6,28,36,77.8,11,26,37,18,5,5,13,31,15
MEM,MEM @ DAL,04/26/2006,L,240,79,28,61,45.9,5,14,35.7,18,26,69.2,7,27,34,15,1,5,20,32,-15
MIL,MIL @ DET,04/26/2006,L,240,98,37,85,43.5,6,12,50.0,18,24,75.0,14,28,42,16,5,3,13,22,-11
DET,DET vs. MIL,04/26/2006,W,240,109,42,83,50.6,10,25,40.0,15,19,78.9,10,31,41,30,6,6,10,20,11
PHX,PHX vs. LAL,04/26/2006,L,240,93,33,78,42.3,9,27,33.3,18,18,100.0,6,29,35,19,4,6,14,25,-6
LAL,LAL @ PHX,04/26/2006,W,240,99,38,75,50.7,9,16,56.3,14,19,73.7,5,34,39,20,8,4,17,24,6
WAS,WAS @ CLE,04/25/2006,W,240,89,31,78,39.7,8,20,40.0,19,29,65.5,11,29,40,13,10,5,12,20,5
CLE,CLE vs. WAS,04/25/2006,L,240,84,30,83,36.1,3,12,25.0,21,29,72.4,13,34,47,14,8,10,17,22,-5
NJN,NJN vs. IND,04/25/2006,W,240,90,33,71,46.5,2,15,13.3,22,28,78.6,12,28,40,22,4,5,14,19,15
IND,IND @ NJN,04/25/2006,L,240,75,28,79,35.4,7,25,28.0,12,17,70.6,10,27,37,18,4,6,15,24,-15
SAS,SAS vs. SAC,04/25/2006,W,265,128,43,84,51.2,12,26,46.2,30,36,83.3,7,27,34,29,7,9,11,28,9
SAC,SAC @ SAS,04/25/2006,L,265,119,42,87,48.3,3,10,30.0,32,38,84.2,14,33,47,15,4,3,16,29,-9
CHI,CHI @ MIA,04/24/2006,L,240,108,41,77,53.2,8,14,57.1,18,26,69.2,8,28,36,20,6,3,19,26,-7
MIA,MIA vs. CHI,04/24/2006,W,240,115,44,84,52.4,9,24,37.5,18,25,72.0,10,30,40,19,9,5,14,24,7
LAC,LAC vs. DEN,04/24/2006,W,240,98,38,80,47.5,4,17,23.5,18,25,72.0,10,34,44,25,6,8,11,32,11
DEN,DEN @ LAC,04/24/2006,L,240,87,27,79,34.2,5,17,29.4,28,37,75.7,16,33,49,17,2,4,12,23,-11
DAL,DAL vs. MEM,04/23/2006,W,240,103,34,74,45.9,5,13,38.5,30,35,85.7,15,25,40,17,12,3,14,27,10
MEM,MEM @ DAL,04/23/2006,L,240,93,33,62,53.2,6,14,42.9,21,29,72.4,7,22,29,16,8,4,19,31,-10
DET,DET vs. MIL,04/23/2006,W,240,92,31,75,41.3,6,18,33.3,24,34,70.6,11,38,49,17,7,8,11,17,18
MIL,MIL @ DET,04/23/2006,L,240,74,31,87,35.6,4,13,30.8,8,10,80.0,10,32,42,14,6,1,12,25,-18
NJN,NJN vs. IND,04/23/2006,L,240,88,34,80,42.5,1,15,6.7,19,26,73.1,10,23,33,24,7,3,6,26,-2
IND,IND @ NJN,04/23/2006,W,240,90,30,64,46.9,5,12,41.7,25,30,83.3,9,31,40,19,3,3,19,25,2
PHX,PHX vs. LAL,04/23/2006,W,240,107,33,73,45.2,9,20,45.0,32,35,91.4,5,31,36,19,6,3,10,23,5
LAL,LAL @ PHX,04/23/2006,L,240,102,38,90,42.2,5,21,23.8,21,27,77.8,15,32,47,13,4,4,11,25,-5
MIA,MIA vs. CHI,04/22/2006,W,240,111,37,77,48.1,5,19,26.3,32,39,82.1,9,37,46,18,11,8,17,20,5
CHI,CHI @ MIA,04/22/2006,L,240,106,40,88,45.5,13,26,50.0,13,17,76.5,10,30,40,20,5,4,16,30,-5
CLE,CLE vs. WAS,04/22/2006,W,240,97,38,87,43.7,5,14,35.7,16,22,72.7,20,32,52,21,6,4,12,25,11
WAS,WAS @ CLE,04/22/2006,L,240,86,29,71,40.8,3,22,13.6,25,36,69.4,9,27,36,15,7,8,10,21,-11
DEN,DEN @ LAC,04/22/2006,L,240,87,35,91,38.5,1,6,16.7,16,22,72.7,19,23,42,16,9,5,7,21,-2
LAC,LAC vs. DEN,04/22/2006,W,240,89,30,68,44.1,6,12,50.0,23,30,76.7,12,31,43,22,3,4,15,22,2
SAS,SAS vs. SAC,04/22/2006,W,240,122,42,73,57.5,11,17,64.7,27,32,84.4,12,39,51,25,5,6,12,20,34
SAC,SAC @ SAS,04/22/2006,L,240,88,33,84,39.3,5,14,35.7,17,20,85.0,13,19,32,14,7,0,9,25,-34
