TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
LAL,LAL vs. POR,05/26/1991,W,240,116,46,90,51.1,3,11,27.3,21,25,84.0,13,27,40,23,12,8,14,19,21
POR,POR @ LAL,05/26/1991,L,240,95,40,90,44.4,0,5,0.0,15,18,83.3,15,26,41,29,6,4,19,21,-21
DET,DET vs. CHI,05/25/1991,L,240,107,40,85,47.1,1,7,14.3,26,36,72.2,21,18,39,13,8,2,15,33,-6
CHI,CHI @ DET,05/25/1991,W,240,113,42,73,57.5,1,4,25.0,28,35,80.0,12,27,39,21,9,9,14,30,6
LAL,LAL vs. POR,05/24/1991,W,240,106,39,79,49.4,1,8,12.5,27,29,93.1,12,29,41,28,8,7,15,18,14
POR,POR @ LAL,05/24/1991,L,240,92,34,92,37.0,3,11,27.3,21,24,87.5,23,25,48,20,10,0,15,24,-14
POR,POR vs. LAL,05/21/1991,W,240,109,43,84,51.2,2,7,28.6,21,27,77.8,18,33,51,22,7,1,14,20,11
LAL,LAL @ POR,05/21/1991,L,240,98,40,81,49.4,7,15,46.7,11,19,57.9,8,20,28,25,8,4,13,21,-11
CHI,CHI vs. DET,05/21/1991,W,240,105,34,70,48.6,3,7,42.9,34,45,75.6,15,21,36,26,9,5,15,20,8
DET,DET @ CHI,05/21/1991,L,240,97,37,73,50.7,3,10,30.0,20,25,80.0,7,24,31,17,12,6,16,35,-8
CHI,CHI vs. DET,05/19/1991,W,240,94,33,66,50.0,1,5,20.0,27,37,73.0,12,31,43,23,11,9,14,25,11
DET,DET @ CHI,05/19/1991,L,240,83,32,76,42.1,6,13,46.2,13,15,86.7,10,16,26,19,6,3,15,28,-11
POR,POR vs. LAL,05/18/1991,L,240,106,42,81,51.9,5,12,41.7,17,21,81.0,10,27,37,24,4,5,16,23,-5
LAL,LAL @ POR,05/18/1991,W,240,111,44,84,52.4,1,8,12.5,22,25,88.0,9,26,35,29,6,5,9,18,5
DET,DET vs. BOS,05/17/1991,W,265,117,49,98,50.0,5,13,38.5,14,22,63.6,19,34,53,31,2,2,10,28,4
BOS,BOS @ DET,05/17/1991,L,265,113,43,92,46.7,1,2,50.0,26,32,81.3,13,25,38,18,4,3,7,20,-4
BOS,BOS vs. DET,05/15/1991,L,240,111,41,85,48.2,1,7,14.3,28,30,93.3,18,25,43,24,4,4,10,26,-5
DET,DET @ BOS,05/15/1991,W,240,116,43,85,50.6,1,4,25.0,29,33,87.9,11,22,33,24,4,5,7,21,5
UTH,UTH @ POR,05/14/1991,L,240,96,36,74,48.6,1,3,33.3,23,24,95.8,8,25,33,25,5,2,14,29,-7
POR,POR vs. UTH,05/14/1991,W,240,103,36,79,45.6,3,7,42.9,28,39,71.8,17,26,43,22,7,2,16,26,7
PHL,PHL @ CHI,05/14/1991,L,240,95,36,76,47.4,4,11,36.4,19,24,79.2,4,25,29,25,7,6,6,22,-5
CHI,CHI vs. PHL,05/14/1991,W,240,100,41,85,48.2,2,6,33.3,16,19,84.2,16,36,52,22,2,1,9,20,5
LAL,LAL vs. GOS,05/14/1991,W,265,124,45,97,46.4,3,6,50.0,31,43,72.1,21,44,65,26,4,4,13,24,5
GOS,GOS @ LAL,05/14/1991,L,265,119,45,96,46.9,3,17,17.6,26,35,74.3,10,32,42,25,10,9,8,33,-5
BOS,BOS @ DET,05/13/1991,L,240,97,40,80,50.0,0,3,0.0,17,26,65.4,3,27,30,18,5,1,5,29,-7
DET,DET vs. BOS,05/13/1991,W,240,104,32,72,44.4,2,6,33.3,38,51,74.5,15,35,50,13,2,5,9,20,7
UTH,UTH vs. POR,05/12/1991,L,240,101,37,80,46.3,0,7,0.0,27,32,84.4,11,27,38,25,6,4,9,29,-3
POR,POR @ UTH,05/12/1991,W,240,104,39,78,50.0,0,5,0.0,26,33,78.8,12,27,39,19,7,2,12,27,3
LAL,LAL @ GOS,05/12/1991,W,240,123,41,83,49.4,5,11,45.5,36,47,76.6,14,33,47,24,8,1,13,24,16
GOS,GOS vs. LAL,05/12/1991,L,240,107,42,85,49.4,3,7,42.9,20,24,83.3,8,29,37,21,6,8,14,34,-16
CHI,CHI @ PHL,05/12/1991,W,240,101,44,92,47.8,3,7,42.9,10,14,71.4,17,27,44,28,14,2,12,20,16
PHL,PHL vs. CHI,05/12/1991,L,240,85,34,76,44.7,0,3,0.0,17,24,70.8,14,28,42,22,10,5,19,20,-16
POR,POR @ UTH,05/11/1991,L,240,101,34,90,37.8,4,14,28.6,29,37,78.4,16,30,46,18,7,7,14,23,-6
UTH,UTH vs. POR,05/11/1991,W,240,107,39,94,41.5,3,6,50.0,26,29,89.7,17,39,56,26,9,6,14,28,6
DET,DET vs. BOS,05/11/1991,L,240,83,33,99,33.3,0,7,0.0,17,36,47.2,22,28,50,17,6,4,6,22,-32
BOS,BOS @ DET,05/11/1991,W,240,115,46,86,53.5,3,7,42.9,20,30,66.7,16,42,58,28,3,4,12,24,32
PHL,PHL vs. CHI,05/10/1991,W,240,99,32,64,50.0,4,10,40.0,31,40,77.5,7,30,37,22,7,7,14,18,2
CHI,CHI @ PHL,05/10/1991,L,240,97,42,86,48.8,1,5,20.0,12,19,63.2,10,26,36,25,8,5,10,27,-2
GOS,GOS vs. LAL,05/10/1991,L,240,112,42,91,46.2,6,15,40.0,22,27,81.5,12,23,35,23,8,2,14,26,-3
LAL,LAL @ GOS,05/10/1991,W,240,115,42,76,55.3,2,6,33.3,29,35,82.9,8,32,40,28,11,4,21,27,3
UTH,UTH @ POR,05/09/1991,L,240,116,37,77,48.1,2,8,25.0,40,44,90.9,12,31,43,21,4,5,13,30,-2
POR,POR vs. UTH,05/09/1991,W,240,118,40,78,51.3,5,11,45.5,33,45,73.3,7,21,28,32,8,5,9,32,2
BOS,BOS vs. DET,05/09/1991,W,240,109,40,82,48.8,1,1,100.0,28,36,77.8,11,36,47,22,3,5,9,20,6
DET,DET @ BOS,05/09/1991,L,240,103,40,100,40.0,3,11,27.3,20,22,90.9,17,30,47,19,5,4,4,26,-6
GOS,GOS @ LAL,05/08/1991,W,240,125,46,86,53.5,7,12,58.3,26,36,72.2,6,22,28,28,12,7,8,36,1
LAL,LAL vs. GOS,05/08/1991,L,240,124,42,79,53.2,2,10,20.0,38,51,74.5,13,36,49,18,3,3,15,28,-1
UTH,UTH @ POR,05/07/1991,L,240,97,35,88,39.8,3,7,42.9,24,30,80.0,11,30,41,30,9,4,12,20,-20
POR,POR vs. UTH,05/07/1991,W,240,117,44,88,50.0,4,6,66.7,25,34,73.5,16,39,55,29,8,3,12,19,20
BOS,BOS vs. DET,05/07/1991,L,240,75,28,71,39.4,0,2,0.0,19,24,79.2,7,33,40,10,7,5,16,20,-11
DET,DET @ BOS,05/07/1991,W,240,86,33,86,38.4,0,6,0.0,20,27,74.1,17,38,55,19,5,5,10,16,11
PHL,PHL @ CHI,05/06/1991,L,240,100,36,75,48.0,3,10,30.0,25,28,89.3,9,18,27,20,3,0,7,16,-12
CHI,CHI vs. PHL,05/06/1991,W,240,112,48,84,57.1,2,9,22.2,14,22,63.6,16,26,42,30,5,3,9,23,12
DET,DET vs. ATL,05/05/1991,W,240,113,44,90,48.9,5,14,35.7,20,28,71.4,15,39,54,32,4,5,14,26,32
ATL,ATL @ DET,05/05/1991,L,240,81,27,91,29.7,2,12,16.7,25,32,78.1,19,31,50,14,7,2,13,26,-32
BOS,BOS vs. IND,05/05/1991,W,240,124,47,87,54.0,0,7,0.0,30,40,75.0,14,32,46,27,11,6,20,29,3
IND,IND @ BOS,05/05/1991,L,240,121,40,87,46.0,7,17,41.2,34,39,87.2,8,23,31,24,9,6,16,30,-3
GOS,GOS @ LAL,05/05/1991,L,240,116,49,91,53.8,5,14,35.7,13,18,72.2,11,28,39,32,4,5,12,26,-10
LAL,LAL vs. GOS,05/05/1991,W,240,126,49,92,53.3,5,7,71.4,23,30,76.7,15,29,44,33,7,6,10,18,10
CHI,CHI vs. PHL,05/04/1991,W,240,105,40,74,54.1,2,5,40.0,23,29,79.3,8,28,36,25,9,4,8,26,13
PHL,PHL @ CHI,05/04/1991,L,240,92,28,75,37.3,3,5,60.0,33,39,84.6,16,27,43,15,6,2,14,19,-13
POR,POR vs. SEA,05/04/1991,W,240,119,45,94,47.9,2,10,20.0,27,34,79.4,22,27,49,30,12,2,17,23,12
SEA,SEA @ POR,05/04/1991,L,240,107,39,75,52.0,3,10,30.0,26,31,83.9,6,25,31,23,12,3,19,23,-12
IND,IND vs. BOS,05/03/1991,W,240,116,42,85,49.4,3,6,50.0,29,30,96.7,10,24,34,25,9,3,12,31,3
BOS,BOS @ IND,05/03/1991,L,240,113,42,78,53.8,3,5,60.0,26,34,76.5,10,31,41,23,6,5,19,24,-3
GOS,GOS vs. SAN,05/03/1991,W,240,110,43,85,50.6,5,17,29.4,19,23,82.6,9,28,37,23,11,5,16,26,13
SAN,SAN @ GOS,05/03/1991,L,240,97,40,83,48.2,0,4,0.0,17,23,73.9,11,28,39,22,9,2,17,25,-13
SEA,SEA vs. POR,05/02/1991,W,240,101,40,91,44.0,2,6,33.3,19,24,79.2,17,29,46,20,13,7,13,24,12
POR,POR @ SEA,05/02/1991,L,240,89,33,73,45.2,3,9,33.3,20,39,51.3,14,31,45,17,11,6,20,21,-12
ATL,ATL vs. DET,05/02/1991,W,240,123,39,81,48.1,1,5,20.0,44,51,86.3,19,32,51,22,8,3,13,20,12
DET,DET @ ATL,05/02/1991,L,240,111,46,96,47.9,5,13,38.5,14,22,63.6,20,22,42,27,9,4,13,31,-12
PHX,PHX @ UTH,05/02/1991,L,240,93,35,83,42.2,2,6,33.3,21,29,72.4,10,27,37,23,5,7,14,29,-8
UTH,UTH vs. PHX,05/02/1991,W,240,101,34,77,44.2,0,4,0.0,33,42,78.6,13,34,47,22,4,5,15,25,8
IND,IND vs. BOS,05/01/1991,L,240,105,32,78,41.0,2,7,28.6,39,47,83.0,13,25,38,20,10,2,15,27,-7
BOS,BOS @ IND,05/01/1991,W,240,112,39,72,54.2,0,4,0.0,34,41,82.9,10,32,42,23,10,6,20,32,7
GOS,GOS vs. SAN,05/01/1991,W,240,109,44,77,57.1,5,9,55.6,16,21,76.2,6,30,36,27,8,3,20,25,3
SAN,SAN @ GOS,05/01/1991,L,240,106,36,79,45.6,1,11,9.1,33,38,86.8,9,26,35,24,11,2,13,17,-3
SEA,SEA vs. POR,04/30/1991,W,240,102,35,83,42.2,4,12,33.3,28,34,82.4,16,27,43,18,9,4,11,26,3
POR,POR @ SEA,04/30/1991,L,240,99,40,74,54.1,1,10,10.0,18,28,64.3,9,22,31,22,6,5,14,26,-3
ATL,ATL vs. DET,04/30/1991,L,240,91,35,86,40.7,3,13,23.1,18,25,72.0,13,29,42,22,5,3,5,20,-12
DET,DET @ ATL,04/30/1991,W,240,103,38,80,47.5,8,14,57.1,19,23,82.6,12,35,47,28,1,5,12,22,12
UTH,UTH vs. PHX,04/30/1991,W,240,107,38,85,44.7,2,6,33.3,29,33,87.9,16,36,52,26,5,3,11,27,9
PHX,PHX @ UTH,04/30/1991,L,240,98,35,82,42.7,3,14,21.4,25,35,71.4,11,32,43,21,7,10,11,29,-9
HOU,HOU vs. LAL,04/30/1991,L,240,90,38,84,45.2,4,13,30.8,10,16,62.5,11,31,42,24,9,7,16,20,-4
LAL,LAL @ HOU,04/30/1991,W,240,94,38,76,50.0,2,7,28.6,16,19,84.2,8,34,42,14,9,4,20,16,4
NYK,NYK vs. CHI,04/30/1991,L,240,94,33,65,50.8,4,8,50.0,24,32,75.0,8,29,37,23,6,5,23,19,-9
CHI,CHI @ NYK,04/30/1991,W,240,103,43,88,48.9,0,3,0.0,17,21,81.0,15,27,42,22,13,4,10,20,9
PHL,PHL vs. MIL,04/30/1991,W,240,121,44,74,59.5,4,8,50.0,29,37,78.4,8,37,45,28,14,4,17,19,21
MIL,MIL @ PHL,04/30/1991,L,240,100,43,85,50.6,3,11,27.3,11,17,64.7,7,24,31,25,8,2,18,25,-21
POR,POR vs. SEA,04/28/1991,W,240,115,39,81,48.1,5,12,41.7,32,38,84.2,13,28,41,29,7,5,20,24,9
SEA,SEA @ POR,04/28/1991,L,240,106,40,87,46.0,3,6,50.0,23,31,74.2,14,22,36,22,9,6,19,30,-9
ATL,ATL @ DET,04/28/1991,L,240,88,29,81,35.8,3,14,21.4,27,32,84.4,15,24,39,14,6,4,13,27,-13
DET,DET vs. ATL,04/28/1991,W,240,101,38,81,46.9,2,7,28.6,23,34,67.6,17,33,50,20,6,4,15,26,13
NYK,NYK @ CHI,04/28/1991,L,240,79,32,79,40.5,2,10,20.0,13,16,81.3,14,28,42,20,6,4,16,28,-10
CHI,CHI vs. NYK,04/28/1991,W,240,89,30,64,46.9,2,3,66.7,27,34,79.4,3,27,30,19,9,5,12,15,10
BOS,BOS vs. IND,04/28/1991,L,240,118,42,95,44.2,1,6,16.7,33,36,91.7,12,25,37,26,11,1,8,24,-12
IND,IND @ BOS,04/28/1991,W,240,130,50,87,57.5,9,13,69.2,21,28,75.0,10,31,41,28,6,3,16,25,12
PHL,PHL @ MIL,04/27/1991,W,265,116,41,80,51.3,2,12,16.7,32,38,84.2,11,32,43,28,8,7,13,26,4
MIL,MIL vs. PHL,04/27/1991,L,265,112,41,89,46.1,7,14,50.0,23,28,82.1,14,27,41,29,7,0,12,29,-4
GOS,GOS @ SAN,04/27/1991,W,240,111,39,82,47.6,3,7,42.9,30,33,90.9,10,29,39,19,9,7,10,27,13
SAN,SAN vs. GOS,04/27/1991,L,240,98,36,80,45.0,2,7,28.6,24,33,72.7,12,31,43,21,7,10,19,25,-13
UTH,UTH @ PHX,04/27/1991,L,240,92,36,73,49.3,4,9,44.4,16,25,64.0,8,31,39,21,7,1,22,30,-10
PHX,PHX vs. UTH,04/27/1991,W,240,102,32,76,42.1,2,8,25.0,36,44,81.8,8,30,38,23,13,6,13,23,10
HOU,HOU @ LAL,04/27/1991,L,240,98,40,83,48.2,7,19,36.8,11,14,78.6,12,23,35,25,9,1,11,22,-11
LAL,LAL vs. HOU,04/27/1991,W,240,109,42,80,52.5,7,15,46.7,18,24,75.0,12,27,39,35,4,8,12,17,11
SEA,SEA @ POR,04/26/1991,L,240,102,35,76,46.1,1,12,8.3,31,35,88.6,14,23,37,21,3,3,16,32,-8
POR,POR vs. SEA,04/26/1991,W,240,110,38,76,50.0,2,9,22.2,32,44,72.7,14,26,40,27,8,1,14,24,8
ATL,ATL @ DET,04/26/1991,W,240,103,35,74,47.3,4,8,50.0,29,32,90.6,9,30,39,12,7,2,9,24,5
DET,DET vs. ATL,04/26/1991,L,240,98,37,96,38.5,3,11,27.3,21,31,67.7,25,26,51,16,4,4,9,24,-5
BOS,BOS vs. IND,04/26/1991,W,240,127,45,86,52.3,0,2,0.0,37,43,86.0,13,27,40,24,8,2,10,27,7
IND,IND @ BOS,04/26/1991,L,240,120,45,87,51.7,5,15,33.3,25,33,75.8,12,28,40,24,5,7,15,32,-7
MIL,MIL vs. PHL,04/25/1991,L,240,90,36,80,45.0,1,6,16.7,17,24,70.8,14,29,43,19,9,3,21,23,-9
PHL,PHL @ MIL,04/25/1991,W,240,99,39,78,50.0,3,6,50.0,18,25,72.0,10,25,35,19,14,4,15,25,9
PHX,PHX vs. UTH,04/25/1991,L,240,90,34,84,40.5,2,6,33.3,20,32,62.5,14,24,38,22,3,3,17,17,-39
UTH,UTH @ PHX,04/25/1991,W,240,129,54,83,65.1,2,4,50.0,19,23,82.6,4,34,38,40,8,5,12,24,39
CHI,CHI vs. NYK,04/25/1991,W,240,126,44,84,52.4,6,10,60.0,32,42,76.2,15,26,41,26,15,0,15,20,41
NYK,NYK @ CHI,04/25/1991,L,240,85,32,75,42.7,5,10,50.0,16,18,88.9,12,25,37,19,4,2,27,34,-41
HOU,HOU @ LAL,04/25/1991,L,240,92,37,82,45.1,1,7,14.3,17,19,89.5,13,32,45,24,3,5,16,30,-2
LAL,LAL vs. HOU,04/25/1991,W,240,94,31,74,41.9,3,13,23.1,29,37,78.4,8,21,29,23,9,7,8,22,2
SAN,SAN vs. GOS,04/25/1991,W,240,130,50,91,54.9,0,4,0.0,30,44,68.2,16,40,56,39,11,9,19,26,9
GOS,GOS @ SAN,04/25/1991,L,240,121,44,98,44.9,7,19,36.8,26,30,86.7,9,29,38,24,9,8,13,35,-9
