TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
NYK,NYK vs. CLE,05/01/1996,W,240,81,27,55,49.1,7,13,53.8,20,37,54.1,8,30,38,19,8,5,21,20,5
CLE,CLE @ NYK,05/01/1996,L,240,76,26,71,36.6,4,19,21.1,20,25,80.0,15,27,42,14,7,2,16,29,-5
ORL,ORL @ DET,04/30/1996,W,240,101,35,73,47.9,7,18,38.9,24,34,70.6,13,27,40,17,6,3,15,32,3
DET,DET vs. ORL,04/30/1996,L,240,98,32,71,45.1,5,20,25.0,29,35,82.9,10,23,33,16,3,2,14,30,-3
LAL,LAL @ HOU,04/30/1996,L,240,98,39,86,45.3,9,28,32.1,11,14,78.6,10,31,41,25,4,4,9,18,-6
HOU,HOU vs. LAL,04/30/1996,W,240,104,43,88,48.9,5,16,31.3,13,19,68.4,8,31,39,29,8,8,5,15,6
SAC,SAC vs. SEA,04/30/1996,L,240,89,33,79,41.8,6,19,31.6,17,27,63.0,13,32,45,21,7,5,8,25,-7
SEA,SEA @ SAC,04/30/1996,W,240,96,31,73,42.5,10,22,45.5,24,37,64.9,12,30,42,17,8,4,12,28,7
POR,POR vs. UTH,04/29/1996,W,265,94,31,90,34.4,5,16,31.3,27,46,58.7,21,34,55,16,7,4,10,25,3
UTH,UTH @ POR,04/29/1996,L,265,91,34,90,37.8,2,10,20.0,21,24,87.5,19,35,54,19,3,7,14,35,-3
IND,IND @ ATL,04/29/1996,L,240,83,35,77,45.5,4,10,40.0,9,13,69.2,15,26,41,16,7,4,17,22,-7
ATL,ATL vs. IND,04/29/1996,W,240,90,33,76,43.4,7,18,38.9,17,24,70.8,13,19,32,18,13,8,10,15,7
SAN,SAN vs. PHX,04/28/1996,W,240,110,36,78,46.2,4,9,44.4,34,41,82.9,10,36,46,22,9,7,9,24,5
PHX,PHX @ SAN,04/28/1996,L,240,105,40,89,44.9,4,17,23.5,21,30,70.0,14,32,46,24,2,5,13,27,-5
CHI,CHI vs. MIA,04/28/1996,W,240,106,39,73,53.4,7,21,33.3,21,37,56.8,11,34,45,31,9,3,14,29,31
MIA,MIA @ CHI,04/28/1996,L,240,75,23,65,35.4,6,20,30.0,23,36,63.9,10,27,37,15,6,1,20,29,-31
SEA,SEA vs. SAC,04/28/1996,L,240,81,28,65,43.1,4,15,26.7,21,29,72.4,8,20,28,20,8,10,21,21,-9
SAC,SAC @ SEA,04/28/1996,W,240,90,36,76,47.4,6,20,30.0,12,21,57.1,17,28,45,24,11,3,21,24,9
DET,DET @ ORL,04/28/1996,L,240,77,29,69,42.0,5,12,41.7,14,21,66.7,14,24,38,9,3,1,13,19,-15
ORL,ORL vs. DET,04/28/1996,W,240,92,38,73,52.1,7,18,38.9,9,18,50.0,10,27,37,26,8,5,11,19,15
IND,IND vs. ATL,04/27/1996,W,265,102,37,80,46.3,2,9,22.2,26,32,81.3,14,27,41,18,10,4,17,28,8
ATL,ATL @ IND,04/27/1996,L,265,94,34,76,44.7,6,18,33.3,20,26,76.9,14,25,39,16,9,9,16,28,-8
CLE,CLE vs. NYK,04/27/1996,L,240,80,34,81,42.0,4,23,17.4,8,12,66.7,13,24,37,23,9,6,8,20,-4
NYK,NYK @ CLE,04/27/1996,W,240,84,35,72,48.6,6,16,37.5,8,13,61.5,10,29,39,25,5,6,18,16,4
POR,POR @ UTH,04/27/1996,L,240,90,31,81,38.3,8,22,36.4,20,34,58.8,15,23,38,16,7,2,13,33,-15
UTH,UTH vs. POR,04/27/1996,W,240,105,38,64,59.4,7,9,77.8,22,32,68.8,5,32,37,23,3,10,15,29,15
HOU,HOU @ LAL,04/27/1996,L,240,94,36,77,46.8,4,20,20.0,18,25,72.0,5,28,33,22,9,8,11,19,-10
LAL,LAL vs. HOU,04/27/1996,W,240,104,37,83,44.6,6,17,35.3,24,30,80.0,15,36,51,19,4,4,13,19,10
CHI,CHI vs. MIA,04/26/1996,W,240,102,37,74,50.0,3,17,17.6,25,36,69.4,13,24,37,17,14,4,19,24,17
MIA,MIA @ CHI,04/26/1996,L,240,85,33,67,49.3,9,23,39.1,10,15,66.7,9,24,33,14,8,2,27,32,-17
SAN,SAN vs. PHX,04/26/1996,W,240,120,51,82,62.2,6,9,66.7,12,20,60.0,8,31,39,35,6,6,12,21,22
PHX,PHX @ SAN,04/26/1996,L,240,98,35,83,42.2,3,11,27.3,25,31,80.6,14,23,37,19,8,4,11,24,-22
DET,DET @ ORL,04/26/1996,L,240,92,37,76,48.7,5,18,27.8,13,18,72.2,12,24,36,18,2,2,10,25,-20
ORL,ORL vs. DET,04/26/1996,W,240,112,41,74,55.4,10,17,58.8,20,31,64.5,11,24,35,34,3,6,8,19,20
SAC,SAC @ SEA,04/26/1996,L,240,85,29,67,43.3,3,13,23.1,24,35,68.6,11,31,42,15,6,4,23,30,-12
SEA,SEA vs. SAC,04/26/1996,W,240,97,32,69,46.4,8,18,44.4,25,35,71.4,4,23,27,23,10,6,15,27,12
NYK,NYK @ CLE,04/25/1996,W,240,106,38,74,51.4,17,22,77.3,13,16,81.3,6,25,31,32,4,4,4,15,23
CLE,CLE vs. NYK,04/25/1996,L,240,83,34,70,48.6,8,21,38.1,7,8,87.5,7,25,32,22,3,6,10,14,-23
POR,POR @ UTH,04/25/1996,L,240,102,31,68,45.6,8,20,40.0,32,45,71.1,14,25,39,20,3,5,13,31,-8
UTH,UTH vs. POR,04/25/1996,W,240,110,38,66,57.6,5,6,83.3,29,48,60.4,5,24,29,31,6,4,7,29,8
ATL,ATL @ IND,04/25/1996,W,240,92,35,73,47.9,11,23,47.8,11,15,73.3,13,21,34,24,9,3,14,24,12
IND,IND vs. ATL,04/25/1996,L,240,80,28,66,42.4,3,12,25.0,21,27,77.8,13,24,37,18,11,4,18,21,-12
LAL,LAL vs. HOU,04/25/1996,L,240,83,29,83,34.9,9,26,34.6,16,25,64.0,14,40,54,20,4,4,22,22,-4
HOU,HOU @ LAL,04/25/1996,W,240,87,35,84,41.7,2,11,18.2,15,23,65.2,8,37,45,14,14,6,10,23,4
