TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
LAL,LAL vs. POR,04/22/1995,L,240,104,36,81,44.4,9,24,37.5,23,32,71.9,16,23,39,28,14,9,18,30,-5
GOS,GOS vs. DEN,04/22/1995,L,290,129,45,96,46.9,6,20,30.0,33,43,76.7,18,46,64,31,5,6,24,27,-1
DEN,DEN @ GOS,04/22/1995,W,290,130,50,104,48.1,8,21,38.1,22,31,71.0,8,32,40,36,17,6,15,42,1
SAC,SAC vs. SEA,04/21/1995,W,240,105,32,61,52.5,4,9,44.4,37,53,69.8,13,31,44,21,11,2,16,21,8
SEA,SEA @ SAC,04/21/1995,L,240,97,38,80,47.5,7,17,41.2,14,20,70.0,12,20,32,25,11,5,15,33,-8
ATL,ATL vs. DET,04/21/1995,W,240,128,47,91,51.6,7,24,29.2,27,39,69.2,14,32,46,27,7,4,8,16,17
DET,DET @ ATL,04/21/1995,L,240,111,47,94,50.0,5,16,31.3,12,16,75.0,14,33,47,31,6,1,15,24,-17
UTH,UTH vs. MIN,04/21/1995,W,240,99,29,75,38.7,4,9,44.4,37,40,92.5,13,22,35,17,11,4,15,19,3
MIN,MIN @ UTH,04/21/1995,L,240,96,41,80,51.3,4,10,40.0,10,15,66.7,12,26,38,23,11,5,16,30,-3
MIL,MIL @ CLE,04/21/1995,L,240,82,30,71,42.3,4,14,28.6,18,23,78.3,7,21,28,18,6,2,15,21,-21
CLE,CLE vs. MIL,04/21/1995,W,240,103,41,76,53.9,5,15,33.3,16,23,69.6,10,32,42,35,9,6,16,23,21
IND,IND @ ORL,04/21/1995,L,240,86,29,81,35.8,4,15,26.7,24,34,70.6,21,31,52,18,8,2,18,26,-24
ORL,ORL vs. IND,04/21/1995,W,240,110,44,83,53.0,9,24,37.5,13,26,50.0,13,33,46,30,8,6,16,26,24
NYK,NYK @ BOS,04/21/1995,W,240,99,34,78,43.6,9,21,42.9,22,31,71.0,14,29,43,24,12,5,14,24,7
BOS,BOS vs. NYK,04/21/1995,L,240,92,36,76,47.4,5,11,45.5,15,21,71.4,15,29,44,22,4,2,20,28,-7
NJN,NJN vs. WAS,04/21/1995,W,240,107,45,104,43.3,4,12,33.3,13,14,92.9,21,37,58,28,3,12,10,18,1
WAS,WAS @ NJN,04/21/1995,L,240,106,42,90,46.7,3,11,27.3,19,28,67.9,12,34,46,19,2,8,9,16,-1
PHX,PHX vs. DAL,04/21/1995,W,240,110,43,84,51.2,7,17,41.2,17,22,77.3,12,36,48,28,7,7,20,27,11
DAL,DAL @ PHX,04/21/1995,L,240,99,36,89,40.4,6,22,27.3,21,25,84.0,13,28,41,27,11,3,16,24,-11
SAN,SAN vs. LAC,04/21/1995,W,240,107,41,77,53.2,2,8,25.0,23,31,74.2,15,36,51,27,5,5,22,24,11
LAC,LAC @ SAN,04/21/1995,L,240,96,34,84,40.5,3,12,25.0,25,27,92.6,11,21,32,21,12,3,12,26,-11
MIA,MIA @ PHL,04/21/1995,L,240,106,39,100,39.0,9,25,36.0,19,26,73.1,18,25,43,16,11,4,10,23,-7
PHL,PHL vs. MIA,04/21/1995,W,240,113,44,82,53.7,2,5,40.0,23,33,69.7,13,37,50,23,3,8,21,26,7
HOU,HOU @ SEA,04/20/1995,L,240,101,35,80,43.8,10,31,32.3,21,29,72.4,9,32,41,18,9,7,18,29,-10
SEA,SEA vs. HOU,04/20/1995,W,240,111,37,87,42.5,5,20,25.0,32,41,78.0,18,36,54,21,13,7,15,21,10
NYK,NYK @ CHH,04/20/1995,W,240,91,28,74,37.8,3,18,16.7,32,40,80.0,12,26,38,16,8,3,12,25,5
CHH,CHH vs. NYK,04/20/1995,L,240,86,30,67,44.8,3,14,21.4,23,29,79.3,3,34,37,17,5,5,18,32,-5
DAL,DAL vs. SAN,04/20/1995,L,240,111,45,95,47.4,7,14,50.0,14,16,87.5,17,30,47,28,4,5,13,15,-1
SAN,SAN @ DAL,04/20/1995,W,240,112,51,92,55.4,3,14,21.4,7,13,53.8,10,29,39,27,8,7,10,16,1
POR,POR vs. LAL,04/20/1995,W,240,111,48,89,53.9,0,5,0.0,15,24,62.5,16,34,50,27,9,9,12,19,14
LAL,LAL @ POR,04/20/1995,L,240,97,34,84,40.5,9,21,42.9,20,22,90.9,9,24,33,24,6,1,15,21,-14
DET,DET @ CHI,04/20/1995,L,240,105,42,90,46.7,5,13,38.5,16,25,64.0,14,34,48,26,8,6,21,18,-15
CHI,CHI vs. DET,04/20/1995,W,240,120,48,98,49.0,5,17,29.4,19,27,70.4,13,30,43,39,19,5,12,19,15
SAC,SAC @ GOS,04/20/1995,W,240,112,40,72,55.6,4,12,33.3,28,46,60.9,13,30,43,26,13,6,20,30,14
GOS,GOS vs. SAC,04/20/1995,L,240,98,31,80,38.8,3,12,25.0,33,42,78.6,20,27,47,24,10,3,21,30,-14
ORL,ORL @ WAS,04/19/1995,L,265,117,47,101,46.5,7,21,33.3,16,21,76.2,12,33,45,23,8,7,17,30,-6
WAS,WAS vs. ORL,04/19/1995,W,265,123,44,86,51.2,4,10,40.0,31,39,79.5,7,40,47,25,7,5,14,24,6
MIN,MIN @ DEN,04/19/1995,L,240,81,28,69,40.6,1,5,20.0,24,29,82.8,7,25,32,12,7,7,19,24,-25
DEN,DEN vs. MIN,04/19/1995,W,240,106,40,78,51.3,3,12,25.0,23,34,67.6,13,32,45,27,11,11,15,23,25
BOS,BOS @ MIL,04/19/1995,L,240,97,37,86,43.0,3,13,23.1,20,26,76.9,11,27,38,19,7,5,13,22,-9
MIL,MIL vs. BOS,04/19/1995,W,240,106,42,87,48.3,8,19,42.1,14,17,82.4,11,34,45,24,3,7,12,26,9
PHL,PHL @ IND,04/19/1995,L,240,91,35,72,48.6,2,6,33.3,19,24,79.2,7,24,31,15,10,5,10,23,-12
IND,IND vs. PHL,04/19/1995,W,240,103,37,74,50.0,2,10,20.0,27,35,77.1,14,31,45,21,3,3,15,19,12
UTH,UTH vs. HOU,04/19/1995,W,240,115,44,84,52.4,5,15,33.3,22,28,78.6,15,33,48,35,8,8,17,30,19
HOU,HOU @ UTH,04/19/1995,L,240,96,31,70,44.3,8,24,33.3,26,39,66.7,6,24,30,16,8,7,13,25,-19
CLE,CLE vs. MIA,04/19/1995,W,240,90,33,78,42.3,5,15,33.3,19,27,70.4,17,35,52,23,9,3,8,18,11
MIA,MIA @ CLE,04/19/1995,L,240,79,32,75,42.7,4,14,28.6,11,17,64.7,10,29,39,24,4,5,10,22,-11
NJN,NJN vs. ATL,04/19/1995,L,240,99,41,83,49.4,6,18,33.3,11,17,64.7,11,32,43,25,3,2,13,26,-5
ATL,ATL @ NJN,04/19/1995,W,240,104,38,87,43.7,7,24,29.2,21,31,67.7,10,27,37,22,5,2,6,21,5
MIN,MIN vs. UTH,04/18/1995,L,240,94,30,67,44.8,3,15,20.0,31,40,77.5,9,30,39,23,4,4,15,25,-19
UTH,UTH @ MIN,04/18/1995,W,240,113,41,79,51.9,4,10,40.0,27,30,90.0,6,33,39,36,11,3,8,31,19
LAC,LAC @ DAL,04/18/1995,L,240,91,35,83,42.2,5,15,33.3,16,23,69.6,15,23,38,22,8,3,16,24,-13
DAL,DAL vs. LAC,04/18/1995,W,240,104,40,86,46.5,2,10,20.0,22,26,84.6,24,33,57,20,6,2,22,24,13
CLE,CLE @ DET,04/18/1995,L,240,76,30,78,38.5,2,11,18.2,14,24,58.3,12,26,38,17,9,5,12,19,-9
DET,DET vs. CLE,04/18/1995,W,240,85,32,77,41.6,4,16,25.0,17,19,89.5,16,38,54,18,5,4,21,20,9
SAC,SAC @ PHX,04/18/1995,L,240,101,36,69,52.2,2,13,15.4,27,36,75.0,8,25,33,21,11,6,22,27,-10
PHX,PHX vs. SAC,04/18/1995,W,240,111,38,76,50.0,3,16,18.8,32,37,86.5,9,27,36,25,12,3,18,25,10
SEA,SEA @ LAL,04/18/1995,W,240,113,45,79,57.0,6,17,35.3,17,27,63.0,11,36,47,35,9,10,15,18,16
LAL,LAL vs. SEA,04/18/1995,L,240,97,35,84,41.7,6,17,35.3,21,26,80.8,11,21,32,30,8,4,15,18,-16
SAN,SAN vs. DEN,04/18/1995,W,240,107,40,78,51.3,6,12,50.0,21,30,70.0,8,25,33,23,15,6,14,26,11
DEN,DEN @ SAN,04/18/1995,L,240,96,34,74,45.9,3,14,21.4,25,34,73.5,12,30,42,17,7,9,26,26,-11
GOS,GOS vs. POR,04/18/1995,W,240,103,37,72,51.4,10,15,66.7,19,33,57.6,9,28,37,29,12,1,22,17,1
POR,POR @ GOS,04/18/1995,L,240,102,44,89,49.4,5,11,45.5,9,21,42.9,11,31,42,32,15,4,16,23,-1
SEA,SEA vs. POR,04/17/1995,L,240,93,34,78,43.6,7,15,46.7,18,25,72.0,10,27,37,23,9,3,17,30,-4
POR,POR @ SEA,04/17/1995,W,240,97,32,71,45.1,2,6,33.3,31,41,75.6,11,31,42,10,9,11,15,21,4
MIA,MIA vs. CHI,04/17/1995,L,240,93,37,84,44.0,3,11,27.3,16,21,76.2,15,31,46,19,11,3,17,24,-5
CHI,CHI @ MIA,04/17/1995,W,240,98,34,75,45.3,1,9,11.1,29,35,82.9,9,29,38,19,11,5,14,22,5
HOU,HOU vs. LAC,04/17/1995,W,240,121,45,79,57.0,13,28,46.4,18,25,72.0,8,27,35,32,10,3,15,20,10
LAC,LAC @ HOU,04/17/1995,L,240,111,43,79,54.4,4,11,36.4,21,25,84.0,7,25,32,32,10,2,16,22,-10
ORL,ORL vs. WAS,04/17/1995,W,240,111,44,88,50.0,3,10,30.0,20,26,76.9,17,32,49,30,11,6,17,13,11
WAS,WAS @ ORL,04/17/1995,L,240,100,40,92,43.5,5,14,35.7,15,19,78.9,14,24,38,27,12,6,12,18,-11
NJN,NJN @ BOS,04/17/1995,L,240,96,41,97,42.3,3,14,21.4,11,17,64.7,16,33,49,20,8,5,11,23,-2
BOS,BOS vs. NJN,04/17/1995,W,240,98,36,73,49.3,3,9,33.3,23,27,85.2,8,32,40,15,5,5,16,21,2
NYK,NYK vs. MIL,04/17/1995,L,240,93,35,80,43.8,8,20,40.0,15,21,71.4,11,28,39,27,2,3,11,29,-6
MIL,MIL @ NYK,04/17/1995,W,240,99,34,72,47.2,5,12,41.7,26,31,83.9,13,29,42,21,4,1,15,21,6
PHL,PHL vs. CHH,04/17/1995,L,240,90,40,82,48.8,2,5,40.0,8,10,80.0,15,21,36,23,3,7,11,18,-11
CHH,CHH @ PHL,04/17/1995,W,240,101,39,72,54.2,7,14,50.0,16,19,84.2,9,27,36,20,6,2,8,15,11
ATL,ATL @ CHH,04/16/1995,W,240,94,36,82,43.9,9,23,39.1,13,14,92.9,10,30,40,20,10,2,12,23,1
CHH,CHH vs. ATL,04/16/1995,L,240,93,34,68,50.0,11,25,44.0,14,22,63.6,6,30,36,22,3,5,17,19,-1
SAN,SAN @ DEN,04/16/1995,W,265,112,39,91,42.9,6,19,31.6,28,42,66.7,15,35,50,19,6,9,10,29,3
DEN,DEN vs. SAN,04/16/1995,L,265,109,40,91,44.0,4,18,22.2,25,35,71.4,17,35,52,27,5,13,15,36,-3
IND,IND vs. MIN,04/16/1995,W,240,114,44,84,52.4,3,12,25.0,23,31,74.2,16,29,45,31,10,8,13,25,39
MIN,MIN @ IND,04/16/1995,L,240,75,23,67,34.3,1,12,8.3,28,29,96.6,10,24,34,16,4,2,17,25,-39
NYK,NYK @ CHI,04/16/1995,L,240,90,32,74,43.2,3,17,17.6,23,34,67.6,11,31,42,16,4,5,21,30,-21
CHI,CHI vs. NYK,04/16/1995,W,240,111,38,80,47.5,2,9,22.2,33,44,75.0,14,32,46,29,15,5,11,27,21
LAL,LAL vs. DAL,04/16/1995,W,240,125,49,88,55.7,6,15,40.0,21,34,61.8,13,31,44,35,9,10,12,22,14
DAL,DAL @ LAL,04/16/1995,L,240,111,44,95,46.3,7,19,36.8,16,28,57.1,22,29,51,31,6,4,20,26,-14
MIL,MIL @ WAS,04/15/1995,L,240,110,40,78,51.3,6,11,54.5,24,33,72.7,14,28,42,11,9,2,19,23,-4
WAS,WAS vs. MIL,04/15/1995,W,240,114,46,82,56.1,4,12,33.3,18,31,58.1,13,21,34,23,12,7,14,25,4
LAC,LAC @ UTH,04/15/1995,L,240,83,30,85,35.3,8,15,53.3,15,23,65.2,15,27,42,22,3,4,19,27,-22
UTH,UTH vs. LAC,04/15/1995,W,240,105,39,72,54.2,1,8,12.5,26,31,83.9,7,40,47,29,13,12,16,21,22
MIA,MIA vs. ORL,04/15/1995,W,240,123,43,79,54.4,9,16,56.3,28,37,75.7,10,22,32,27,6,0,12,27,6
ORL,ORL @ MIA,04/15/1995,L,240,117,46,83,55.4,5,20,25.0,20,32,62.5,12,24,36,33,5,5,16,29,-6
POR,POR vs. DAL,04/15/1995,L,240,90,38,88,43.2,5,12,41.7,9,19,47.4,11,27,38,25,6,4,10,28,-12
DAL,DAL @ POR,04/15/1995,W,240,102,38,75,50.7,8,19,42.1,18,32,56.3,12,36,48,22,5,3,20,20,12
HOU,HOU vs. SAC,04/15/1995,W,240,98,31,85,36.5,5,24,20.8,31,38,81.6,16,38,54,19,14,4,15,18,14
SAC,SAC @ HOU,04/15/1995,L,240,84,32,74,43.2,3,15,20.0,17,22,77.3,3,36,39,23,6,7,18,25,-14
BOS,BOS vs. DET,04/15/1995,W,240,129,53,93,57.0,6,12,50.0,17,30,56.7,16,41,57,39,10,5,17,22,25
DET,DET @ BOS,04/15/1995,L,240,104,40,90,44.4,6,15,40.0,18,22,81.8,5,29,34,20,9,3,14,22,-25
PHL,PHL @ NJN,04/15/1995,W,240,97,40,74,54.1,3,12,25.0,14,23,60.9,10,34,44,20,9,8,18,17,10
NJN,NJN vs. PHL,04/15/1995,L,240,87,34,80,42.5,3,15,20.0,16,17,94.1,11,21,32,24,6,7,13,20,-10
LAL,LAL @ PHX,04/15/1995,L,240,114,36,76,47.4,15,29,51.7,27,41,65.9,10,30,40,27,9,3,16,28,-5
PHX,PHX vs. LAL,04/15/1995,W,240,119,41,87,47.1,9,15,60.0,28,40,70.0,17,36,53,29,8,2,12,25,5
GOS,GOS vs. SEA,04/15/1995,L,240,99,37,80,46.3,8,20,40.0,17,24,70.8,16,30,46,26,6,5,23,21,-16
SEA,SEA @ GOS,04/15/1995,W,240,115,48,102,47.1,2,12,16.7,17,25,68.0,25,29,54,28,16,6,13,24,16
MIN,MIN vs. MIL,04/14/1995,W,265,104,38,84,45.2,5,13,38.5,23,32,71.9,15,25,40,30,8,4,17,21,4
MIL,MIL @ MIN,04/14/1995,L,265,100,35,75,46.7,7,20,35.0,23,27,85.2,8,28,36,25,10,8,22,27,-4
DEN,DEN vs. PHX,04/14/1995,W,240,102,44,75,58.7,5,16,31.3,9,12,75.0,10,32,42,30,5,11,17,25,15
PHX,PHX @ DEN,04/14/1995,L,240,87,30,80,37.5,5,20,25.0,22,33,66.7,13,19,32,18,10,0,10,20,-15
IND,IND vs. NYK,04/14/1995,L,240,84,29,80,36.3,2,10,20.0,24,31,77.4,18,25,43,15,6,3,16,19,-4
NYK,NYK @ IND,04/14/1995,W,240,88,34,71,47.9,5,18,27.8,15,17,88.2,9,31,40,27,8,6,18,25,4
CHH,CHH @ DET,04/14/1995,W,240,94,30,72,41.7,7,18,38.9,27,34,79.4,4,35,39,22,11,5,9,19,8
DET,DET vs. CHH,04/14/1995,L,240,86,33,78,42.3,7,20,35.0,13,19,68.4,9,39,48,26,7,2,15,25,-8
CLE,CLE vs. ATL,04/14/1995,W,240,83,34,78,43.6,3,10,30.0,12,17,70.6,18,32,50,21,11,6,11,13,13
ATL,ATL @ CLE,04/14/1995,L,240,70,29,67,43.3,6,21,28.6,6,8,75.0,4,25,29,19,8,6,13,17,-13
SAC,SAC @ SAN,04/14/1995,L,240,88,30,82,36.6,6,18,33.3,22,30,73.3,14,27,41,13,7,2,13,29,-10
SAN,SAN vs. SAC,04/14/1995,W,240,98,35,76,46.1,3,12,25.0,25,33,75.8,17,37,54,22,6,9,15,27,10
DAL,DAL @ SEA,04/13/1995,L,240,112,38,105,36.2,12,29,41.4,24,32,75.0,24,30,54,21,9,5,18,26,-21
SEA,SEA vs. DAL,04/13/1995,W,240,133,53,93,57.0,3,11,27.3,24,32,75.0,12,39,51,28,14,10,16,23,21
UTH,UTH vs. GOS,04/13/1995,W,240,121,43,94,45.7,3,12,25.0,32,40,80.0,22,32,54,28,13,4,16,20,19
GOS,GOS @ UTH,04/13/1995,L,240,102,42,82,51.2,11,24,45.8,7,12,58.3,8,25,33,28,11,14,20,28,-19
MIA,MIA vs. CLE,04/13/1995,W,240,85,35,66,53.0,4,5,80.0,11,19,57.9,8,25,33,22,10,4,13,24,1
CLE,CLE @ MIA,04/13/1995,L,240,84,31,64,48.4,5,12,41.7,17,23,73.9,11,24,35,12,6,2,16,23,-1
HOU,HOU vs. POR,04/13/1995,W,240,112,41,75,54.7,8,17,47.1,22,26,84.6,6,33,39,27,8,9,20,21,13
POR,POR @ HOU,04/13/1995,L,240,99,40,101,39.6,8,18,44.4,11,16,68.8,22,21,43,23,12,5,13,21,-13
LAC,LAC vs. DEN,04/13/1995,L,240,103,38,81,46.9,7,17,41.2,20,26,76.9,13,21,34,24,10,4,18,26,-22
DEN,DEN @ LAC,04/13/1995,W,240,125,46,78,59.0,6,16,37.5,27,36,75.0,12,24,36,31,13,8,16,23,22
ORL,ORL @ BOS,04/13/1995,L,240,114,49,81,60.5,5,13,38.5,11,23,47.8,9,25,34,40,4,4,10,28,-5
BOS,BOS vs. ORL,04/13/1995,W,240,119,43,92,46.7,5,9,55.6,28,34,82.4,20,24,44,21,6,0,8,22,5
WAS,WAS @ NYK,04/13/1995,L,240,100,32,70,45.7,4,9,44.4,32,43,74.4,13,25,38,21,5,1,18,24,-10
NYK,NYK vs. WAS,04/13/1995,W,240,110,40,78,51.3,6,17,35.3,24,29,82.8,10,22,32,29,10,4,13,34,10
PHL,PHL vs. NJN,04/13/1995,W,240,102,36,76,47.4,3,8,37.5,27,37,73.0,12,29,41,23,4,11,14,23,8
NJN,NJN @ PHL,04/13/1995,L,240,94,33,75,44.0,3,10,30.0,25,34,73.5,13,28,41,22,11,2,11,30,-8
NJN,NJN @ CHH,04/12/1995,L,240,77,32,83,38.6,2,10,20.0,11,16,68.8,7,24,31,18,7,4,13,18,-28
CHH,CHH vs. NJN,04/12/1995,W,240,105,41,74,55.4,4,13,30.8,19,21,90.5,8,40,48,30,12,6,17,18,28
GOS,GOS @ MIN,04/12/1995,W,240,123,47,88,53.4,17,30,56.7,12,17,70.6,17,29,46,30,4,2,18,19,14
MIN,MIN vs. GOS,04/12/1995,L,240,109,44,93,47.3,5,20,25.0,16,19,84.2,15,21,36,33,7,4,11,22,-14
LAL,LAL @ SAC,04/12/1995,L,240,99,37,83,44.6,5,22,22.7,20,24,83.3,14,24,38,23,5,8,12,22,-10
SAC,SAC vs. LAL,04/12/1995,W,240,109,44,86,51.2,4,10,40.0,17,29,58.6,20,29,49,28,8,7,11,20,10
WAS,WAS @ ATL,04/12/1995,L,240,82,31,72,43.1,5,13,38.5,15,20,75.0,7,27,34,15,7,5,22,26,-8
ATL,ATL vs. WAS,04/12/1995,W,240,90,36,74,48.6,5,12,41.7,13,16,81.3,8,31,39,16,11,5,20,15,8
DET,DET vs. CHI,04/12/1995,L,240,113,44,80,55.0,11,22,50.0,14,19,73.7,9,26,35,32,3,5,12,25,-11
CHI,CHI @ DET,04/12/1995,W,240,124,48,92,52.2,5,8,62.5,23,26,88.5,16,27,43,34,5,3,9,18,11
PHX,PHX vs. SAN,04/12/1995,W,240,115,44,95,46.3,5,10,50.0,22,28,78.6,21,30,51,31,7,6,13,24,4
SAN,SAN @ PHX,04/12/1995,L,240,111,44,86,51.2,9,18,50.0,14,19,73.7,7,29,36,28,8,3,14,24,-4
PHX,PHX @ SEA,04/11/1995,W,240,96,34,77,44.2,10,22,45.5,18,25,72.0,11,33,44,24,7,3,18,20,6
SEA,SEA vs. PHX,04/11/1995,L,240,90,33,91,36.3,3,17,17.6,21,29,72.4,21,28,49,18,11,5,12,19,-6
DET,DET @ MIL,04/11/1995,L,265,109,46,81,56.8,5,16,31.3,12,20,60.0,8,29,37,33,10,6,18,28,-5
MIL,MIL vs. DET,04/11/1995,W,265,114,42,91,46.2,2,10,20.0,28,39,71.8,21,25,46,27,10,2,17,17,5
UTH,UTH vs. LAL,04/11/1995,W,240,100,35,73,47.9,2,8,25.0,28,37,75.7,15,21,36,26,14,5,15,21,7
LAL,LAL @ UTH,04/11/1995,L,240,93,31,72,43.1,11,25,44.0,20,27,74.1,17,25,42,16,8,4,24,29,-7
HOU,HOU vs. DAL,04/11/1995,L,290,147,51,106,48.1,13,33,39.4,32,38,84.2,15,39,54,29,9,7,23,31,-9
DAL,DAL @ HOU,04/11/1995,W,290,156,55,128,43.0,15,31,48.4,31,45,68.9,27,35,62,29,12,2,17,28,9
ORL,ORL vs. CLE,04/11/1995,W,240,107,45,75,60.0,6,18,33.3,11,21,52.4,11,31,42,37,7,6,17,22,17
CLE,CLE @ ORL,04/11/1995,L,240,90,32,74,43.2,4,12,33.3,22,33,66.7,13,19,32,20,15,1,12,20,-17
SAC,SAC @ LAC,04/11/1995,W,240,117,47,77,61.0,9,15,60.0,14,22,63.6,12,36,48,24,7,2,23,26,32
LAC,LAC vs. SAC,04/11/1995,L,240,85,28,75,37.3,5,17,29.4,24,34,70.6,9,15,24,17,16,5,15,24,-32
MIA,MIA @ NYK,04/11/1995,L,240,99,36,74,48.6,6,14,42.9,21,27,77.8,9,25,34,16,6,3,12,17,-13
NYK,NYK vs. MIA,04/11/1995,W,240,112,42,90,46.7,10,24,41.7,18,21,85.7,18,30,48,32,6,3,14,25,13
CHI,CHI vs. IND,04/11/1995,W,240,96,32,83,38.6,4,7,57.1,28,36,77.8,19,35,54,23,9,2,10,26,7
IND,IND @ CHI,04/11/1995,L,240,89,37,86,43.0,2,14,14.3,13,21,61.9,14,32,46,21,5,3,12,29,-7
SAN,SAN vs. POR,04/11/1995,L,240,71,23,75,30.7,3,17,17.6,22,31,71.0,12,34,46,9,4,3,15,23,-20
POR,POR @ SAN,04/11/1995,W,240,91,37,90,41.1,5,12,41.7,12,19,63.2,15,38,53,22,8,10,15,31,20
PHL,PHL vs. ATL,04/11/1995,L,265,106,38,83,45.8,4,9,44.4,26,37,70.3,17,33,50,23,5,4,13,32,-4
ATL,ATL @ PHL,04/11/1995,W,265,110,36,84,42.9,6,13,46.2,32,46,69.6,17,26,43,22,11,10,12,29,4
BOS,BOS @ CHH,04/10/1995,L,240,95,38,79,48.1,2,9,22.2,17,19,89.5,10,24,34,23,5,2,16,20,-24
CHH,CHH vs. BOS,04/10/1995,W,240,119,48,79,60.8,8,12,66.7,15,19,78.9,6,27,33,33,11,5,15,17,24
DEN,DEN @ MIN,04/10/1995,W,240,114,38,74,51.4,4,10,40.0,34,39,87.2,15,25,40,31,6,13,17,29,7
MIN,MIN vs. DEN,04/10/1995,L,240,107,37,85,43.5,4,10,40.0,29,36,80.6,12,21,33,24,10,4,8,29,-7
GOS,GOS @ DAL,04/10/1995,W,240,123,44,83,53.0,11,23,47.8,24,35,68.6,11,28,39,19,9,8,16,18,11
DAL,DAL vs. GOS,04/10/1995,L,240,112,45,97,46.4,8,25,32.0,14,21,66.7,21,35,56,30,6,9,19,25,-11
