TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
NYK,NYK vs. IND,06/07/1999,L,240,78,33,80,41.3,3,12,25.0,9,14,64.3,7,23,30,18,13,3,14,27,-12
IND,IND @ NYK,06/07/1999,W,240,90,33,66,50.0,2,3,66.7,22,30,73.3,6,35,41,16,8,5,18,21,12
POR,POR vs. SAS,06/06/1999,L,240,80,30,66,45.5,4,10,40.0,16,19,84.2,6,24,30,18,7,4,10,21,-14
SAS,SAS @ POR,06/06/1999,W,240,94,34,69,49.3,6,15,40.0,20,25,80.0,11,26,37,25,8,4,10,25,14
NYK,NYK vs. IND,06/05/1999,W,240,92,38,86,44.2,4,9,44.4,12,18,66.7,15,25,40,17,10,5,14,28,1
IND,IND @ NYK,06/05/1999,L,240,91,31,65,47.7,7,15,46.7,22,25,88.0,6,25,31,25,7,4,17,23,-1
POR,POR vs. SAS,06/04/1999,L,240,63,19,77,24.7,3,14,21.4,22,29,75.9,14,27,41,13,6,2,15,25,-22
SAS,SAS @ POR,06/04/1999,W,240,85,29,68,42.6,8,18,44.4,19,23,82.6,11,34,45,22,7,12,17,25,22
NYK,NYK @ IND,06/01/1999,L,240,86,28,62,45.2,2,8,25.0,28,37,75.7,11,27,38,12,6,5,18,40,-2
IND,IND vs. NYK,06/01/1999,W,240,88,28,68,41.2,3,12,25.0,29,47,61.7,12,22,34,17,8,5,13,28,2
POR,POR @ SAS,05/31/1999,L,240,85,32,76,42.1,2,7,28.6,19,28,67.9,15,27,42,18,11,3,15,26,-1
SAS,SAS vs. POR,05/31/1999,W,240,86,32,70,45.7,7,16,43.8,15,25,60.0,11,24,35,24,7,9,16,23,1
NYK,NYK @ IND,05/30/1999,W,240,93,31,72,43.1,6,12,50.0,25,31,80.6,8,31,39,16,3,5,8,27,3
IND,IND vs. NYK,05/30/1999,L,240,90,33,75,44.0,3,9,33.3,21,27,77.8,10,31,41,20,4,7,8,29,-3
POR,POR @ SAS,05/29/1999,L,240,76,32,69,46.4,4,7,57.1,8,9,88.9,9,26,35,26,2,6,13,17,-4
SAS,SAS vs. POR,05/29/1999,W,240,80,31,76,40.8,1,10,10.0,17,22,77.3,12,23,35,19,6,7,7,15,4
POR,POR vs. UTA,05/27/1999,W,240,92,28,69,40.6,5,15,33.3,31,34,91.2,8,34,42,18,6,6,11,29,12
UTA,UTA @ POR,05/27/1999,L,240,80,26,68,38.2,3,14,21.4,25,30,83.3,4,25,29,20,5,6,10,30,-12
POR,POR @ UTA,05/25/1999,L,240,71,23,67,34.3,2,14,14.3,23,30,76.7,10,21,31,10,3,4,9,26,-17
UTA,UTA vs. POR,05/25/1999,W,240,88,33,66,50.0,5,8,62.5,17,26,65.4,12,33,45,24,2,8,9,26,17
ATL,ATL @ NYK,05/24/1999,L,240,66,23,78,29.5,2,12,16.7,18,21,85.7,11,27,38,14,12,2,15,22,-13
NYK,NYK vs. ATL,05/24/1999,W,240,79,30,65,46.2,2,8,25.0,17,26,65.4,7,37,44,17,7,5,18,23,13
POR,POR vs. UTA,05/23/1999,W,240,81,22,64,34.4,4,10,40.0,33,42,78.6,10,34,44,10,7,4,17,22,6
UTA,UTA @ POR,05/23/1999,L,240,75,29,70,41.4,1,8,12.5,16,26,61.5,5,29,34,21,9,4,17,35,-6
IND,IND @ PHI,05/23/1999,W,240,89,27,67,40.3,8,20,40.0,27,33,81.8,11,34,45,19,5,9,13,17,3
PHI,PHI vs. IND,05/23/1999,L,240,86,36,88,40.9,2,8,25.0,12,15,80.0,14,31,45,18,6,4,7,25,-3
ATL,ATL @ NYK,05/23/1999,L,240,78,27,87,31.0,2,11,18.2,22,24,91.7,20,30,50,10,4,6,10,18,-12
NYK,NYK vs. ATL,05/23/1999,W,240,90,37,82,45.1,4,11,36.4,12,17,70.6,14,31,45,21,4,5,8,25,12
LAL,LAL vs. SAS,05/23/1999,L,240,107,41,92,44.6,2,17,11.8,23,36,63.9,19,25,44,22,8,2,15,39,-11
SAS,SAS @ LAL,05/23/1999,W,240,118,36,60,60.0,7,12,58.3,39,54,72.2,4,31,35,28,6,3,20,33,11
POR,POR vs. UTA,05/22/1999,W,240,97,28,66,42.4,6,15,40.0,35,50,70.0,13,28,41,21,10,1,11,25,10
UTA,UTA @ POR,05/22/1999,L,240,87,28,72,38.9,2,9,22.2,29,36,80.6,13,32,45,17,9,3,16,35,-10
LAL,LAL vs. SAS,05/22/1999,L,240,91,31,75,41.3,6,19,31.6,23,36,63.9,11,27,38,17,9,7,14,27,-12
SAS,SAS @ LAL,05/22/1999,W,240,103,36,78,46.2,4,13,30.8,27,33,81.8,13,35,48,22,9,1,15,30,12
IND,IND @ PHI,05/21/1999,W,240,97,38,76,50.0,8,24,33.3,13,19,68.4,12,35,47,26,9,5,20,24,11
PHI,PHI vs. IND,05/21/1999,L,240,86,33,88,37.5,3,15,20.0,17,28,60.7,19,23,42,19,14,2,11,20,-11
NYK,NYK @ ATL,05/20/1999,W,240,77,26,67,38.8,3,10,30.0,22,31,71.0,11,35,46,11,9,2,18,24,7
ATL,ATL vs. NYK,05/20/1999,L,240,70,24,81,29.6,2,19,10.5,20,29,69.0,18,31,49,7,11,1,17,27,-7
POR,POR @ UTA,05/20/1999,W,240,84,30,74,40.5,5,11,45.5,19,28,67.9,9,32,41,17,11,4,8,23,3
UTA,UTA vs. POR,05/20/1999,L,240,81,29,75,38.7,5,13,38.5,18,26,69.2,13,39,52,19,5,8,15,25,-3
SAS,SAS vs. LAL,05/19/1999,W,240,79,30,69,43.5,2,8,25.0,17,18,94.4,7,31,38,22,8,2,17,27,3
LAL,LAL @ SAS,05/19/1999,L,240,76,29,69,42.0,3,14,21.4,15,26,57.7,9,29,38,11,6,5,18,24,-3
IND,IND vs. PHI,05/19/1999,W,240,85,32,81,39.5,6,21,28.6,15,24,62.5,20,29,49,26,5,5,12,22,3
PHI,PHI @ IND,05/19/1999,L,240,82,32,80,40.0,1,8,12.5,17,22,77.3,15,27,42,14,8,5,11,23,-3
ATL,ATL vs. NYK,05/18/1999,L,240,92,27,74,36.5,9,22,40.9,29,37,78.4,9,23,32,13,9,4,9,22,-8
NYK,NYK @ ATL,05/18/1999,W,240,100,39,77,50.6,2,16,12.5,20,21,95.2,8,32,40,23,5,5,12,27,8
POR,POR @ UTA,05/18/1999,L,240,83,33,75,44.0,2,11,18.2,15,25,60.0,11,25,36,15,10,4,11,30,-10
UTA,UTA vs. POR,05/18/1999,W,240,93,30,66,45.5,3,11,27.3,30,42,71.4,10,33,43,22,6,3,13,23,10
LAL,LAL @ SAS,05/17/1999,L,240,81,30,79,38.0,2,9,22.2,19,26,73.1,14,26,40,13,10,3,10,25,-6
SAS,SAS vs. LAL,05/17/1999,W,240,87,31,74,41.9,3,7,42.9,22,34,64.7,12,32,44,18,6,9,14,21,6
IND,IND vs. PHI,05/17/1999,W,240,94,32,72,44.4,4,12,33.3,26,32,81.3,11,27,38,14,5,5,12,26,4
PHI,PHI @ IND,05/17/1999,L,240,90,37,79,46.8,1,9,11.1,15,23,65.2,15,25,40,17,7,3,12,29,-4
ATL,ATL vs. DET,05/16/1999,W,240,87,31,65,47.7,4,12,33.3,21,29,72.4,11,31,42,18,6,2,13,15,12
DET,DET @ ATL,05/16/1999,L,240,75,31,73,42.5,3,10,30.0,10,13,76.9,8,18,26,22,10,3,10,27,-12
MIA,MIA vs. NYK,05/16/1999,L,240,77,25,63,39.7,5,18,27.8,22,31,71.0,10,27,37,16,5,5,13,19,-1
NYK,NYK @ MIA,05/16/1999,W,240,78,32,74,43.2,2,10,20.0,12,16,75.0,13,25,38,12,9,2,9,23,1
SAC,SAC @ UTA,05/16/1999,L,265,92,34,82,41.5,6,29,20.7,18,30,60.0,17,26,43,14,11,6,20,31,-7
UTA,UTA vs. SAC,05/16/1999,W,265,99,33,84,39.3,2,6,33.3,31,34,91.2,17,29,46,24,11,0,18,30,7
MIN,MIN vs. SAS,05/15/1999,L,240,85,33,85,38.8,3,13,23.1,16,20,80.0,16,34,50,19,4,6,12,35,-7
SAS,SAS @ MIN,05/15/1999,W,240,92,28,71,39.4,4,15,26.7,32,42,76.2,9,28,37,19,8,7,7,22,7
ORL,ORL @ PHI,05/15/1999,L,240,91,28,76,36.8,10,26,38.5,25,35,71.4,18,21,39,21,9,2,12,21,-10
PHI,PHI vs. ORL,05/15/1999,W,240,101,34,74,45.9,6,12,50.0,27,31,87.1,20,28,48,22,8,7,13,22,10
HOU,HOU vs. LAL,05/15/1999,L,240,88,31,87,35.6,7,30,23.3,19,27,70.4,13,35,48,24,7,3,14,23,-10
LAL,LAL @ HOU,05/15/1999,W,240,98,38,79,48.1,4,13,30.8,18,30,60.0,11,33,44,26,6,8,12,17,10
ATL,ATL @ DET,05/14/1999,L,240,82,28,66,42.4,9,19,47.4,17,23,73.9,11,22,33,15,4,2,20,20,-21
DET,DET vs. ATL,05/14/1999,W,240,103,43,79,54.4,7,13,53.8,10,11,90.9,7,26,33,26,6,1,10,23,21
SAC,SAC vs. UTA,05/14/1999,L,240,89,29,76,38.2,5,22,22.7,26,30,86.7,14,26,40,20,12,3,15,19,-1
UTA,UTA @ SAC,05/14/1999,W,240,90,39,82,47.6,3,11,27.3,9,10,90.0,15,27,42,22,8,2,17,26,1
MIA,MIA @ NYK,05/14/1999,W,240,87,30,70,42.9,9,18,50.0,18,26,69.2,6,31,37,20,9,3,6,23,15
NYK,NYK vs. MIA,05/14/1999,L,240,72,24,66,36.4,7,19,36.8,17,24,70.8,12,32,44,9,4,1,15,24,-15
MIN,MIN vs. SAS,05/13/1999,L,240,71,28,80,35.0,2,6,33.3,13,18,72.2,13,24,37,13,9,4,11,14,-14
SAS,SAS @ MIN,05/13/1999,W,240,85,36,76,47.4,3,9,33.3,10,13,76.9,13,34,47,27,10,8,17,17,14
MIL,MIL vs. IND,05/13/1999,L,240,91,30,67,44.8,5,13,38.5,26,33,78.8,11,28,39,22,5,6,14,27,-8
IND,IND @ MIL,05/13/1999,W,240,99,33,83,39.8,13,33,39.4,20,23,87.0,13,28,41,26,8,4,11,29,8
ORL,ORL @ PHI,05/13/1999,L,240,85,27,71,38.0,9,25,36.0,22,28,78.6,13,30,43,22,8,5,26,20,-12
PHI,PHI vs. ORL,05/13/1999,W,240,97,40,89,44.9,3,8,37.5,14,23,60.9,17,28,45,23,20,9,11,24,12
HOU,HOU vs. LAL,05/13/1999,W,240,102,35,87,40.2,7,15,46.7,25,32,78.1,19,35,54,20,9,4,9,29,14
LAL,LAL @ HOU,05/13/1999,L,240,88,31,82,37.8,4,22,18.2,22,33,66.7,14,28,42,17,3,9,14,25,-14
PHX,PHX vs. POR,05/12/1999,L,240,93,36,81,44.4,7,17,41.2,14,21,66.7,10,19,29,24,11,5,15,31,-10
POR,POR @ PHX,05/12/1999,W,240,103,33,62,53.2,3,9,33.3,34,44,77.3,8,28,36,20,10,7,21,24,10
ATL,ATL @ DET,05/12/1999,L,240,63,24,64,37.5,5,17,29.4,10,17,58.8,8,21,29,15,4,7,14,22,-16
DET,DET vs. ATL,05/12/1999,W,240,79,31,76,40.8,4,11,36.4,13,17,76.5,18,23,41,13,5,1,10,25,16
SAC,SAC vs. UTA,05/12/1999,W,265,84,32,83,38.6,6,25,24.0,14,20,70.0,16,37,53,22,12,4,20,26,3
UTA,UTA @ SAC,05/12/1999,L,265,81,28,74,37.8,3,9,33.3,22,31,71.0,9,29,38,19,10,4,18,22,-3
MIA,MIA @ NYK,05/12/1999,L,240,73,24,70,34.3,4,23,17.4,21,27,77.8,11,24,35,11,5,2,16,28,-24
NYK,NYK vs. MIA,05/12/1999,W,240,97,34,73,46.6,4,14,28.6,25,30,83.3,15,28,43,14,7,4,10,26,24
ORL,ORL vs. PHI,05/11/1999,W,240,79,28,70,40.0,2,15,13.3,21,27,77.8,10,30,40,15,7,5,20,23,11
PHI,PHI @ ORL,05/11/1999,L,240,68,27,74,36.5,1,11,9.1,13,17,76.5,11,25,36,19,11,6,19,31,-11
HOU,HOU @ LAL,05/11/1999,L,240,98,31,78,39.7,11,26,42.3,25,32,78.1,12,32,44,18,9,4,14,25,-12
LAL,LAL vs. HOU,05/11/1999,W,240,110,45,83,54.2,10,18,55.6,10,17,58.8,8,35,43,24,5,10,13,22,12
MIN,MIN @ SAS,05/11/1999,W,240,80,34,86,39.5,3,8,37.5,9,14,64.3,19,27,46,24,7,6,14,21,9
SAS,SAS vs. MIN,05/11/1999,L,240,71,25,63,39.7,0,8,0.0,21,32,65.6,11,29,40,11,9,4,15,14,-9
MIL,MIL @ IND,05/11/1999,L,265,107,39,78,50.0,7,15,46.7,22,28,78.6,9,33,42,25,9,5,23,34,-1
IND,IND vs. MIL,05/11/1999,W,265,108,33,77,42.9,11,32,34.4,31,40,77.5,11,29,40,22,15,6,21,29,1
ATL,ATL vs. DET,05/10/1999,W,240,89,37,79,46.8,4,12,33.3,11,13,84.6,12,29,41,15,10,4,12,15,20
DET,DET @ ATL,05/10/1999,L,240,69,28,72,38.9,2,7,28.6,11,15,73.3,11,24,35,15,8,2,13,19,-20
MIA,MIA vs. NYK,05/10/1999,W,240,83,30,59,50.8,5,10,50.0,18,27,66.7,5,30,35,22,6,6,16,20,10
NYK,NYK @ MIA,05/10/1999,L,240,73,27,69,39.1,5,17,29.4,14,20,70.0,9,23,32,11,11,2,15,26,-10
PHX,PHX @ POR,05/10/1999,L,240,99,36,82,43.9,9,18,50.0,18,26,69.2,15,21,36,23,9,1,11,28,-11
POR,POR vs. PHX,05/10/1999,W,240,110,39,68,57.4,6,12,50.0,26,35,74.3,8,31,39,27,7,3,14,24,11
SAC,SAC @ UTA,05/10/1999,W,240,101,36,72,50.0,8,15,53.3,21,28,75.0,4,29,33,21,9,6,15,18,11
UTA,UTA vs. SAC,05/10/1999,L,240,90,33,83,39.8,1,11,9.1,23,29,79.3,13,34,47,23,10,7,14,22,-11
PHI,PHI @ ORL,05/09/1999,W,240,104,38,85,44.7,3,13,23.1,25,37,67.6,24,33,57,20,9,5,19,30,14
ORL,ORL vs. PHI,05/09/1999,L,240,90,28,78,35.9,6,21,28.6,28,39,71.8,17,19,36,21,12,3,15,30,-14
LAL,LAL vs. HOU,05/09/1999,W,240,101,37,78,47.4,7,13,53.8,20,30,66.7,11,23,34,26,6,7,9,23,1
HOU,HOU @ LAL,05/09/1999,L,240,100,38,73,52.1,6,14,42.9,18,23,78.3,9,28,37,20,5,7,14,27,-1
SAS,SAS vs. MIN,05/09/1999,W,240,99,39,81,48.1,4,7,57.1,17,22,77.3,10,29,39,24,8,4,10,18,13
MIN,MIN @ SAS,05/09/1999,L,240,86,33,72,45.8,2,5,40.0,18,21,85.7,9,32,41,19,6,8,18,26,-13
MIL,MIL @ IND,05/09/1999,L,240,88,33,80,41.3,2,14,14.3,20,27,74.1,13,20,33,13,11,4,12,29,-22
IND,IND vs. MIL,05/09/1999,W,240,110,39,79,49.4,9,20,45.0,23,27,85.2,19,32,51,27,5,5,17,23,22
DET,DET @ ATL,05/08/1999,L,240,70,28,75,37.3,1,6,16.7,13,16,81.3,12,29,41,13,7,2,15,19,-20
ATL,ATL vs. DET,05/08/1999,W,240,90,36,77,46.8,6,14,42.9,12,15,80.0,8,28,36,18,13,8,10,14,20
MIA,MIA vs. NYK,05/08/1999,L,240,75,27,78,34.6,5,24,20.8,16,24,66.7,9,25,34,13,11,6,8,13,-20
NYK,NYK @ MIA,05/08/1999,W,240,95,39,74,52.7,5,10,50.0,12,15,80.0,7,38,45,18,8,6,13,20,20
PHX,PHX @ POR,05/08/1999,L,240,85,32,79,40.5,5,21,23.8,16,18,88.9,6,28,34,20,11,1,15,28,-10
POR,POR vs. PHX,05/08/1999,W,240,95,33,69,47.8,3,9,33.3,26,35,74.3,7,39,46,24,10,7,17,19,10
UTA,UTA vs. SAC,05/08/1999,W,240,117,48,85,56.5,4,6,66.7,17,21,81.0,12,36,48,31,10,7,13,24,30
SAC,SAC @ UTA,05/08/1999,L,240,87,31,85,36.5,6,20,30.0,19,24,79.2,13,25,38,14,9,3,18,25,-30
