TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
LAC,LAC @ UTA,05/04/1999,L,240,82,30,81,37.0,4,13,30.8,18,25,72.0,14,18,32,15,12,3,7,21,-17
HOU,HOU vs. MIN,05/04/1999,W,240,100,39,78,50.0,12,24,50.0,10,14,71.4,7,31,38,32,11,3,17,16,17
MIN,MIN @ HOU,05/04/1999,L,240,83,33,79,41.8,1,5,20.0,16,20,80.0,16,28,44,17,5,7,19,17,-17
IND,IND vs. CLE,05/04/1999,W,240,100,36,72,50.0,6,12,50.0,22,25,88.0,14,23,37,26,10,7,13,20,22
CLE,CLE @ IND,05/04/1999,L,240,78,28,68,41.2,5,15,33.3,17,21,81.0,9,18,27,11,7,4,16,28,-22
WAS,WAS vs. NJN,05/03/1999,W,240,113,45,81,55.6,5,13,38.5,18,26,69.2,12,35,47,25,8,11,19,16,11
NJN,NJN @ WAS,05/03/1999,L,240,102,36,89,40.4,9,21,42.9,21,23,91.3,16,23,39,26,13,2,17,22,-11
VAN,VAN vs. GSW,05/03/1999,L,240,83,28,76,36.8,3,9,33.3,24,35,68.6,17,22,39,15,15,4,13,23,-8
GSW,GSW @ VAN,05/03/1999,W,240,91,30,66,45.5,3,11,27.3,28,32,87.5,9,33,42,19,7,6,20,24,8
CHI,CHI vs. DET,05/03/1999,L,240,71,27,71,38.0,5,18,27.8,12,18,66.7,8,18,26,20,7,2,13,17,-44
DET,DET @ CHI,05/03/1999,W,240,115,47,73,64.4,5,9,55.6,16,19,84.2,9,33,42,27,8,4,12,19,44
DAL,DAL @ LAL,05/03/1999,L,240,102,35,71,49.3,4,13,30.8,28,40,70.0,9,24,33,13,8,3,17,28,-13
LAL,LAL vs. DAL,05/03/1999,W,240,115,42,77,54.5,7,16,43.8,24,29,82.8,10,25,35,31,10,3,18,27,13
BOS,BOS @ NYK,05/03/1999,L,240,88,33,79,41.8,5,15,33.3,17,24,70.8,6,33,39,23,7,5,11,20,-7
NYK,NYK vs. BOS,05/03/1999,W,240,95,36,73,49.3,2,5,40.0,21,27,77.8,7,39,46,23,9,4,14,19,7
SAC,SAC @ DEN,05/03/1999,W,240,112,42,81,51.9,5,17,29.4,23,32,71.9,7,29,36,27,10,7,15,11,8
DEN,DEN vs. SAC,05/03/1999,L,240,104,43,94,45.7,6,15,40.0,12,14,85.7,13,29,42,22,7,5,14,26,-8
ATL,ATL @ CLE,05/02/1999,W,240,76,26,67,38.8,3,10,30.0,21,26,80.8,14,35,49,17,9,4,16,17,11
CLE,CLE vs. ATL,05/02/1999,L,240,65,25,76,32.9,3,12,25.0,12,15,80.0,12,24,36,21,9,6,12,23,-11
PHI,PHI @ DET,05/02/1999,L,240,96,37,72,51.4,4,13,30.8,18,35,51.4,10,23,33,21,12,2,12,22,-4
DET,DET vs. PHI,05/02/1999,W,240,100,38,75,50.7,3,11,27.3,21,26,80.8,14,29,43,16,4,4,17,23,4
LAL,LAL @ SEA,05/02/1999,W,240,91,35,77,45.5,5,13,38.5,16,34,47.1,8,34,42,22,8,6,12,27,7
SEA,SEA vs. LAL,05/02/1999,L,240,84,27,72,37.5,4,21,19.0,26,40,65.0,14,36,50,15,4,8,17,29,-7
MIA,MIA vs. CHH,05/02/1999,W,240,100,38,73,52.1,6,17,35.3,18,27,66.7,7,32,39,24,5,3,12,19,7
CHH,CHH @ MIA,05/02/1999,L,240,93,35,72,48.6,6,16,37.5,17,20,85.0,6,27,33,22,8,1,12,23,-7
SAC,SAC vs. PHX,05/02/1999,W,240,111,42,97,43.3,7,27,25.9,20,23,87.0,17,27,44,21,12,5,9,20,11
PHX,PHX @ SAC,05/02/1999,L,240,100,36,86,41.9,7,17,41.2,21,25,84.0,18,36,54,24,8,5,20,20,-11
POR,POR @ DEN,05/02/1999,W,240,110,42,81,51.9,9,22,40.9,17,22,77.3,12,26,38,29,10,5,13,17,8
DEN,DEN vs. POR,05/02/1999,L,240,102,40,83,48.2,9,22,40.9,13,17,76.5,13,22,35,25,9,4,15,18,-8
UTA,UTA @ SAS,05/02/1999,L,240,78,30,71,42.3,1,5,20.0,17,22,77.3,9,21,30,23,9,3,13,32,-6
SAS,SAS vs. UTA,05/02/1999,W,240,84,25,62,40.3,1,7,14.3,33,46,71.7,13,32,45,10,10,8,16,24,6
LAC,LAC @ HOU,05/02/1999,L,240,84,33,77,42.9,3,12,25.0,15,26,57.7,11,23,34,17,5,3,17,18,-26
HOU,HOU vs. LAC,05/02/1999,W,240,110,41,80,51.3,11,21,52.4,17,21,81.0,12,27,39,28,8,4,16,23,26
IND,IND vs. NYK,05/02/1999,W,240,94,37,74,50.0,8,16,50.0,12,14,85.7,9,34,43,24,6,6,10,19,23
NYK,NYK @ IND,05/02/1999,L,240,71,30,89,33.7,2,8,25.0,9,12,75.0,19,27,46,11,5,5,11,16,-23
BOS,BOS vs. MIL,05/01/1999,L,240,79,28,75,37.3,7,22,31.8,16,18,88.9,12,30,42,17,8,6,20,21,-9
MIL,MIL @ BOS,05/01/1999,W,240,88,32,77,41.6,4,11,36.4,20,25,80.0,15,28,43,14,11,4,16,18,9
MIN,MIN vs. LAC,05/01/1999,W,240,103,42,98,42.9,2,6,33.3,17,21,81.0,20,27,47,29,8,11,7,23,10
LAC,LAC @ MIN,05/01/1999,L,240,93,36,81,44.4,3,11,27.3,18,25,72.0,11,30,41,25,2,6,13,20,-10
VAN,VAN @ PHX,05/01/1999,L,240,77,29,73,39.7,1,8,12.5,18,28,64.3,15,19,34,19,9,2,19,15,-30
PHX,PHX vs. VAN,05/01/1999,W,240,107,43,80,53.8,7,18,38.9,14,14,100.0,15,25,40,33,10,4,15,23,30
CHI,CHI @ MIA,05/01/1999,W,240,101,39,67,58.2,5,12,41.7,18,20,90.0,5,36,41,23,5,1,13,17,15
MIA,MIA vs. CHI,05/01/1999,L,240,86,34,78,43.6,5,20,25.0,13,19,68.4,8,19,27,22,7,2,9,17,-15
TOR,TOR @ PHI,05/01/1999,L,240,96,35,72,48.6,5,14,35.7,21,26,80.8,10,24,34,26,7,2,20,27,-7
PHI,PHI vs. TOR,05/01/1999,W,240,103,36,79,45.6,2,9,22.2,29,32,90.6,15,25,40,31,11,2,13,22,7
GSW,GSW @ DAL,05/01/1999,L,240,94,43,87,49.4,3,10,30.0,5,12,41.7,15,23,38,28,7,1,13,20,-11
DAL,DAL vs. GSW,05/01/1999,W,240,105,40,78,51.3,5,8,62.5,20,25,80.0,14,29,43,24,7,7,14,13,11
SAS,SAS vs. POR,05/01/1999,W,265,98,33,77,42.9,2,7,28.6,30,38,78.9,10,35,45,23,8,10,11,21,8
POR,POR @ SAS,05/01/1999,L,265,90,35,94,37.2,4,16,25.0,16,24,66.7,16,29,45,19,8,6,12,33,-8
WAS,WAS @ NJN,05/01/1999,L,240,91,35,82,42.7,4,12,33.3,17,26,65.4,13,30,43,18,3,7,11,24,-11
NJN,NJN vs. WAS,05/01/1999,W,240,102,34,84,40.5,6,15,40.0,28,33,84.8,16,32,48,18,7,4,9,23,11
CHH,CHH vs. CHI,04/30/1999,W,240,92,36,75,48.0,4,14,28.6,16,23,69.6,6,29,35,28,12,6,15,21,4
CHI,CHI @ CHH,04/30/1999,L,240,88,35,76,46.1,3,12,25.0,15,25,60.0,8,34,42,20,12,3,22,23,-4
CLE,CLE vs. TOR,04/30/1999,W,240,91,35,73,47.9,7,15,46.7,14,17,82.4,7,33,40,24,11,4,15,26,8
TOR,TOR @ CLE,04/30/1999,L,240,83,28,75,37.3,4,13,30.8,23,32,71.9,14,29,43,19,6,5,17,20,-8
IND,IND @ ATL,04/30/1999,W,265,92,36,85,42.4,6,18,33.3,14,19,73.7,10,28,38,19,9,6,7,22,2
ATL,ATL vs. IND,04/30/1999,L,265,90,31,84,36.9,11,29,37.9,17,22,77.3,18,30,48,14,3,3,19,22,-2
GSW,GSW @ MIN,04/30/1999,L,240,85,30,77,39.0,2,8,25.0,23,27,85.2,8,38,46,22,4,6,15,17,-5
MIN,MIN vs. GSW,04/30/1999,W,240,90,36,92,39.1,1,5,20.0,17,19,89.5,13,33,46,28,5,5,10,23,5
NJN,NJN @ ORL,04/30/1999,L,240,95,37,79,46.8,6,12,50.0,15,19,78.9,6,24,30,23,12,0,11,20,-12
ORL,ORL vs. NJN,04/30/1999,W,240,107,43,82,52.4,6,16,37.5,15,26,57.7,19,32,51,32,5,6,18,15,12
DET,DET @ MIL,04/30/1999,W,240,81,25,60,41.7,8,20,40.0,23,28,82.1,9,31,40,17,9,1,21,14,5
MIL,MIL vs. DET,04/30/1999,L,240,76,31,75,41.3,3,20,15.0,11,14,78.6,9,23,32,22,9,4,13,18,-5
DEN,DEN @ SEA,04/30/1999,L,240,101,38,83,45.8,6,17,35.3,19,22,86.4,12,25,37,22,7,3,13,21,-10
SEA,SEA vs. DEN,04/30/1999,W,240,111,43,83,51.8,9,26,34.6,16,19,84.2,12,26,38,32,7,5,15,18,10
HOU,HOU vs. UTA,04/30/1999,L,240,78,26,69,37.7,7,17,41.2,19,27,70.4,10,30,40,15,8,4,16,25,-13
UTA,UTA @ HOU,04/30/1999,W,240,91,34,73,46.6,5,8,62.5,18,24,75.0,9,32,41,22,8,9,12,23,13
WAS,WAS vs. CLE,04/29/1999,W,240,97,39,74,52.7,5,12,41.7,14,24,58.3,10,25,35,27,5,1,15,22,11
CLE,CLE @ WAS,04/29/1999,L,240,86,30,58,51.7,3,8,37.5,23,29,79.3,1,23,24,24,11,4,16,22,-11
SAS,SAS @ VAN,04/29/1999,W,240,99,35,62,56.5,7,15,46.7,22,26,84.6,8,29,37,25,7,8,17,20,27
VAN,VAN vs. SAS,04/29/1999,L,240,72,28,80,35.0,2,10,20.0,14,22,63.6,18,19,37,16,10,5,12,20,-27
SAC,SAC vs. LAC,04/29/1999,W,240,103,36,91,39.6,8,23,34.8,23,30,76.7,19,39,58,22,16,1,22,22,22
LAC,LAC @ SAC,04/29/1999,L,240,81,30,83,36.1,4,15,26.7,17,31,54.8,13,35,48,17,14,6,20,23,-22
BOS,BOS @ MIA,04/29/1999,W,240,107,41,74,55.4,9,17,52.9,16,20,80.0,7,24,31,26,11,9,18,17,11
MIA,MIA vs. BOS,04/29/1999,L,240,96,35,71,49.3,6,17,35.3,20,25,80.0,9,27,36,23,12,2,22,15,-11
NYK,NYK vs. PHI,04/29/1999,W,240,85,33,76,43.4,7,15,46.7,12,17,70.6,11,31,42,21,7,5,16,20,15
PHI,PHI @ NYK,04/29/1999,L,240,70,27,75,36.0,1,11,9.1,15,20,75.0,12,24,36,14,9,7,16,15,-15
LAL,LAL vs. POR,04/29/1999,W,240,108,37,70,52.9,11,23,47.8,23,28,82.1,4,28,32,29,14,6,16,27,19
POR,POR @ LAL,04/29/1999,L,240,89,30,75,40.0,8,19,42.1,21,32,65.6,11,26,37,18,9,2,20,21,-19
UTA,UTA vs. GSW,04/29/1999,W,240,96,36,64,56.3,5,6,83.3,19,28,67.9,9,23,32,26,8,9,14,18,11
GSW,GSW @ UTA,04/29/1999,L,240,85,36,79,45.6,5,14,35.7,8,12,66.7,13,18,31,14,7,5,14,27,-11
DEN,DEN vs. PHX,04/29/1999,L,240,87,34,73,46.6,10,21,47.6,9,14,64.3,12,26,38,25,6,4,19,25,-11
PHX,PHX @ DEN,04/29/1999,W,240,98,35,92,38.0,9,25,36.0,19,23,82.6,22,25,47,23,8,3,12,17,11
HOU,HOU vs. DAL,04/29/1999,L,240,81,34,77,44.2,6,21,28.6,7,11,63.6,8,35,43,21,3,4,16,19,-10
DAL,DAL @ HOU,04/29/1999,W,240,91,34,83,41.0,4,14,28.6,19,24,79.2,12,33,45,16,12,6,6,16,10
IND,IND vs. CHH,04/29/1999,W,265,115,39,98,39.8,6,17,35.3,31,35,88.6,17,37,54,15,8,5,11,21,5
CHH,CHH @ IND,04/29/1999,L,265,110,39,89,43.8,10,22,45.5,22,27,81.5,9,38,47,21,5,10,16,28,-5
ATL,ATL vs. NYK,04/28/1999,W,240,76,20,64,31.3,3,12,25.0,33,43,76.7,10,30,40,5,9,1,16,18,3
NYK,NYK @ ATL,04/28/1999,L,240,73,27,62,43.5,3,10,30.0,16,22,72.7,3,34,37,13,10,7,20,30,-3
NJN,NJN @ DET,04/28/1999,L,240,93,34,78,43.6,2,15,13.3,23,30,76.7,8,25,33,22,10,0,7,19,-8
DET,DET vs. NJN,04/28/1999,W,240,101,40,78,51.3,10,17,58.8,11,16,68.8,9,32,41,24,5,4,12,23,8
PHX,PHX @ MIN,04/28/1999,L,240,92,33,75,44.0,4,16,25.0,22,29,75.9,7,38,45,29,5,5,14,17,-5
MIN,MIN vs. PHX,04/28/1999,W,240,97,42,96,43.8,3,9,33.3,10,19,52.6,11,36,47,31,9,1,8,23,5
ORL,ORL vs. WAS,04/28/1999,W,240,93,32,64,50.0,4,11,36.4,25,32,78.1,10,36,46,22,9,11,24,22,7
WAS,WAS @ ORL,04/28/1999,L,240,86,35,87,40.2,3,11,27.3,13,23,56.5,14,24,38,28,14,1,12,26,-7
TOR,TOR @ MIL,04/28/1999,L,240,102,32,80,40.0,9,23,39.1,29,40,72.5,17,20,37,19,6,2,14,28,-13
MIL,MIL vs. TOR,04/28/1999,W,240,115,43,71,60.6,6,11,54.5,23,35,65.7,8,26,34,31,6,4,16,24,13
POR,POR vs. SEA,04/28/1999,W,240,119,46,90,51.1,7,16,43.8,20,26,76.9,19,32,51,26,9,4,10,18,35
SEA,SEA @ POR,04/28/1999,L,240,84,32,78,41.0,5,13,38.5,15,24,62.5,12,23,35,16,7,5,17,20,-35
DET,DET @ BOS,04/27/1999,W,240,92,35,73,47.9,2,9,22.2,20,33,60.6,17,26,43,12,15,5,21,23,7
BOS,BOS vs. DET,04/27/1999,L,240,85,30,73,41.1,10,28,35.7,15,24,62.5,13,31,44,18,13,1,26,26,-7
TOR,TOR vs. CHH,04/27/1999,L,240,98,33,81,40.7,4,16,25.0,28,33,84.8,16,31,47,22,6,4,18,26,-10
CHH,CHH @ TOR,04/27/1999,W,240,108,34,74,45.9,5,15,33.3,35,43,81.4,6,27,33,22,14,3,10,22,10
SEA,SEA vs. UTA,04/27/1999,W,240,90,32,76,42.1,5,20,25.0,21,29,72.4,9,23,32,15,10,4,10,24,5
UTA,UTA @ SEA,04/27/1999,L,240,85,32,72,44.4,1,12,8.3,20,25,80.0,13,29,42,19,5,5,17,23,-5
SAC,SAC vs. SAS,04/27/1999,W,265,104,37,91,40.7,6,25,24.0,24,33,72.7,11,41,52,20,8,2,16,25,4
SAS,SAS @ SAC,04/27/1999,L,265,100,41,103,39.8,1,13,7.7,17,33,51.5,21,41,62,22,12,2,19,26,-4
PHI,PHI vs. CLE,04/27/1999,W,240,80,30,72,41.7,3,9,33.3,17,27,63.0,14,31,45,16,8,3,14,21,9
CLE,CLE @ PHI,04/27/1999,L,240,71,25,71,35.2,5,18,27.8,16,22,72.7,12,26,38,17,7,4,14,25,-9
VAN,VAN @ DAL,04/27/1999,L,240,75,27,76,35.5,1,8,12.5,20,29,69.0,18,34,52,14,8,3,23,23,-9
DAL,DAL vs. VAN,04/27/1999,W,240,84,32,74,43.2,1,7,14.3,19,30,63.3,11,30,41,16,14,8,14,24,9
NJN,NJN vs. MIA,04/27/1999,L,240,76,29,80,36.3,8,19,42.1,10,14,71.4,13,24,37,16,10,7,13,13,-19
MIA,MIA @ NJN,04/27/1999,W,240,95,43,87,49.4,4,19,21.1,5,7,71.4,17,32,49,18,5,7,14,15,19
IND,IND vs. ORL,04/27/1999,L,240,87,32,81,39.5,6,19,31.6,17,20,85.0,19,20,39,17,6,4,9,13,-1
ORL,ORL @ IND,04/27/1999,W,240,88,39,72,54.2,4,7,57.1,6,6,100.0,7,28,35,18,5,3,14,23,1
SAC,SAC @ GSW,04/26/1999,L,240,89,34,87,39.1,5,19,26.3,16,23,69.6,13,24,37,17,7,5,11,28,-25
GSW,GSW vs. SAC,04/26/1999,W,240,114,45,89,50.6,3,10,30.0,21,29,72.4,17,35,52,30,5,5,12,20,25
LAC,LAC vs. SAS,04/26/1999,L,240,88,36,85,42.4,6,21,28.6,10,14,71.4,17,23,40,15,10,4,15,23,-6
SAS,SAS @ LAC,04/26/1999,W,240,94,36,74,48.6,7,18,38.9,15,27,55.6,14,28,42,29,12,8,17,18,6
NYK,NYK @ CHH,04/26/1999,W,240,91,32,68,47.1,5,11,45.5,22,26,84.6,10,31,41,22,8,12,17,26,7
CHH,CHH vs. NYK,04/26/1999,L,240,84,28,76,36.8,9,20,45.0,19,24,79.2,12,25,37,22,8,6,18,22,-7
CLE,CLE vs. MIA,04/26/1999,L,240,65,25,68,36.8,4,11,36.4,11,20,55.0,7,22,29,16,10,4,16,25,-25
MIA,MIA @ CLE,04/26/1999,W,240,90,33,63,52.4,5,12,41.7,19,30,63.3,7,38,45,25,6,9,20,22,25
MIL,MIL vs. WAS,04/26/1999,W,240,99,32,78,41.0,8,16,50.0,27,34,79.4,18,29,47,18,7,1,13,17,8
WAS,WAS @ MIL,04/26/1999,L,240,91,37,79,46.8,5,20,25.0,12,22,54.5,13,28,41,23,7,6,14,22,-8
POR,POR vs. DEN,04/26/1999,W,240,93,37,84,44.0,6,16,37.5,13,16,81.3,17,33,50,27,6,8,10,24,16
DEN,DEN @ POR,04/26/1999,L,240,77,25,81,30.9,2,13,15.4,25,30,83.3,22,26,48,13,5,6,11,13,-16
CHI,CHI @ DAL,04/26/1999,L,240,93,32,73,43.8,4,9,44.4,25,30,83.3,10,24,34,19,8,2,8,20,-8
DAL,DAL vs. CHI,04/26/1999,W,240,101,41,85,48.2,3,11,27.3,16,17,94.1,17,30,47,18,3,8,10,21,8
PHX,PHX @ UTA,04/26/1999,W,240,99,35,74,47.3,4,16,25.0,25,29,86.2,9,30,39,22,11,2,13,23,14
UTA,UTA vs. PHX,04/26/1999,L,240,85,32,73,43.8,5,14,35.7,16,23,69.6,11,25,36,26,6,3,15,24,-14
HOU,HOU vs. LAL,04/26/1999,W,240,102,36,78,46.2,10,31,32.3,20,25,80.0,10,32,42,22,14,4,14,14,22
LAL,LAL @ HOU,04/26/1999,L,240,80,33,74,44.6,4,12,33.3,10,12,83.3,9,27,36,20,10,4,18,16,-22
BOS,BOS vs. WAS,04/25/1999,W,240,113,45,84,53.6,9,18,50.0,14,18,77.8,9,38,47,29,12,9,18,16,29
WAS,WAS @ BOS,04/25/1999,L,240,84,34,86,39.5,4,13,30.8,12,19,63.2,13,30,43,20,10,3,22,15,-29
DET,DET @ TOR,04/25/1999,W,240,91,32,70,45.7,2,7,28.6,25,32,78.1,16,22,38,19,10,4,18,28,8
TOR,TOR vs. DET,04/25/1999,L,240,83,29,70,41.4,4,22,18.2,21,25,84.0,11,21,32,20,10,11,17,30,-8
ATL,ATL vs. MIL,04/25/1999,W,240,85,29,70,41.4,3,15,20.0,24,31,77.4,19,27,46,18,7,11,14,24,15
MIL,MIL @ ATL,04/25/1999,L,240,70,26,72,36.1,2,9,22.2,16,23,69.6,9,19,28,14,6,3,9,27,-15
HOU,HOU @ PHX,04/25/1999,L,240,71,26,74,35.1,6,26,23.1,13,20,65.0,9,26,35,17,10,6,15,19,-24
PHX,PHX vs. HOU,04/25/1999,W,240,95,35,72,48.6,7,12,58.3,18,25,72.0,11,34,45,26,5,5,14,14,24
MIN,MIN @ POR,04/25/1999,L,240,84,32,70,45.7,4,11,36.4,16,20,80.0,4,18,22,24,11,5,15,31,-16
POR,POR vs. MIN,04/25/1999,W,240,100,32,70,45.7,5,7,71.4,31,38,81.6,16,34,50,15,7,1,21,22,16
MIA,MIA vs. NYK,04/25/1999,L,240,80,29,74,39.2,6,15,40.0,16,22,72.7,8,23,31,16,10,2,12,19,-2
NYK,NYK @ MIA,04/25/1999,W,240,82,32,65,49.2,2,5,40.0,16,16,100.0,6,33,39,21,5,3,19,24,2
ORL,ORL @ PHI,04/25/1999,L,240,86,34,73,46.6,4,14,28.6,14,22,63.6,7,26,33,26,12,2,22,26,-17
PHI,PHI vs. ORL,04/25/1999,W,240,103,40,77,51.9,2,11,18.2,21,33,63.6,14,30,44,25,17,2,20,23,17
SEA,SEA @ UTA,04/25/1999,L,240,81,28,73,38.4,5,18,27.8,20,29,69.0,9,24,33,21,8,4,13,21,-17
UTA,UTA vs. SEA,04/25/1999,W,240,98,39,81,48.1,3,9,33.3,17,20,85.0,13,36,49,28,4,8,16,24,17
NJN,NJN vs. IND,04/25/1999,W,240,120,47,78,60.3,4,8,50.0,22,26,84.6,14,23,37,27,10,3,11,22,22
IND,IND @ NJN,04/25/1999,L,240,98,34,70,48.6,7,20,35.0,23,30,76.7,13,17,30,10,3,2,16,24,-22
DEN,DEN @ GSW,04/24/1999,L,240,74,26,78,33.3,5,23,21.7,17,27,63.0,11,32,43,17,7,7,15,13,-19
GSW,GSW vs. DEN,04/24/1999,W,240,93,43,94,45.7,2,11,18.2,5,13,38.5,18,47,65,30,9,6,14,24,19
LAC,LAC vs. VAN,04/24/1999,W,240,105,39,79,49.4,7,13,53.8,20,29,69.0,13,26,39,19,9,7,12,27,9
VAN,VAN @ LAC,04/24/1999,L,240,96,32,63,50.8,4,9,44.4,28,36,77.8,6,29,35,24,7,6,16,20,-9
NJN,NJN @ CHH,04/24/1999,L,240,82,33,81,40.7,6,14,42.9,10,14,71.4,10,28,38,17,12,1,20,17,-15
CHH,CHH vs. NJN,04/24/1999,W,240,97,39,76,51.3,5,16,31.3,14,19,73.7,12,30,42,29,10,6,17,17,15
DAL,DAL @ SAC,04/24/1999,L,240,102,43,89,48.3,4,14,28.6,12,22,54.5,18,32,50,20,9,5,15,24,-3
SAC,SAC vs. DAL,04/24/1999,W,240,105,41,84,48.8,5,23,21.7,18,27,66.7,12,28,40,19,11,1,12,20,3
SAS,SAS vs. LAL,04/24/1999,W,240,108,42,76,55.3,6,11,54.5,18,25,72.0,8,36,44,25,10,5,10,23,27
LAL,LAL @ SAS,04/24/1999,L,240,81,32,73,43.8,2,11,18.2,15,23,65.2,7,26,33,16,8,2,13,19,-27
IND,IND vs. CHI,04/24/1999,W,240,87,33,78,42.3,7,20,35.0,14,18,77.8,11,40,51,18,6,4,14,17,18
CHI,CHI @ IND,04/24/1999,L,240,69,24,77,31.2,2,9,22.2,19,21,90.5,12,34,46,12,9,4,14,18,-18
