TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
HOU,HOU vs. ORL,06/14/1995,W,240,113,40,88,45.5,11,27,40.7,22,29,75.9,15,33,48,28,11,1,10,18,12
ORL,ORL @ HOU,06/14/1995,L,240,101,38,81,46.9,14,31,45.2,11,18,61.1,11,34,45,24,7,7,19,26,-12
ORL,ORL @ HOU,06/11/1995,L,240,103,38,81,46.9,8,31,25.8,19,25,76.0,7,34,41,30,4,6,12,23,-3
HOU,HOU vs. ORL,06/11/1995,W,240,106,39,84,46.4,7,19,36.8,21,30,70.0,11,35,46,28,7,2,9,21,3
HOU,HOU @ ORL,06/09/1995,W,240,117,39,75,52.0,5,14,35.7,34,41,82.9,9,29,38,18,13,7,9,23,11
ORL,ORL vs. HOU,06/09/1995,L,240,106,39,85,45.9,10,26,38.5,18,26,69.2,14,27,41,24,3,1,15,26,-11
ORL,ORL vs. HOU,06/07/1995,L,265,118,48,103,46.6,9,30,30.0,13,20,65.0,16,41,57,32,7,6,18,22,-2
HOU,HOU @ ORL,06/07/1995,W,265,120,44,96,45.8,14,32,43.8,18,23,78.3,9,32,41,31,9,10,11,21,2
ORL,ORL vs. IND,06/04/1995,W,240,105,41,72,56.9,13,27,48.1,10,24,41.7,9,31,40,26,9,8,12,28,24
IND,IND @ ORL,06/04/1995,L,240,81,27,73,37.0,4,19,21.1,23,33,69.7,17,27,44,14,8,4,12,23,-24
ORL,ORL @ IND,06/02/1995,L,240,96,37,80,46.3,12,27,44.4,10,18,55.6,8,24,32,22,5,4,11,22,-27
IND,IND vs. ORL,06/02/1995,W,240,123,47,84,56.0,9,18,50.0,20,27,74.1,13,41,54,34,7,2,12,24,27
SAN,SAN @ HOU,06/01/1995,L,240,95,36,74,48.6,2,7,28.6,21,31,67.7,14,28,42,20,9,4,12,22,-5
HOU,HOU vs. SAN,06/01/1995,W,240,100,37,81,45.7,8,30,26.7,18,26,69.2,14,29,43,25,7,5,12,25,5
ORL,ORL vs. IND,05/31/1995,W,240,108,38,73,52.1,8,17,47.1,24,39,61.5,13,25,38,19,6,3,11,26,2
IND,IND @ ORL,05/31/1995,L,240,106,35,79,44.3,7,13,53.8,29,36,80.6,19,21,40,22,8,5,12,32,-2
SAN,SAN vs. HOU,05/30/1995,L,240,90,34,70,48.6,2,7,28.6,20,25,80.0,10,28,38,17,7,5,22,29,-21
HOU,HOU @ SAN,05/30/1995,W,240,111,40,81,49.4,6,17,35.3,25,35,71.4,14,24,38,31,15,6,9,26,21
ORL,ORL @ IND,05/29/1995,L,240,93,37,71,52.1,8,21,38.1,11,21,52.4,9,28,37,18,10,9,15,27,-1
IND,IND vs. ORL,05/29/1995,W,240,94,32,76,42.1,8,21,38.1,22,28,78.6,14,24,38,21,7,4,15,22,1
HOU,HOU vs. SAN,05/28/1995,L,240,81,30,77,39.0,3,16,18.8,18,24,75.0,10,29,39,16,8,9,13,27,-22
SAN,SAN @ HOU,05/28/1995,W,240,103,39,94,41.5,4,13,30.8,21,29,72.4,24,40,64,14,8,9,12,22,22
IND,IND vs. ORL,05/27/1995,W,240,105,33,62,53.2,6,19,31.6,33,41,80.5,10,28,38,23,0,1,19,20,5
ORL,ORL @ IND,05/27/1995,L,240,100,36,71,50.7,13,26,50.0,15,20,75.0,7,19,26,21,9,6,14,31,-5
SAN,SAN @ HOU,05/26/1995,W,240,107,36,75,48.0,9,19,47.4,26,32,81.3,11,32,43,26,6,1,6,15,5
HOU,HOU vs. SAN,05/26/1995,L,240,102,39,80,48.8,13,29,44.8,11,13,84.6,8,28,36,25,2,6,9,26,-5
IND,IND @ ORL,05/25/1995,L,240,114,38,78,48.7,9,20,45.0,29,34,85.3,13,23,36,21,5,3,9,29,-5
ORL,ORL vs. IND,05/25/1995,W,240,119,43,75,57.3,12,29,41.4,21,33,63.6,14,21,35,31,6,3,12,25,5
HOU,HOU @ SAN,05/24/1995,W,240,106,42,80,52.5,9,19,47.4,13,19,68.4,7,33,40,31,5,6,11,21,10
SAN,SAN vs. HOU,05/24/1995,L,240,96,37,86,43.0,4,18,22.2,18,21,85.7,12,27,39,21,9,2,11,20,-10
ORL,ORL vs. IND,05/23/1995,W,240,105,37,71,52.1,11,23,47.8,20,26,76.9,10,22,32,26,12,6,14,23,4
IND,IND @ ORL,05/23/1995,L,240,101,36,76,47.4,9,16,56.3,20,29,69.0,13,23,36,23,7,0,17,23,-4
HOU,HOU @ SAN,05/22/1995,W,240,94,36,85,42.4,5,16,31.3,17,21,81.0,12,31,43,25,6,8,17,26,1
SAN,SAN vs. HOU,05/22/1995,L,240,93,33,78,42.3,2,8,25.0,25,39,64.1,13,34,47,18,7,4,16,20,-1
IND,IND @ NYK,05/21/1995,W,240,97,38,80,47.5,5,11,45.5,16,21,76.2,7,24,31,26,6,2,6,29,2
NYK,NYK vs. IND,05/21/1995,L,240,95,34,68,50.0,7,13,53.8,20,31,64.5,8,32,40,25,1,8,15,23,-2
PHX,PHX vs. HOU,05/20/1995,L,240,114,35,76,46.1,6,20,30.0,38,44,86.4,12,36,48,18,5,6,14,33,-1
HOU,HOU @ PHX,05/20/1995,W,240,115,39,74,52.7,6,17,35.3,31,42,73.8,4,26,30,23,4,7,9,35,1
NYK,NYK @ IND,05/19/1995,W,240,92,29,58,50.0,7,14,50.0,27,39,69.2,6,34,40,19,4,6,17,28,10
IND,IND vs. NYK,05/19/1995,L,240,82,26,74,35.1,4,18,22.2,26,32,81.3,12,25,37,15,7,3,17,31,-10
HOU,HOU vs. PHX,05/18/1995,W,240,116,45,80,56.3,12,25,48.0,14,17,82.4,7,33,40,28,7,12,14,20,13
PHX,PHX @ HOU,05/18/1995,L,240,103,39,90,43.3,6,19,31.6,19,25,76.0,13,28,41,23,7,2,10,21,-13
ORL,ORL @ CHI,05/18/1995,W,240,108,38,79,48.1,12,24,50.0,20,24,83.3,12,28,40,20,10,3,17,20,6
CHI,CHI vs. ORL,05/18/1995,L,240,102,38,79,48.1,5,14,35.7,21,29,72.4,10,32,42,27,13,6,15,21,-6
SAN,SAN @ LAL,05/18/1995,W,240,100,39,82,47.6,4,11,36.4,18,21,85.7,13,29,42,24,3,2,15,24,12
LAL,LAL vs. SAN,05/18/1995,L,240,88,32,78,41.0,5,14,35.7,19,22,86.4,9,19,28,22,6,6,9,19,-12
IND,IND @ NYK,05/17/1995,L,240,95,35,77,45.5,4,15,26.7,21,27,77.8,16,25,41,22,2,8,15,26,-1
NYK,NYK vs. IND,05/17/1995,W,240,96,35,80,43.8,7,14,50.0,19,23,82.6,13,25,38,18,6,6,12,27,1
ORL,ORL vs. CHI,05/16/1995,W,240,103,37,84,44.0,7,18,38.9,22,37,59.5,22,27,49,25,5,8,9,18,8
CHI,CHI @ ORL,05/16/1995,L,240,95,37,89,41.6,3,15,20.0,18,26,69.2,17,23,40,24,6,6,7,27,-8
PHX,PHX vs. HOU,05/16/1995,L,265,97,36,93,38.7,5,22,22.7,20,34,58.8,24,44,68,24,6,5,16,23,-6
HOU,HOU @ PHX,05/16/1995,W,265,103,38,99,38.4,10,32,31.3,17,22,77.3,16,33,49,23,8,2,13,31,6
LAL,LAL @ SAN,05/16/1995,W,265,98,33,83,39.8,7,20,35.0,25,37,67.6,11,31,42,19,11,7,12,21,2
SAN,SAN vs. LAL,05/16/1995,L,265,96,34,82,41.5,4,15,26.7,24,31,77.4,11,38,49,22,6,10,18,31,-2
PHX,PHX @ HOU,05/14/1995,W,240,114,42,85,49.4,5,17,29.4,25,34,73.5,11,30,41,20,8,1,6,23,4
HOU,HOU vs. PHX,05/14/1995,L,240,110,40,82,48.8,8,22,36.4,22,32,68.8,13,35,48,30,5,6,9,28,-4
ORL,ORL @ CHI,05/14/1995,L,240,95,32,70,45.7,6,18,33.3,25,34,73.5,15,28,43,21,7,4,20,24,-11
CHI,CHI vs. ORL,05/14/1995,W,240,106,36,80,45.0,5,15,33.3,29,37,78.4,14,24,38,29,11,7,11,25,11
LAL,LAL vs. SAN,05/14/1995,L,240,71,27,75,36.0,5,24,20.8,12,19,63.2,15,25,40,21,6,9,18,25,-9
SAN,SAN @ LAL,05/14/1995,W,240,80,32,78,41.0,1,9,11.1,15,23,65.2,20,27,47,20,9,6,16,21,9
IND,IND vs. NYK,05/13/1995,W,240,98,33,68,48.5,5,11,45.5,27,33,81.8,9,34,43,23,4,5,12,24,14
NYK,NYK @ IND,05/13/1995,L,240,84,32,75,42.7,6,18,33.3,14,22,63.6,11,22,33,23,3,3,10,24,-14
PHX,PHX @ HOU,05/13/1995,L,240,85,30,76,39.5,3,14,21.4,22,25,88.0,11,24,35,19,8,0,16,20,-33
HOU,HOU vs. PHX,05/13/1995,W,240,118,46,86,53.5,8,20,40.0,18,22,81.8,13,34,47,25,12,3,11,22,33
ORL,ORL @ CHI,05/12/1995,W,240,110,37,74,50.0,6,15,40.0,30,39,76.9,11,35,46,20,3,4,13,25,9
CHI,CHI vs. ORL,05/12/1995,L,240,101,38,86,44.2,6,19,31.6,19,22,86.4,10,27,37,24,5,1,10,27,-9
SAN,SAN @ LAL,05/12/1995,L,240,85,31,82,37.8,5,16,31.3,18,26,69.2,16,30,46,20,9,4,23,23,-7
LAL,LAL vs. SAN,05/12/1995,W,240,92,34,77,44.2,7,16,43.8,17,25,68.0,10,33,43,19,12,7,16,24,7
IND,IND vs. NYK,05/11/1995,W,265,97,29,66,43.9,2,10,20.0,37,46,80.4,14,31,45,11,5,2,24,32,2
