TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
ATL,ATL @ ORL,04/26/2011,L,240,76,25,69,36.2,4,16,25.0,22,32,68.8,7,36,43,15,3,3,13,22,-25
IND,IND @ CHI,04/26/2011,L,240,89,29,74,39.2,7,16,43.8,24,26,92.3,13,25,38,14,4,4,21,23,-27
CHI,CHI vs. IND,04/26/2011,W,240,116,40,83,48.2,14,31,45.2,22,27,81.5,8,30,38,27,10,9,14,23,27
NOH,NOH @ LAL,04/26/2011,L,240,90,33,67,49.3,10,21,47.6,14,21,66.7,3,22,25,21,9,3,19,25,-16
LAL,LAL vs. NOH,04/26/2011,W,240,106,37,75,49.3,7,18,38.9,25,30,83.3,15,27,42,21,5,7,16,20,16
MEM,MEM vs. SAS,04/25/2011,W,240,104,41,81,50.6,5,12,41.7,17,21,81.0,9,30,39,22,8,3,9,19,18
SAS,SAS @ MEM,04/25/2011,L,240,86,35,75,46.7,5,18,27.8,11,14,78.6,9,28,37,16,6,4,17,16,-18
DEN,DEN vs. OKC,04/25/2011,W,240,104,32,83,38.6,9,19,47.4,31,44,70.5,13,31,44,19,5,4,8,22,3
OKC,OKC @ DEN,04/25/2011,L,240,101,35,79,44.3,7,19,36.8,24,31,77.4,12,38,50,17,5,9,15,27,-3
POR,POR @ DAL,04/25/2011,L,240,82,32,74,43.2,4,16,25.0,14,19,73.7,9,28,37,13,6,7,15,24,-11
DAL,DAL vs. POR,04/25/2011,W,240,93,32,78,41.0,3,17,17.6,26,35,74.3,20,29,49,22,8,4,13,19,11
NOH,NOH vs. LAL,04/24/2011,W,240,93,33,74,44.6,4,14,28.6,23,27,85.2,12,27,39,25,6,3,10,25,5
LAL,LAL @ NOH,04/24/2011,L,240,88,31,72,43.1,4,18,22.2,22,30,73.3,9,23,32,17,6,6,9,22,-5
ORL,ORL @ ATL,04/24/2011,L,240,85,31,79,39.2,2,23,8.7,21,29,72.4,10,32,42,11,8,3,13,21,-3
ATL,ATL vs. ORL,04/24/2011,W,240,88,35,75,46.7,6,15,40.0,12,20,60.0,7,37,44,21,7,4,16,26,3
BOS,BOS @ NYK,04/24/2011,W,240,101,40,81,49.4,3,12,25.0,18,24,75.0,9,44,53,24,6,6,18,23,12
NYK,NYK vs. BOS,04/24/2011,L,240,89,30,88,34.1,8,27,29.6,21,28,75.0,13,29,42,19,4,6,14,25,-12
MIA,MIA @ PHI,04/24/2011,L,240,82,30,78,38.5,5,23,21.7,17,21,81.0,9,32,41,14,8,8,9,17,-4
PHI,PHI vs. MIA,04/24/2011,W,240,86,32,79,40.5,8,18,44.4,14,16,87.5,9,40,49,18,7,4,14,18,4
SAS,SAS @ MEM,04/23/2011,L,240,88,31,75,41.3,2,15,13.3,24,32,75.0,12,36,48,19,4,10,14,19,-3
MEM,MEM vs. SAS,04/23/2011,W,240,91,33,78,42.3,4,11,36.4,21,29,72.4,8,29,37,24,7,4,11,24,3
DEN,DEN vs. OKC,04/23/2011,L,240,94,29,78,37.2,6,23,26.1,30,45,66.7,10,33,43,18,4,6,13,25,-3
OKC,OKC @ DEN,04/23/2011,W,240,97,29,80,36.3,6,21,28.6,33,43,76.7,11,38,49,17,5,9,11,31,3
IND,IND vs. CHI,04/23/2011,W,240,89,31,79,39.2,5,16,31.3,22,34,64.7,15,30,45,12,6,5,14,20,5
CHI,CHI @ IND,04/23/2011,L,240,84,31,82,37.8,3,20,15.0,19,24,79.2,15,31,46,19,7,6,14,23,-5
POR,POR vs. DAL,04/23/2011,W,240,84,29,69,42.0,4,19,21.1,22,23,95.7,6,28,34,13,8,8,10,15,2
DAL,DAL @ POR,04/23/2011,L,240,82,31,76,40.8,10,26,38.5,10,10,100.0,9,28,37,19,4,2,15,21,-2
NOH,NOH vs. LAL,04/22/2011,L,240,86,33,72,45.8,2,13,15.4,18,24,75.0,11,27,38,17,7,4,14,25,-14
LAL,LAL @ NOH,04/22/2011,W,240,100,37,76,48.7,7,16,43.8,19,24,79.2,14,29,43,17,8,3,13,23,14
ATL,ATL vs. ORL,04/22/2011,W,240,88,34,81,42.0,6,14,42.9,14,19,73.7,10,28,38,20,4,4,8,23,4
ORL,ORL @ ATL,04/22/2011,L,240,84,31,73,42.5,8,28,28.6,14,21,66.7,10,31,41,20,4,5,10,23,-4
NYK,NYK vs. BOS,04/22/2011,L,240,96,33,76,43.4,9,20,45.0,21,28,75.0,12,21,33,18,9,7,20,16,-17
BOS,BOS @ NYK,04/22/2011,W,240,113,42,83,50.6,14,24,58.3,15,17,88.2,13,30,43,31,12,4,21,24,17
IND,IND vs. CHI,04/21/2011,L,240,84,33,87,37.9,1,10,10.0,17,18,94.4,15,27,42,11,10,6,11,20,-4
CHI,CHI @ IND,04/21/2011,W,240,88,28,72,38.9,9,20,45.0,23,27,85.2,10,32,42,20,7,9,16,20,4
DAL,DAL @ POR,04/21/2011,L,240,92,35,68,51.5,9,22,40.9,13,23,56.5,7,30,37,16,4,3,16,22,-5
POR,POR vs. DAL,04/21/2011,W,240,97,36,75,48.0,8,14,57.1,17,21,81.0,7,30,37,18,8,6,10,20,5
PHI,PHI vs. MIA,04/21/2011,L,240,94,36,82,43.9,9,21,42.9,13,19,68.4,11,23,34,24,7,5,9,20,-6
MIA,MIA @ PHI,04/21/2011,W,240,100,36,79,45.6,4,12,33.3,24,30,80.0,20,30,50,19,3,8,12,12,6
DEN,DEN @ OKC,04/20/2011,L,240,89,27,69,39.1,7,16,43.8,28,37,75.7,5,26,31,12,7,1,11,21,-17
OKC,OKC vs. DEN,04/20/2011,W,240,106,36,82,43.9,10,30,33.3,24,28,85.7,17,37,54,19,6,3,17,26,17
NOH,NOH @ LAL,04/20/2011,L,240,78,27,69,39.1,4,11,36.4,20,32,62.5,9,27,36,14,6,5,16,22,-9
LAL,LAL vs. NOH,04/20/2011,W,240,87,34,76,44.7,4,11,36.4,15,22,68.2,13,31,44,20,8,8,13,20,9
MEM,MEM @ SAS,04/20/2011,L,240,87,35,88,39.8,3,14,21.4,14,20,70.0,11,36,47,17,9,7,15,25,-6
SAS,SAS vs. MEM,04/20/2011,W,240,93,32,73,43.8,7,17,41.2,22,32,68.8,10,38,48,21,9,8,19,23,6
DAL,DAL vs. POR,04/19/2011,W,240,101,37,76,48.7,8,19,42.1,19,26,73.1,10,27,37,20,6,3,6,20,12
POR,POR @ DAL,04/19/2011,L,240,89,32,66,48.5,7,14,50.0,18,27,66.7,7,30,37,20,2,4,13,22,-12
ORL,ORL vs. ATL,04/19/2011,W,240,88,27,78,34.6,5,23,21.7,29,36,80.6,20,32,52,9,9,2,16,21,6
ATL,ATL @ ORL,04/19/2011,L,240,82,32,81,39.5,7,20,35.0,11,17,64.7,13,26,39,15,7,7,15,27,-6
NYK,NYK @ BOS,04/19/2011,L,240,93,32,90,35.6,8,25,32.0,21,27,77.8,20,33,53,14,8,5,13,17,-3
BOS,BOS vs. NYK,04/19/2011,W,240,96,39,83,47.0,6,11,54.5,12,16,75.0,9,28,37,21,8,5,10,22,3
PHI,PHI @ MIA,04/18/2011,L,240,73,27,79,34.2,6,14,42.9,13,20,65.0,12,28,40,18,6,3,13,21,-21
MIA,MIA vs. PHI,04/18/2011,W,240,94,34,72,47.2,3,15,20.0,23,29,79.3,8,38,46,16,7,7,12,17,21
CHI,CHI vs. IND,04/18/2011,W,240,96,32,83,38.6,5,14,35.7,27,34,79.4,20,37,57,15,11,5,22,24,6
IND,IND @ CHI,04/18/2011,L,240,90,32,77,41.6,6,17,35.3,20,27,74.1,9,24,33,22,13,7,18,27,-6
DEN,DEN @ OKC,04/17/2011,L,240,103,39,77,50.6,4,16,25.0,21,33,63.6,5,29,34,23,9,4,11,24,-4
OKC,OKC vs. DEN,04/17/2011,W,240,107,38,77,49.4,9,19,47.4,22,28,78.6,7,30,37,15,4,8,11,22,4
NYK,NYK @ BOS,04/17/2011,L,240,85,33,78,42.3,8,23,34.8,11,16,68.8,13,21,34,16,5,9,14,17,-2
BOS,BOS vs. NYK,04/17/2011,W,240,87,35,80,43.8,5,13,38.5,12,18,66.7,15,29,44,20,5,5,18,15,2
NOH,NOH @ LAL,04/17/2011,W,240,109,41,79,51.9,4,11,36.4,23,33,69.7,4,29,33,24,8,1,3,22,9
LAL,LAL vs. NOH,04/17/2011,L,240,100,34,74,45.9,6,13,46.2,26,33,78.8,9,32,41,17,1,5,13,24,-9
MEM,MEM @ SAS,04/17/2011,W,240,101,37,67,55.2,6,10,60.0,21,33,63.6,5,33,38,22,2,5,16,33,3
SAS,SAS vs. MEM,04/17/2011,L,240,98,28,70,40.0,6,15,40.0,36,47,76.6,11,29,40,13,7,3,10,27,-3
DAL,DAL vs. POR,04/16/2011,W,240,89,27,66,40.9,10,19,52.6,25,29,86.2,10,29,39,14,5,7,13,16,8
POR,POR @ DAL,04/16/2011,L,240,81,35,76,46.1,2,16,12.5,9,13,69.2,11,29,40,22,7,3,14,26,-8
PHI,PHI @ MIA,04/16/2011,L,240,89,35,85,41.2,7,19,36.8,12,15,80.0,12,27,39,22,8,2,9,25,-8
MIA,MIA vs. PHI,04/16/2011,W,240,97,31,74,41.9,4,17,23.5,31,39,79.5,15,37,52,15,3,5,14,16,8
ATL,ATL @ ORL,04/16/2011,W,240,103,38,74,51.4,6,14,42.9,21,29,72.4,5,24,29,19,8,1,10,28,10
ORL,ORL vs. ATL,04/16/2011,L,240,93,34,75,45.3,6,22,27.3,19,30,63.3,13,27,40,15,3,3,18,24,-10
CHI,CHI vs. IND,04/16/2011,W,240,104,36,82,43.9,6,20,30.0,26,32,81.3,21,28,49,18,6,9,15,21,5
