TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
SEA,SEA vs. LAL,05/04/1998,W,240,106,36,77,46.8,11,21,52.4,23,27,85.2,14,27,41,21,8,8,15,22,14
CHI,CHI vs. CHH,05/03/1998,W,240,83,29,70,41.4,5,19,26.3,20,27,74.1,11,28,39,20,10,2,12,19,13
CHH,CHH @ CHI,05/03/1998,L,240,70,24,67,35.8,5,18,27.8,17,23,73.9,10,27,37,23,7,2,16,23,-13
MIA,MIA vs. NYK,05/03/1998,L,240,81,30,70,42.9,7,22,31.8,14,25,56.0,8,26,34,18,7,1,15,25,-17
NYK,NYK @ MIA,05/03/1998,W,240,98,37,74,50.0,6,15,40.0,18,22,81.8,8,34,42,26,10,2,14,26,17
HOU,HOU @ UTA,05/03/1998,L,240,70,30,78,38.5,1,13,7.7,9,19,47.4,14,29,43,13,9,7,13,23,-14
UTA,UTA vs. HOU,05/03/1998,W,240,84,34,73,46.6,2,9,22.2,14,21,66.7,8,35,43,26,9,10,12,18,14
MIN,MIN @ SEA,05/02/1998,L,240,84,31,72,43.1,11,25,44.0,11,14,78.6,9,22,31,24,10,4,19,23,-13
SEA,SEA vs. MIN,05/02/1998,W,240,97,31,66,47.0,8,18,44.4,27,29,93.1,11,28,39,20,13,2,18,20,13
ATL,ATL vs. CHH,05/01/1998,L,240,82,30,70,42.9,6,19,31.6,16,20,80.0,9,30,39,10,6,4,13,23,-9
CHH,CHH @ ATL,05/01/1998,W,240,91,39,74,52.7,2,7,28.6,11,24,45.8,10,33,43,22,11,1,10,17,9
HOU,HOU vs. UTA,05/01/1998,L,240,71,26,80,32.5,2,15,13.3,17,24,70.8,12,27,39,12,6,6,13,21,-22
UTA,UTA @ HOU,05/01/1998,W,240,93,34,71,47.9,3,5,60.0,22,29,75.9,12,40,52,19,9,6,13,26,22
CLE,CLE vs. IND,04/30/1998,L,240,74,22,56,39.3,4,8,50.0,26,38,68.4,10,19,29,18,14,3,22,25,-6
IND,IND @ CLE,04/30/1998,W,240,80,30,62,48.4,5,12,41.7,15,18,83.3,11,24,35,22,9,7,24,35,6
MIN,MIN vs. SEA,04/30/1998,L,240,88,33,78,42.3,8,22,36.4,14,18,77.8,12,23,35,25,7,2,15,23,-4
SEA,SEA @ MIN,04/30/1998,W,240,92,36,72,50.0,7,23,30.4,13,22,59.1,8,28,36,27,9,3,11,19,4
LAL,LAL @ POR,04/30/1998,W,240,110,43,74,58.1,2,6,33.3,22,32,68.8,10,37,47,27,5,9,12,25,11
POR,POR vs. LAL,04/30/1998,L,240,99,35,91,38.5,9,21,42.9,20,28,71.4,18,22,40,22,7,4,8,28,-11
MIA,MIA @ NYK,04/30/1998,L,240,85,30,64,46.9,6,18,33.3,19,29,65.5,6,27,33,17,4,1,13,24,-5
NYK,NYK vs. MIA,04/30/1998,W,240,90,29,69,42.0,4,13,30.8,28,37,75.7,12,27,39,21,10,0,6,27,5
PHX,PHX @ SAS,04/29/1998,L,240,80,32,87,36.8,6,18,33.3,10,17,58.8,13,33,46,13,10,3,13,28,-19
SAS,SAS vs. PHX,04/29/1998,W,240,99,32,72,44.4,7,19,36.8,28,41,68.3,12,42,54,17,6,7,15,17,19
HOU,HOU vs. UTA,04/29/1998,W,240,89,31,77,40.3,6,22,27.3,21,27,77.8,8,36,44,18,8,1,8,17,4
UTA,UTA @ HOU,04/29/1998,L,240,85,31,73,42.5,5,13,38.5,18,22,81.8,6,36,42,19,5,2,15,18,-4
CHI,CHI @ NJN,04/29/1998,W,240,116,46,82,56.1,9,16,56.3,15,17,88.2,19,16,35,26,8,2,12,22,15
NJN,NJN vs. CHI,04/29/1998,L,240,101,39,65,60.0,3,8,37.5,20,28,71.4,7,14,21,17,7,5,12,17,-15
ATL,ATL vs. CHH,04/28/1998,W,240,96,33,66,50.0,7,12,58.3,23,30,76.7,10,31,41,19,10,5,13,21,32
CHH,CHH @ ATL,04/28/1998,L,240,64,25,73,34.2,4,15,26.7,10,16,62.5,9,24,33,18,9,3,14,23,-32
MIN,MIN vs. SEA,04/28/1998,W,240,98,34,71,47.9,10,21,47.6,20,26,76.9,8,21,29,25,7,5,10,20,8
SEA,SEA @ MIN,04/28/1998,L,240,90,36,78,46.2,4,19,21.1,14,17,82.4,13,29,42,21,6,4,13,25,-8
LAL,LAL @ POR,04/28/1998,L,240,94,36,80,45.0,3,20,15.0,19,35,54.3,10,28,38,26,7,3,9,24,-5
POR,POR vs. LAL,04/28/1998,W,240,99,35,79,44.3,3,13,23.1,26,34,76.5,16,36,52,20,7,4,16,27,5
MIA,MIA @ NYK,04/28/1998,W,240,91,31,66,47.0,7,15,46.7,22,34,64.7,9,27,36,13,10,5,18,30,6
NYK,NYK vs. MIA,04/28/1998,L,240,85,28,64,43.8,5,13,38.5,24,34,70.6,9,26,35,14,8,2,22,31,-6
CLE,CLE vs. IND,04/27/1998,W,240,86,30,64,46.9,1,5,20.0,25,37,67.6,8,28,36,21,10,2,13,18,9
IND,IND @ CLE,04/27/1998,L,240,77,30,69,43.5,4,17,23.5,13,15,86.7,5,24,29,25,8,6,14,27,-9
PHX,PHX @ SAS,04/27/1998,L,240,88,35,85,41.2,2,11,18.2,16,21,76.2,14,32,46,16,6,3,11,21,-12
SAS,SAS vs. PHX,04/27/1998,W,240,100,41,83,49.4,7,13,53.8,11,20,55.0,13,36,49,23,5,9,10,20,12
MIN,MIN @ SEA,04/26/1998,W,240,98,37,86,43.0,5,14,35.7,19,23,82.6,20,29,49,23,7,5,9,25,5
SEA,SEA vs. MIN,04/26/1998,L,240,93,35,76,46.1,8,25,32.0,15,21,71.4,12,25,37,22,6,6,14,27,-5
CHI,CHI vs. NJN,04/26/1998,W,240,96,33,81,40.7,4,14,28.6,26,39,66.7,18,27,45,21,10,6,13,17,5
NJN,NJN @ CHI,04/26/1998,L,240,91,36,85,42.4,4,8,50.0,15,17,88.2,15,29,44,17,7,1,15,31,-5
MIA,MIA vs. NYK,04/26/1998,L,240,86,28,70,40.0,5,19,26.3,25,34,73.5,9,35,44,17,6,5,12,24,-10
NYK,NYK @ MIA,04/26/1998,W,240,96,35,80,43.8,7,15,46.7,19,24,79.2,15,35,50,20,10,1,12,24,10
LAL,LAL vs. POR,04/26/1998,W,240,108,33,67,49.3,8,17,47.1,34,52,65.4,9,20,29,23,11,8,10,20,9
POR,POR @ LAL,04/26/1998,L,240,99,38,74,51.4,6,15,40.0,17,21,81.0,10,24,34,28,7,7,17,31,-9
ATL,ATL @ CHH,04/25/1998,L,240,85,33,79,41.8,6,19,31.6,13,18,72.2,14,28,42,20,4,3,11,28,-7
CHH,CHH vs. ATL,04/25/1998,W,240,92,34,69,49.3,2,5,40.0,22,32,68.8,9,29,38,20,4,3,10,24,7
PHX,PHX vs. SAS,04/25/1998,W,240,108,40,82,48.8,6,11,54.5,22,29,75.9,8,25,33,26,9,2,9,22,7
SAS,SAS @ PHX,04/25/1998,L,240,101,38,75,50.7,5,18,27.8,20,28,71.4,7,30,37,23,5,6,17,22,-7
HOU,HOU @ UTA,04/25/1998,L,240,90,25,71,35.2,5,21,23.8,35,43,81.4,13,29,42,16,7,3,17,33,-15
UTA,UTA vs. HOU,04/25/1998,W,240,105,35,73,47.9,5,9,55.6,30,46,65.2,10,32,42,23,12,4,13,31,15
IND,IND vs. CLE,04/25/1998,W,240,92,37,78,47.4,5,13,38.5,13,17,76.5,12,17,29,19,7,9,8,24,6
CLE,CLE @ IND,04/25/1998,L,240,86,30,59,50.8,2,6,33.3,24,30,80.0,10,23,33,17,5,2,15,21,-6
MIN,MIN @ SEA,04/24/1998,L,240,83,31,92,33.7,3,16,18.8,18,21,85.7,19,34,53,19,6,2,12,22,-25
SEA,SEA vs. MIN,04/24/1998,W,240,108,42,91,46.2,5,21,23.8,19,24,79.2,13,38,51,25,8,4,8,21,25
CHI,CHI vs. NJN,04/24/1998,W,265,96,34,73,46.6,4,9,44.4,24,39,61.5,8,31,39,25,8,5,15,29,3
NJN,NJN @ CHI,04/24/1998,L,265,93,36,86,41.9,0,6,0.0,21,29,72.4,15,38,53,16,7,4,12,30,-3
NYK,NYK @ MIA,04/24/1998,L,240,79,26,71,36.6,1,5,20.0,26,29,89.7,12,31,43,14,4,2,14,24,-15
MIA,MIA vs. NYK,04/24/1998,W,240,94,31,78,39.7,11,26,42.3,21,26,80.8,9,28,37,17,7,7,7,24,15
POR,POR @ LAL,04/24/1998,L,240,102,36,74,48.6,5,12,41.7,25,31,80.6,12,29,41,26,7,6,22,33,-2
LAL,LAL vs. POR,04/24/1998,W,240,104,34,71,47.9,5,17,29.4,31,43,72.1,10,26,36,19,12,14,16,28,2
CHH,CHH vs. ATL,04/23/1998,W,240,97,40,68,58.8,6,8,75.0,11,17,64.7,4,23,27,29,4,4,16,21,10
ATL,ATL @ CHH,04/23/1998,L,240,87,35,77,45.5,8,22,36.4,9,21,42.9,11,27,38,19,11,7,12,22,-10
PHX,PHX vs. SAS,04/23/1998,L,240,96,41,87,47.1,3,11,27.3,11,18,61.1,13,24,37,24,9,8,11,29,-6
SAS,SAS @ PHX,04/23/1998,W,240,102,36,68,52.9,3,12,25.0,27,43,62.8,9,28,37,17,9,7,13,20,6
HOU,HOU @ UTA,04/23/1998,W,240,103,33,71,46.5,10,22,45.5,27,36,75.0,9,35,44,22,6,8,12,25,13
UTA,UTA vs. HOU,04/23/1998,L,240,90,34,78,43.6,2,9,22.2,20,32,62.5,12,28,40,19,4,7,12,26,-13
CLE,CLE @ IND,04/23/1998,L,240,77,25,67,37.3,0,5,0.0,27,36,75.0,12,28,40,18,5,5,19,31,-29
IND,IND vs. CLE,04/23/1998,W,240,106,34,67,50.7,8,17,47.1,30,41,73.2,6,27,33,24,12,9,10,25,29
