TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
UTH,UTH vs. MIN,04/17/1992,W,240,120,43,81,53.1,0,2,0.0,34,42,81.0,13,29,42,35,13,5,15,16,14
MIN,MIN @ UTH,04/17/1992,L,240,106,45,92,48.9,2,7,28.6,14,18,77.8,18,24,42,28,8,3,17,27,-14
DEN,DEN @ SAN,04/17/1992,L,240,94,40,90,44.4,3,6,50.0,11,14,78.6,19,29,48,20,5,6,20,29,-14
SAN,SAN vs. DEN,04/17/1992,W,240,108,38,78,48.7,2,4,50.0,30,42,71.4,16,26,42,21,11,6,12,22,14
SAC,SAC @ SEA,04/17/1992,L,240,106,38,78,48.7,8,16,50.0,22,28,78.6,9,22,31,15,8,6,23,23,-24
SEA,SEA vs. SAC,04/17/1992,W,240,130,51,95,53.7,5,11,45.5,23,29,79.3,21,29,50,33,16,6,13,25,24
LAC,LAC @ GOS,04/17/1992,L,240,104,38,85,44.7,3,9,33.3,25,34,73.5,12,24,36,26,9,4,13,28,-12
GOS,GOS vs. LAC,04/17/1992,W,240,116,43,79,54.4,3,8,37.5,27,41,65.9,13,30,43,28,6,4,18,28,12
CHI,CHI @ ATL,04/17/1992,W,240,121,53,82,64.6,4,6,66.7,11,17,64.7,6,33,39,30,5,1,17,24,26
ATL,ATL vs. CHI,04/17/1992,L,240,95,34,86,39.5,5,9,55.6,22,28,78.6,17,24,41,15,7,1,11,17,-26
ORL,ORL @ WAS,04/16/1992,L,240,106,38,89,42.7,3,9,33.3,27,31,87.1,17,37,54,20,6,5,23,18,-13
WAS,WAS vs. ORL,04/16/1992,W,240,119,47,96,49.0,5,9,55.6,20,22,90.9,8,31,39,35,19,8,13,26,13
SAC,SAC vs. LAL,04/16/1992,W,240,102,41,84,48.8,3,8,37.5,17,21,81.0,16,29,45,28,4,8,14,22,8
LAL,LAL @ SAC,04/16/1992,L,240,94,37,82,45.1,0,4,0.0,20,26,76.9,14,25,39,23,9,5,12,18,-8
MIA,MIA vs. MIL,04/16/1992,W,240,95,39,88,44.3,5,10,50.0,12,13,92.3,16,31,47,21,10,7,15,22,8
MIL,MIL @ MIA,04/16/1992,L,240,87,33,87,37.9,5,19,26.3,16,23,69.6,14,32,46,19,7,3,15,19,-8
LAC,LAC vs. MIN,04/16/1992,W,240,96,37,72,51.4,0,1,0.0,22,32,68.8,12,33,45,22,6,8,17,22,3
MIN,MIN @ LAC,04/16/1992,L,240,93,37,87,42.5,2,7,28.6,17,21,81.0,14,26,40,17,7,9,11,27,-3
NJN,NJN vs. IND,04/16/1992,L,240,113,46,92,50.0,1,4,25.0,20,25,80.0,16,31,47,30,9,10,15,21,-6
IND,IND @ NJN,04/16/1992,W,240,119,45,92,48.9,6,14,42.9,23,29,79.3,13,30,43,24,7,3,13,22,6
SAN,SAN @ PHX,04/16/1992,L,240,101,41,95,43.2,0,7,0.0,19,28,67.9,14,30,44,24,9,8,15,23,-20
PHX,PHX vs. SAN,04/16/1992,W,240,121,48,97,49.5,3,4,75.0,22,30,73.3,17,41,58,33,10,1,19,20,20
CLE,CLE @ CHH,04/15/1992,L,240,107,44,85,51.8,2,3,66.7,17,23,73.9,9,28,37,24,8,11,18,23,-8
CHH,CHH vs. CLE,04/15/1992,W,240,115,47,93,50.5,1,2,50.0,20,28,71.4,16,30,46,25,12,3,14,19,8
LAL,LAL @ DEN,04/15/1992,L,240,107,41,74,55.4,0,2,0.0,25,33,75.8,7,21,28,14,13,5,20,22,-3
DEN,DEN vs. LAL,04/15/1992,W,240,110,46,85,54.1,1,4,25.0,17,20,85.0,12,21,33,23,12,2,20,21,3
POR,POR @ DAL,04/15/1992,W,240,100,38,85,44.7,2,6,33.3,22,30,73.3,19,33,52,20,8,7,13,19,6
DAL,DAL vs. POR,04/15/1992,L,240,94,39,93,41.9,6,12,50.0,10,13,76.9,17,28,45,20,4,5,12,25,-6
NYK,NYK @ ATL,04/15/1992,L,240,94,37,83,44.6,5,10,50.0,15,21,71.4,14,26,40,26,13,9,13,14,-1
ATL,ATL vs. NYK,04/15/1992,W,240,95,39,87,44.8,4,9,44.4,13,16,81.3,19,28,47,21,7,4,16,16,1
UTH,UTH vs. HOU,04/15/1992,W,240,130,48,88,54.5,2,4,50.0,32,37,86.5,12,32,44,33,9,2,13,21,32
HOU,HOU @ UTH,04/15/1992,L,240,98,38,83,45.8,4,18,22.2,18,26,69.2,9,26,35,23,7,10,16,33,-32
BOS,BOS @ DET,04/15/1992,W,240,92,41,86,47.7,1,4,25.0,9,14,64.3,19,22,41,23,8,5,11,18,3
DET,DET vs. BOS,04/15/1992,L,240,89,36,83,43.4,3,9,33.3,14,17,82.4,19,23,42,22,4,2,14,16,-3
ORL,ORL vs. PHL,04/15/1992,W,240,102,41,88,46.6,4,8,50.0,16,19,84.2,16,26,42,27,12,3,20,16,3
PHL,PHL @ ORL,04/15/1992,L,240,99,40,81,49.4,3,12,25.0,16,23,69.6,13,24,37,24,17,4,21,21,-3
GOS,GOS @ MIN,04/14/1992,W,240,122,48,99,48.5,4,7,57.1,22,25,88.0,21,34,55,30,10,11,13,22,22
MIN,MIN vs. GOS,04/14/1992,L,240,100,38,98,38.8,1,9,11.1,23,32,71.9,17,29,46,23,5,8,15,19,-22
DET,DET @ MIL,04/14/1992,W,265,98,37,84,44.0,4,14,28.6,20,23,87.0,15,28,43,20,12,6,19,22,4
MIL,MIL vs. DET,04/14/1992,L,265,94,31,85,36.5,10,22,45.5,22,22,100.0,17,28,45,26,11,2,19,23,-4
CHH,CHH @ IND,04/14/1992,L,240,96,37,88,42.0,0,2,0.0,22,30,73.3,13,26,39,27,10,5,16,20,-27
IND,IND vs. CHH,04/14/1992,W,240,123,52,98,53.1,4,11,36.4,15,20,75.0,18,35,53,44,12,6,17,25,27
MIA,MIA vs. NJN,04/14/1992,L,240,100,38,100,38.0,3,15,20.0,21,26,80.8,24,23,47,24,8,3,11,17,-5
NJN,NJN @ MIA,04/14/1992,W,240,105,43,95,45.3,1,6,16.7,18,22,81.8,26,32,58,18,5,10,16,22,5
HOU,HOU vs. POR,04/14/1992,W,240,108,44,84,52.4,8,19,42.1,12,17,70.6,8,33,41,34,5,8,16,26,12
POR,POR @ HOU,04/14/1992,L,240,96,37,91,40.7,2,4,50.0,20,30,66.7,19,28,47,23,11,3,12,21,-12
CLE,CLE vs. CHI,04/14/1992,W,240,115,49,86,57.0,2,5,40.0,15,18,83.3,8,34,42,35,4,5,12,16,15
CHI,CHI @ CLE,04/14/1992,L,240,100,44,97,45.4,3,6,50.0,9,11,81.8,16,23,39,32,8,9,12,16,-15
SAC,SAC @ LAC,04/14/1992,W,240,103,41,85,48.2,1,5,20.0,20,25,80.0,14,26,40,22,14,6,20,19,6
LAC,LAC vs. SAC,04/14/1992,L,240,97,41,81,50.6,1,4,25.0,14,20,70.0,12,29,41,27,11,11,24,20,-6
SEA,SEA @ PHX,04/14/1992,L,240,100,33,86,38.4,0,3,0.0,34,46,73.9,19,22,41,17,13,7,17,32,-22
PHX,PHX vs. SEA,04/14/1992,W,240,122,41,81,50.6,5,9,55.6,35,45,77.8,12,32,44,29,6,7,18,33,22
NYK,NYK vs. WAS,04/14/1992,W,240,93,36,83,43.4,1,6,16.7,20,25,80.0,20,30,50,25,6,6,14,19,3
WAS,WAS @ NYK,04/14/1992,L,240,90,35,74,47.3,0,6,0.0,20,21,95.2,6,24,30,31,9,3,13,20,-3
SAN,SAN vs. DAL,04/14/1992,W,240,120,42,88,47.7,0,3,0.0,36,50,72.0,22,37,59,21,8,6,14,19,12
DAL,DAL @ SAN,04/14/1992,L,240,108,40,89,44.9,3,14,21.4,25,29,86.2,12,28,40,16,7,1,12,30,-12
PHL,PHL vs. BOS,04/14/1992,L,240,94,35,77,45.5,2,8,25.0,22,30,73.3,11,28,39,22,7,3,9,14,-5
BOS,BOS @ PHL,04/14/1992,W,240,99,41,87,47.1,2,4,50.0,15,17,88.2,16,34,50,27,3,4,11,18,5
UTH,UTH vs. GOS,04/13/1992,W,240,138,46,88,52.3,3,6,50.0,43,49,87.8,17,39,56,26,7,3,6,27,39
GOS,GOS @ UTH,04/13/1992,L,240,99,33,91,36.3,3,14,21.4,30,39,76.9,19,22,41,19,3,5,11,32,-39
NJN,NJN @ ORL,04/13/1992,W,240,110,45,97,46.4,2,7,28.6,18,22,81.8,23,25,48,19,8,5,15,24,6
ORL,ORL vs. NJN,04/13/1992,L,240,104,40,81,49.4,2,8,25.0,22,29,75.9,14,28,42,24,8,6,19,21,-6
CHI,CHI vs. ATL,04/13/1992,W,240,100,45,90,50.0,1,5,20.0,9,14,64.3,18,33,51,32,11,4,23,26,7
ATL,ATL @ CHI,04/13/1992,L,240,93,36,82,43.9,2,7,28.6,19,26,73.1,13,17,30,15,18,4,17,17,-7
DEN,DEN @ LAL,04/13/1992,L,240,93,37,93,39.8,2,5,40.0,17,19,89.5,20,23,43,22,13,3,17,25,-7
LAL,LAL vs. DEN,04/13/1992,W,240,100,38,76,50.0,4,7,57.1,20,23,87.0,7,29,36,26,12,4,22,17,7
MIN,MIN @ SEA,04/12/1992,L,240,116,50,94,53.2,1,4,25.0,15,18,83.3,14,21,35,23,5,7,17,18,-10
SEA,SEA vs. MIN,04/12/1992,W,240,126,53,91,58.2,5,11,45.5,15,21,71.4,14,26,40,37,14,7,13,22,10
CHH,CHH vs. BOS,04/12/1992,L,240,102,48,111,43.2,0,1,0.0,6,11,54.5,17,27,44,29,12,4,16,17,-26
BOS,BOS @ CHH,04/12/1992,W,240,128,56,92,60.9,0,3,0.0,16,23,69.6,10,46,56,33,11,5,20,15,26
SAN,SAN @ POR,04/12/1992,L,240,97,43,97,44.3,1,10,10.0,10,17,58.8,15,25,40,26,6,6,12,21,-26
POR,POR vs. SAN,04/12/1992,W,240,123,48,100,48.0,9,16,56.3,18,20,90.0,19,31,50,30,5,5,8,16,26
NYK,NYK @ DET,04/12/1992,L,240,61,23,75,30.7,3,9,33.3,12,17,70.6,16,33,49,14,6,4,20,22,-11
DET,DET vs. NYK,04/12/1992,W,240,72,30,79,38.0,3,6,50.0,9,16,56.3,11,33,44,19,11,4,14,22,11
WAS,WAS @ CLE,04/12/1992,L,240,91,39,89,43.8,1,3,33.3,12,19,63.2,11,23,34,29,10,2,8,22,-23
CLE,CLE vs. WAS,04/12/1992,W,240,114,45,85,52.9,3,9,33.3,21,26,80.8,14,38,52,36,4,11,13,16,23
MIL,MIL @ PHL,04/12/1992,W,240,94,42,83,50.6,4,12,33.3,6,10,60.0,10,30,40,23,4,5,14,16,4
PHL,PHL vs. MIL,04/12/1992,L,240,90,37,82,45.1,4,9,44.4,12,14,85.7,12,26,38,21,8,9,11,13,-4
ORL,ORL @ MIA,04/11/1992,L,240,101,41,92,44.6,6,10,60.0,13,19,68.4,16,27,43,17,6,3,16,24,-4
MIA,MIA vs. ORL,04/11/1992,W,240,105,43,90,47.8,4,11,36.4,15,23,65.2,19,28,47,26,10,5,12,20,4
LAC,LAC vs. DEN,04/11/1992,W,240,122,48,78,61.5,2,3,66.7,24,36,66.7,9,35,44,38,16,10,19,20,34
DEN,DEN @ LAC,04/11/1992,L,240,88,34,85,40.0,4,10,40.0,16,20,80.0,13,22,35,20,7,2,20,21,-34
MIN,MIN @ SAC,04/11/1992,L,240,94,41,89,46.1,1,4,25.0,11,26,42.3,14,31,45,23,7,5,16,24,-20
SAC,SAC vs. MIN,04/11/1992,W,240,114,47,94,50.0,3,10,30.0,17,27,63.0,12,37,49,28,12,10,11,20,20
CHI,CHI vs. IND,04/11/1992,W,240,108,45,89,50.6,0,2,0.0,18,26,69.2,15,23,38,31,11,3,7,25,2
IND,IND @ CHI,04/11/1992,L,240,106,39,76,51.3,5,14,35.7,23,26,88.5,11,25,36,22,3,4,20,25,-2
DAL,DAL @ HOU,04/11/1992,W,240,99,39,77,50.6,2,5,40.0,19,23,82.6,10,34,44,35,6,4,16,21,7
HOU,HOU vs. DAL,04/11/1992,L,240,92,35,85,41.2,1,14,7.1,21,29,72.4,16,24,40,23,13,6,12,16,-7
GOS,GOS vs. PHX,04/11/1992,W,240,134,50,98,51.0,4,17,23.5,30,37,81.1,23,24,47,27,7,2,16,27,9
PHX,PHX @ GOS,04/11/1992,L,240,125,48,86,55.8,3,7,42.9,26,33,78.8,14,23,37,29,7,1,18,30,-9
ATL,ATL vs. NJN,04/11/1992,W,240,118,51,94,54.3,0,5,0.0,16,24,66.7,14,40,54,34,15,2,20,22,20
NJN,NJN @ ATL,04/11/1992,L,240,98,37,91,40.7,1,8,12.5,23,33,69.7,15,27,42,22,12,1,18,19,-20
UTH,UTH @ LAL,04/11/1992,W,240,93,37,76,48.7,3,6,50.0,16,22,72.7,10,25,35,28,11,3,20,20,3
LAL,LAL vs. UTH,04/11/1992,L,240,90,37,72,51.4,0,5,0.0,16,26,61.5,12,27,39,20,11,7,21,23,-3
NJN,NJN vs. CLE,04/10/1992,W,240,110,46,102,45.1,5,6,83.3,13,20,65.0,29,40,69,24,8,11,17,23,24
CLE,CLE @ NJN,04/10/1992,L,240,86,32,88,36.4,2,10,20.0,20,25,80.0,13,25,38,12,9,15,12,13,-24
CHI,CHI @ IND,04/10/1992,W,240,108,42,79,53.2,2,4,50.0,22,36,61.1,7,39,46,22,9,4,6,20,12
IND,IND vs. CHI,04/10/1992,L,240,96,36,80,45.0,5,18,27.8,19,24,79.2,8,34,42,26,5,4,13,26,-12
SEA,SEA @ POR,04/10/1992,L,240,106,45,91,49.5,1,10,10.0,15,18,83.3,12,21,33,32,11,3,11,35,-7
POR,POR vs. SEA,04/10/1992,W,240,113,38,81,46.9,3,12,25.0,34,43,79.1,19,27,46,21,2,6,15,18,7
MIA,MIA @ WAS,04/10/1992,W,240,108,36,70,51.4,5,12,41.7,31,35,88.6,6,27,33,18,12,5,15,18,15
WAS,WAS vs. MIA,04/10/1992,L,240,93,41,78,52.6,0,5,0.0,11,17,64.7,10,27,37,23,6,1,21,27,-15
CHH,CHH @ DET,04/10/1992,L,240,106,45,94,47.9,4,7,57.1,12,17,70.6,16,28,44,27,9,6,15,14,-19
DET,DET vs. CHH,04/10/1992,W,240,125,56,110,50.9,3,5,60.0,10,14,71.4,23,33,56,43,12,5,13,13,19
NYK,NYK vs. PHL,04/10/1992,W,240,115,48,89,53.9,1,5,20.0,18,20,90.0,14,31,45,34,5,6,11,24,16
PHL,PHL @ NYK,04/10/1992,L,240,99,33,81,40.7,4,8,50.0,29,38,76.3,18,19,37,20,5,4,13,16,-16
BOS,BOS vs. MIL,04/10/1992,W,240,109,44,83,53.0,0,3,0.0,21,28,75.0,17,33,50,29,7,8,19,15,9
MIL,MIL @ BOS,04/10/1992,L,240,100,39,94,41.5,4,16,25.0,18,20,90.0,17,24,41,26,11,2,12,19,-9
PHX,PHX @ SEA,04/09/1992,L,240,104,42,84,50.0,3,6,50.0,17,28,60.7,12,32,44,19,9,12,21,17,-15
SEA,SEA vs. PHX,04/09/1992,W,240,119,48,104,46.2,6,9,66.7,17,20,85.0,20,31,51,30,16,3,15,20,15
HOU,HOU @ MIN,04/09/1992,W,240,117,43,80,53.8,6,15,40.0,25,32,78.1,15,33,48,30,7,7,12,16,15
MIN,MIN vs. HOU,04/09/1992,L,240,102,43,96,44.8,2,6,33.3,14,16,87.5,17,22,39,34,6,3,9,19,-15
DEN,DEN @ SAC,04/09/1992,L,240,107,42,90,46.7,0,5,0.0,23,25,92.0,9,27,36,27,15,2,14,23,-17
SAC,SAC vs. DEN,04/09/1992,W,240,124,48,83,57.8,3,9,33.3,25,27,92.6,8,39,47,28,9,6,20,18,17
UTH,UTH vs. DAL,04/09/1992,W,240,113,42,84,50.0,0,3,0.0,29,37,78.4,13,34,47,29,12,3,15,15,23
DAL,DAL @ UTH,04/09/1992,L,240,90,37,90,41.1,2,10,20.0,14,15,93.3,11,29,40,22,6,4,18,24,-23
CLE,CLE vs. CHH,04/09/1992,W,240,141,55,91,60.4,6,10,60.0,25,30,83.3,12,26,38,42,9,5,14,26,7
CHH,CHH @ CLE,04/09/1992,L,240,134,51,99,51.5,1,6,16.7,31,36,86.1,22,27,49,35,7,5,16,27,-7
ORL,ORL vs. ATL,04/09/1992,W,240,96,38,87,43.7,0,4,0.0,20,26,76.9,19,36,55,24,3,9,17,20,2
ATL,ATL @ ORL,04/09/1992,L,240,94,36,93,38.7,3,9,33.3,19,26,73.1,21,29,50,19,11,5,12,26,-2
SAN,SAN @ LAL,04/09/1992,W,240,102,41,82,50.0,2,4,50.0,18,21,85.7,11,32,43,29,6,6,13,14,8
LAL,LAL vs. SAN,04/09/1992,L,240,94,39,92,42.4,0,4,0.0,16,18,88.9,16,29,45,26,10,6,10,17,-8
LAC,LAC vs. POR,04/09/1992,W,240,106,39,89,43.8,3,4,75.0,25,30,83.3,11,31,42,25,14,9,11,29,6
POR,POR @ LAC,04/09/1992,L,240,100,33,84,39.3,4,12,33.3,30,36,83.3,16,36,52,17,6,4,20,29,-6
WAS,WAS vs. NJN,04/08/1992,L,240,103,42,101,41.6,1,4,25.0,18,20,90.0,23,25,48,18,7,4,12,23,-6
NJN,NJN @ WAS,04/08/1992,W,240,109,42,85,49.4,2,7,28.6,23,33,69.7,16,31,47,16,5,8,13,17,6
IND,IND @ MIL,04/08/1992,W,240,122,51,100,51.0,7,17,41.2,13,20,65.0,18,30,48,33,9,1,12,23,15
MIL,MIL vs. IND,04/08/1992,L,240,107,41,92,44.6,6,16,37.5,19,26,73.1,16,33,49,18,8,3,16,21,-15
NYK,NYK @ BOS,04/08/1992,L,240,89,34,84,40.5,2,11,18.2,19,21,90.5,8,27,35,22,8,5,14,21,-4
BOS,BOS vs. NYK,04/08/1992,W,240,93,40,79,50.6,3,4,75.0,10,18,55.6,9,32,41,24,10,7,14,18,4
PHL,PHL vs. DET,04/08/1992,L,240,71,29,77,37.7,2,8,25.0,11,11,100.0,13,25,38,18,6,4,13,15,-18
DET,DET @ PHL,04/08/1992,W,240,89,39,79,49.4,3,7,42.9,8,14,57.1,12,30,42,29,6,4,10,14,18
DAL,DAL @ GOS,04/08/1992,L,240,91,34,90,37.8,2,10,20.0,21,28,75.0,13,31,44,18,10,2,15,30,-19
GOS,GOS vs. DAL,04/08/1992,W,240,110,37,87,42.5,3,14,21.4,33,43,76.7,17,39,56,18,12,7,14,22,19
SEA,SEA vs. LAL,04/07/1992,W,240,117,47,89,52.8,2,9,22.2,21,26,80.8,23,27,50,26,13,4,14,24,29
LAL,LAL @ SEA,04/07/1992,L,240,88,28,74,37.8,2,5,40.0,30,38,78.9,18,17,35,12,11,2,18,20,-29
LAC,LAC @ MIN,04/07/1992,W,240,115,44,77,57.1,1,3,33.3,26,35,74.3,12,28,40,29,5,8,13,18,7
MIN,MIN vs. LAC,04/07/1992,L,240,108,45,89,50.6,2,7,28.6,16,18,88.9,10,21,31,29,4,7,9,25,-7
UTH,UTH @ DEN,04/07/1992,W,240,124,48,92,52.2,3,10,30.0,25,27,92.6,17,30,47,25,15,7,16,20,23
DEN,DEN vs. UTH,04/07/1992,L,240,101,39,95,41.1,2,6,33.3,21,23,91.3,20,26,46,17,11,4,18,20,-23
POR,POR vs. GOS,04/07/1992,W,240,110,39,81,48.1,10,22,45.5,22,28,78.6,14,27,41,27,6,5,13,24,9
GOS,GOS @ POR,04/07/1992,L,240,101,39,74,52.7,5,11,45.5,18,26,69.2,11,27,38,15,6,3,19,25,-9
MIA,MIA vs. WAS,04/07/1992,W,240,100,33,75,44.0,7,15,46.7,27,35,77.1,16,39,55,15,10,6,29,18,11
WAS,WAS @ MIA,04/07/1992,L,240,89,36,93,38.7,0,6,0.0,17,22,77.3,15,24,39,19,20,3,16,23,-11
CLE,CLE vs. BOS,04/07/1992,L,240,97,39,86,45.3,1,7,14.3,18,21,85.7,11,25,36,27,4,7,7,10,-3
BOS,BOS @ CLE,04/07/1992,W,240,100,46,86,53.5,0,0,-,8,14,57.1,15,33,48,35,4,6,13,17,3
ORL,ORL vs. CHH,04/07/1992,W,240,135,54,90,60.0,7,12,58.3,20,22,90.9,17,33,50,38,7,4,27,25,25
CHH,CHH @ ORL,04/07/1992,L,240,110,43,87,49.4,1,2,50.0,23,34,67.6,11,14,25,25,20,1,19,19,-25
ATL,ATL @ NJN,04/07/1992,W,240,104,44,92,47.8,2,6,33.3,14,17,82.4,15,31,46,18,14,3,15,18,7
NJN,NJN vs. ATL,04/07/1992,L,240,97,41,92,44.6,2,14,14.3,13,19,68.4,20,30,50,24,10,5,18,19,-7
PHX,PHX vs. SAC,04/07/1992,W,240,103,42,93,45.2,2,5,40.0,17,22,77.3,16,32,48,34,8,7,12,14,2
SAC,SAC @ PHX,04/07/1992,L,240,101,41,88,46.6,5,8,62.5,14,19,73.7,14,28,42,22,9,10,15,16,-2
DET,DET @ NYK,04/07/1992,W,240,103,42,76,55.3,1,5,20.0,18,21,85.7,14,19,33,25,6,3,18,22,9
NYK,NYK vs. DET,04/07/1992,L,240,94,42,84,50.0,0,5,0.0,10,17,58.8,17,18,35,28,7,3,15,26,-9
MIL,MIL @ CHI,04/07/1992,L,240,101,40,90,44.4,10,26,38.5,11,18,61.1,17,15,32,28,12,1,18,17,-15
CHI,CHI vs. MIL,04/07/1992,W,240,116,50,81,61.7,3,8,37.5,13,17,76.5,13,28,41,35,11,7,16,20,15
SAN,SAN vs. HOU,04/07/1992,L,240,92,37,89,41.6,4,13,30.8,14,19,73.7,10,24,34,23,10,7,9,19,-3
HOU,HOU @ SAN,04/07/1992,W,240,95,36,72,50.0,6,13,46.2,17,24,70.8,12,38,50,21,8,8,19,19,3
MIN,MIN vs. UTH,04/05/1992,W,240,93,38,98,38.8,1,5,20.0,16,20,80.0,24,24,48,25,8,5,12,20,2
UTH,UTH @ MIN,04/05/1992,L,240,91,36,79,45.6,3,6,50.0,16,17,94.1,11,32,43,28,5,12,17,18,-2
DEN,DEN vs. SAN,04/05/1992,L,240,87,32,77,41.6,1,5,20.0,22,28,78.6,7,26,33,14,10,6,13,16,-3
SAN,SAN @ DEN,04/05/1992,W,240,90,37,85,43.5,2,7,28.6,14,19,73.7,18,31,49,19,8,3,15,22,3
DAL,DAL @ SAC,04/05/1992,L,240,89,36,86,41.9,1,7,14.3,16,22,72.7,15,40,55,19,5,9,19,27,-14
SAC,SAC vs. DAL,04/05/1992,W,240,103,35,97,36.1,2,15,13.3,31,41,75.6,23,37,60,23,12,8,7,17,14
MIL,MIL vs. LAC,04/05/1992,L,240,96,32,80,40.0,6,16,37.5,26,33,78.8,16,27,43,21,10,5,16,23,-1
LAC,LAC @ MIL,04/05/1992,W,240,97,38,80,47.5,2,3,66.7,19,32,59.4,15,34,49,29,12,4,18,26,1
NJN,NJN @ IND,04/05/1992,W,240,128,48,78,61.5,2,4,50.0,30,40,75.0,7,33,40,33,9,3,16,28,8
IND,IND vs. NJN,04/05/1992,L,240,120,44,95,46.3,7,20,35.0,25,35,71.4,18,25,43,28,8,2,14,34,-8
DET,DET vs. MIA,04/05/1992,W,240,104,44,82,53.7,0,1,0.0,16,23,69.6,10,32,42,36,8,3,6,18,24
