TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
HOU,HOU vs. PHX,05/21/1994,W,240,104,44,85,51.8,6,14,42.9,10,12,83.3,7,36,43,32,9,6,13,22,10
PHX,PHX @ HOU,05/21/1994,L,240,94,33,83,39.8,8,27,29.6,20,25,80.0,10,32,42,21,4,2,10,15,-10
CHI,CHI vs. NYK,05/20/1994,W,240,93,33,83,39.8,2,11,18.2,25,31,80.6,19,33,52,23,11,8,14,17,14
NYK,NYK @ CHI,05/20/1994,L,240,79,28,75,37.3,6,16,37.5,17,22,77.3,7,28,35,17,7,5,17,30,-14
DEN,DEN vs. UTH,05/19/1994,W,240,94,29,69,42.0,2,6,33.3,34,44,77.3,11,29,40,8,6,8,10,28,3
UTH,UTH @ DEN,05/19/1994,L,240,91,30,74,40.5,3,10,30.0,28,35,80.0,13,27,40,19,8,6,9,32,-3
IND,IND vs. ATL,05/19/1994,W,240,97,38,71,53.5,4,10,40.0,17,26,65.4,14,35,49,24,4,3,15,22,18
ATL,ATL @ IND,05/19/1994,L,240,79,30,74,40.5,4,8,50.0,15,24,62.5,11,23,34,22,8,3,13,30,-18
HOU,HOU @ PHX,05/19/1994,L,240,89,35,86,40.7,6,18,33.3,13,17,76.5,11,32,43,25,4,2,13,20,-14
PHX,PHX vs. HOU,05/19/1994,W,240,103,38,80,47.5,5,12,41.7,22,30,73.3,12,34,46,27,7,8,8,22,14
NYK,NYK vs. CHI,05/18/1994,W,240,87,35,73,47.9,2,5,40.0,15,25,60.0,14,27,41,23,7,5,13,17,1
CHI,CHI @ NYK,05/18/1994,L,240,86,37,73,50.7,5,10,50.0,7,11,63.6,8,26,34,20,5,3,16,23,-1
IND,IND @ ATL,05/17/1994,L,240,76,27,77,35.1,5,13,38.5,17,24,70.8,15,28,43,17,8,2,19,27,-12
ATL,ATL vs. IND,05/17/1994,W,240,88,36,72,50.0,3,5,60.0,13,25,52.0,12,30,42,23,8,7,14,22,12
DEN,DEN @ UTH,05/17/1994,W,290,109,34,83,41.0,1,15,6.7,40,48,83.3,7,44,51,23,10,16,14,32,8
UTH,UTH vs. DEN,05/17/1994,L,290,101,36,100,36.0,1,10,10.0,28,37,75.7,20,38,58,23,9,1,18,38,-8
PHX,PHX @ HOU,05/17/1994,L,240,86,38,97,39.2,3,13,23.1,7,12,58.3,15,23,38,16,12,3,10,20,-23
HOU,HOU vs. PHX,05/17/1994,W,240,109,41,73,56.2,3,10,30.0,24,26,92.3,9,40,49,27,5,8,17,13,23
UTH,UTH @ DEN,05/15/1994,L,240,82,30,69,43.5,1,6,16.7,21,24,87.5,7,21,28,18,10,5,10,25,-1
DEN,DEN vs. UTH,05/15/1994,W,240,83,32,70,45.7,2,5,40.0,17,24,70.8,11,27,38,13,6,14,19,19,1
ATL,ATL @ IND,05/15/1994,L,240,86,34,81,42.0,2,7,28.6,16,20,80.0,14,16,30,20,8,7,9,27,-16
IND,IND vs. ATL,05/15/1994,W,240,102,34,65,52.3,11,17,64.7,23,30,76.7,10,29,39,28,3,7,17,24,16
HOU,HOU @ PHX,05/15/1994,W,240,107,43,82,52.4,8,16,50.0,13,19,68.4,8,34,42,34,10,9,11,23,11
PHX,PHX vs. HOU,05/15/1994,L,240,96,36,86,41.9,6,19,31.6,18,23,78.3,14,33,47,22,2,4,15,21,-11
NYK,NYK @ CHI,05/15/1994,L,240,83,33,73,45.2,4,15,26.7,13,19,68.4,17,29,46,20,5,3,21,26,-12
CHI,CHI vs. NYK,05/15/1994,W,240,95,37,78,47.4,3,12,25.0,18,19,94.7,8,25,33,25,14,2,10,21,12
DEN,DEN vs. UTH,05/14/1994,L,265,109,41,90,45.6,3,11,27.3,24,33,72.7,20,24,44,20,4,10,13,18,-2
UTH,UTH @ DEN,05/14/1994,W,265,111,48,90,53.3,3,9,33.3,12,16,75.0,12,29,41,32,5,4,8,28,2
IND,IND vs. ATL,05/14/1994,W,240,101,39,77,50.6,3,7,42.9,20,31,64.5,12,28,40,20,11,5,14,24,20
ATL,ATL @ IND,05/14/1994,L,240,81,31,75,41.3,1,6,16.7,18,25,72.0,14,20,34,18,7,6,16,28,-20
PHX,PHX vs. HOU,05/13/1994,L,240,102,35,85,41.2,6,18,33.3,26,29,89.7,15,31,46,27,6,6,13,21,-16
HOU,HOU @ PHX,05/13/1994,W,240,118,46,85,54.1,6,15,40.0,20,28,71.4,7,32,39,38,6,8,8,22,16
CHI,CHI vs. NYK,05/13/1994,W,240,104,39,75,52.0,4,10,40.0,22,34,64.7,18,21,39,28,4,4,12,30,2
NYK,NYK @ CHI,05/13/1994,L,240,102,34,67,50.7,4,11,36.4,30,38,78.9,10,20,30,18,9,2,11,30,-2
ATL,ATL vs. IND,05/12/1994,W,240,92,36,89,40.4,3,8,37.5,17,26,65.4,20,36,56,28,11,7,11,20,23
IND,IND @ ATL,05/12/1994,L,240,69,27,85,31.8,4,10,40.0,11,16,68.8,19,33,52,15,6,6,17,25,-23
DEN,DEN @ UTH,05/12/1994,L,240,94,31,72,43.1,5,12,41.7,27,35,77.1,12,33,45,17,7,9,18,25,-10
UTH,UTH vs. DEN,05/12/1994,W,240,104,39,91,42.9,1,6,16.7,25,32,78.1,16,29,45,26,12,5,13,26,10
PHX,PHX @ HOU,05/11/1994,W,265,124,40,85,47.1,12,28,42.9,32,49,65.3,14,41,55,21,12,4,18,26,7
HOU,HOU vs. PHX,05/11/1994,L,265,117,44,98,44.9,10,28,35.7,19,30,63.3,11,35,46,27,9,10,13,30,-7
NYK,NYK vs. CHI,05/11/1994,W,240,96,34,67,50.7,5,14,35.7,23,30,76.7,11,28,39,22,7,6,20,29,5
CHI,CHI @ NYK,05/11/1994,L,240,91,27,72,37.5,4,11,36.4,33,38,86.8,11,24,35,14,12,2,13,24,-5
IND,IND @ ATL,05/10/1994,W,240,96,38,79,48.1,3,9,33.3,17,21,81.0,16,32,48,26,10,2,17,25,11
ATL,ATL vs. IND,05/10/1994,L,240,85,33,80,41.3,1,11,9.1,18,20,90.0,12,21,33,25,8,2,16,22,-11
DEN,DEN @ UTH,05/10/1994,L,240,91,31,71,43.7,5,10,50.0,24,34,70.6,9,27,36,20,6,9,17,31,-9
UTH,UTH vs. DEN,05/10/1994,W,240,100,33,80,41.3,2,6,33.3,32,41,78.0,16,27,43,23,11,7,12,33,9
MIA,MIA @ ATL,05/08/1994,L,240,91,32,82,39.0,4,19,21.1,23,28,82.1,16,27,43,15,8,1,18,23,-11
ATL,ATL vs. MIA,05/08/1994,W,240,102,42,88,47.7,3,8,37.5,15,20,75.0,19,28,47,30,8,5,13,25,11
HOU,HOU vs. PHX,05/08/1994,L,240,87,39,86,45.3,5,19,26.3,4,8,50.0,9,37,46,26,6,6,12,18,-4
PHX,PHX @ HOU,05/08/1994,W,240,91,36,87,41.4,9,23,39.1,10,16,62.5,13,33,46,20,6,3,11,13,4
NYK,NYK vs. CHI,05/08/1994,W,240,90,32,68,47.1,2,11,18.2,24,29,82.8,12,23,35,20,7,5,12,27,4
CHI,CHI @ NYK,05/08/1994,L,240,86,31,73,42.5,6,13,46.2,18,20,90.0,11,21,32,26,7,4,16,28,-4
DEN,DEN @ SEA,05/07/1994,W,265,98,34,81,42.0,4,12,33.3,26,38,68.4,21,37,58,19,5,12,11,24,4
SEA,SEA vs. DEN,05/07/1994,L,265,94,33,79,41.8,3,10,30.0,25,38,65.8,10,26,36,22,9,2,10,29,-4
HOU,HOU @ POR,05/06/1994,W,240,92,36,86,41.9,6,17,35.3,14,18,77.8,14,32,46,17,10,8,12,26,3
POR,POR vs. HOU,05/06/1994,L,240,89,31,91,34.1,2,10,20.0,25,29,86.2,21,32,53,17,8,8,14,18,-3
NJN,NJN vs. NYK,05/06/1994,L,240,92,26,74,35.1,4,15,26.7,36,44,81.8,16,29,45,15,8,10,13,27,-10
NYK,NYK @ NJN,05/06/1994,W,240,102,36,78,46.2,2,9,22.2,28,37,75.7,17,29,46,15,7,6,13,28,10
DEN,DEN vs. SEA,05/05/1994,W,265,94,31,84,36.9,6,15,40.0,26,39,66.7,17,33,50,23,11,11,17,22,9
SEA,SEA @ DEN,05/05/1994,L,265,85,36,87,41.4,1,9,11.1,12,21,57.1,18,31,49,16,8,11,19,32,-9
UTH,UTH vs. SAN,05/05/1994,W,240,95,36,69,52.2,1,4,25.0,22,27,81.5,8,27,35,25,8,3,10,20,5
SAN,SAN @ UTH,05/05/1994,L,240,90,39,87,44.8,5,16,31.3,7,12,58.3,15,23,38,21,5,2,11,22,-5
ATL,ATL @ MIA,05/05/1994,W,240,103,33,69,47.8,6,11,54.5,31,36,86.1,11,33,44,23,5,8,18,29,14
MIA,MIA vs. ATL,05/05/1994,L,240,89,29,78,37.2,5,14,35.7,26,37,70.3,14,25,39,18,10,3,12,27,-14
NJN,NJN vs. NYK,05/04/1994,W,265,93,34,83,41.0,3,11,27.3,22,26,84.6,10,30,40,24,7,9,11,26,1
NYK,NYK @ NJN,05/04/1994,L,265,92,31,78,39.7,4,11,36.4,26,34,76.5,14,33,47,17,6,7,19,27,-1
GOS,GOS vs. PHX,05/04/1994,L,240,133,55,95,57.9,8,15,53.3,15,20,75.0,9,23,32,40,7,11,14,28,-7
PHX,PHX @ GOS,05/04/1994,W,240,140,54,95,56.8,5,13,38.5,27,38,71.1,16,26,42,26,13,4,11,14,7
SAN,SAN @ UTH,05/03/1994,L,240,72,28,88,31.8,1,7,14.3,15,23,65.2,23,26,49,13,3,3,13,25,-33
UTH,UTH vs. SAN,05/03/1994,W,240,105,41,78,52.6,2,5,40.0,21,32,65.6,11,37,48,27,7,8,10,20,33
HOU,HOU @ POR,05/03/1994,L,240,115,44,83,53.0,10,22,45.5,17,21,81.0,9,22,31,28,4,3,14,22,-3
POR,POR vs. HOU,05/03/1994,W,240,118,50,93,53.8,1,8,12.5,17,24,70.8,15,24,39,32,8,3,6,18,3
ATL,ATL @ MIA,05/03/1994,L,240,86,35,91,38.5,3,11,27.3,13,15,86.7,16,29,45,22,10,2,11,24,-4
MIA,MIA vs. ATL,05/03/1994,W,240,90,35,79,44.3,3,16,18.8,17,24,70.8,15,33,48,15,5,6,16,15,4
CHI,CHI @ CLE,05/03/1994,W,265,95,34,77,44.2,2,8,25.0,25,34,73.5,13,30,43,17,12,9,15,26,3
CLE,CLE vs. CHI,05/03/1994,L,265,92,35,85,41.2,7,16,43.8,15,25,60.0,18,31,49,26,9,1,18,23,-3
DEN,DEN vs. SEA,05/02/1994,W,240,110,41,68,60.3,5,14,35.7,23,35,65.7,11,32,43,27,4,12,17,24,17
SEA,SEA @ DEN,05/02/1994,L,240,93,31,73,42.5,4,12,33.3,27,34,79.4,8,17,25,13,9,3,10,30,-17
IND,IND vs. ORL,05/02/1994,W,240,99,34,70,48.6,3,11,27.3,28,40,70.0,12,27,39,24,15,7,13,25,13
ORL,ORL @ IND,05/02/1994,L,240,86,33,78,42.3,4,19,21.1,16,25,64.0,19,22,41,18,4,2,23,26,-13
HOU,HOU vs. POR,05/01/1994,W,240,115,41,81,50.6,6,16,37.5,27,34,79.4,10,33,43,32,8,7,13,21,11
POR,POR @ HOU,05/01/1994,L,240,104,42,92,45.7,3,11,27.3,17,19,89.5,10,30,40,27,8,3,11,22,-11
PHX,PHX vs. GOS,05/01/1994,W,240,117,45,102,44.1,5,13,38.5,22,27,81.5,20,27,47,26,5,3,9,18,6
GOS,GOS @ PHX,05/01/1994,L,240,111,43,85,50.6,3,16,18.8,22,28,78.6,13,29,42,28,7,5,12,27,-6
NYK,NYK vs. NJN,05/01/1994,W,240,90,35,85,41.2,2,8,25.0,18,26,69.2,20,31,51,23,4,6,18,33,9
NJN,NJN @ NYK,05/01/1994,L,240,81,21,72,29.2,1,8,12.5,38,48,79.2,18,31,49,13,8,8,20,28,-9
CHI,CHI vs. CLE,05/01/1994,W,240,105,39,70,55.7,4,8,50.0,23,29,79.3,12,27,39,27,5,5,10,28,9
CLE,CLE @ CHI,05/01/1994,L,240,96,31,73,42.5,6,11,54.5,28,35,80.0,14,16,30,17,6,1,9,23,-9
SEA,SEA vs. DEN,04/30/1994,W,240,97,31,79,39.2,8,15,53.3,27,42,64.3,15,37,52,18,7,6,9,22,10
DEN,DEN @ SEA,04/30/1994,L,240,87,32,81,39.5,7,15,46.7,16,25,64.0,13,31,44,23,5,7,10,26,-10
ATL,ATL vs. MIA,04/30/1994,W,240,104,40,78,51.3,3,9,33.3,21,28,75.0,10,29,39,27,9,6,12,27,18
MIA,MIA @ ATL,04/30/1994,L,240,86,31,75,41.3,2,7,28.6,22,34,64.7,16,27,43,11,8,4,18,29,-18
ORL,ORL vs. IND,04/30/1994,L,240,101,31,75,41.3,11,19,57.9,28,42,66.7,13,20,33,19,6,9,12,22,-2
IND,IND @ ORL,04/30/1994,W,240,103,39,80,48.8,4,12,33.3,21,26,80.8,13,26,39,27,6,8,13,27,2
UTH,UTH @ SAN,04/30/1994,W,240,96,37,89,41.6,3,7,42.9,19,28,67.9,19,28,47,19,9,4,9,24,12
SAN,SAN vs. UTH,04/30/1994,L,240,84,25,71,35.2,4,9,44.4,30,38,78.9,14,29,43,15,7,12,14,21,-12
POR,POR @ HOU,04/29/1994,L,240,104,41,92,44.6,6,13,46.2,16,24,66.7,19,29,48,18,11,4,14,24,-10
HOU,HOU vs. POR,04/29/1994,W,240,114,40,75,53.3,9,16,56.3,25,32,78.1,10,31,41,31,6,9,16,21,10
GOS,GOS @ PHX,04/29/1994,L,240,104,43,92,46.7,4,13,30.8,14,25,56.0,19,22,41,26,4,8,17,25,-7
PHX,PHX vs. GOS,04/29/1994,W,240,111,44,85,51.8,2,6,33.3,21,29,72.4,15,23,38,29,13,5,13,24,7
NJN,NJN @ NYK,04/29/1994,L,240,80,26,71,36.6,5,16,31.3,23,32,71.9,12,27,39,11,6,4,19,24,-11
NYK,NYK vs. NJN,04/29/1994,W,240,91,35,77,45.5,4,9,44.4,17,24,70.8,12,30,42,17,8,5,14,25,11
CHI,CHI vs. CLE,04/29/1994,W,240,104,42,81,51.9,3,7,42.9,17,23,73.9,17,25,42,24,7,6,14,20,8
CLE,CLE @ CHI,04/29/1994,L,240,96,35,75,46.7,3,11,27.3,23,31,74.2,14,20,34,18,7,1,12,21,-8
DEN,DEN @ SEA,04/28/1994,L,240,82,32,79,40.5,6,15,40.0,12,17,70.6,10,24,34,19,6,6,20,32,-24
SEA,SEA vs. DEN,04/28/1994,W,240,106,34,76,44.7,1,4,25.0,37,50,74.0,18,34,52,26,11,4,14,22,24
MIA,MIA @ ATL,04/28/1994,W,240,93,36,80,45.0,3,8,37.5,18,24,75.0,16,29,45,13,5,6,16,22,5
ATL,ATL vs. MIA,04/28/1994,L,240,88,34,84,40.5,2,14,14.3,18,25,72.0,15,26,41,25,8,5,11,20,-5
ORL,ORL vs. IND,04/28/1994,L,240,88,33,76,43.4,5,17,29.4,17,24,70.8,16,30,46,22,9,12,18,19,-1
IND,IND @ ORL,04/28/1994,W,240,89,34,87,39.1,4,11,36.4,17,22,77.3,20,21,41,23,17,5,13,19,1
SAN,SAN vs. UTH,04/28/1994,W,240,106,42,89,47.2,2,7,28.6,20,27,74.1,14,30,44,24,13,7,9,25,17
