TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
SEA,SEA @ HOU,05/16/1993,L,240,92,37,91,40.7,2,11,18.2,16,23,69.6,24,21,45,24,11,2,11,14,-11
HOU,HOU vs. SEA,05/16/1993,W,240,103,44,75,58.7,8,17,47.1,7,10,70.0,9,27,36,30,7,10,18,18,11
PHX,PHX @ SAN,05/16/1993,L,240,103,35,85,41.2,5,17,29.4,28,38,73.7,13,23,36,22,4,5,11,29,-14
SAN,SAN vs. PHX,05/16/1993,W,240,117,40,83,48.2,2,4,50.0,35,45,77.8,14,38,52,20,3,6,14,29,14
HOU,HOU vs. SEA,05/15/1993,W,240,97,39,74,52.7,4,11,36.4,15,21,71.4,13,31,44,31,12,8,19,21,18
SEA,SEA @ HOU,05/15/1993,L,240,79,32,81,39.5,5,9,55.6,10,18,55.6,14,22,36,18,13,3,18,15,-18
CHI,CHI @ CLE,05/15/1993,W,240,96,39,78,50.0,1,3,33.3,17,24,70.8,13,28,41,23,7,5,9,17,6
CLE,CLE vs. CHI,05/15/1993,L,240,90,39,81,48.1,4,9,44.4,8,10,80.0,10,23,33,29,6,8,13,19,-6
PHX,PHX @ SAN,05/15/1993,L,240,96,35,86,40.7,0,10,0.0,26,32,81.3,13,31,44,18,4,7,15,20,-15
SAN,SAN vs. PHX,05/15/1993,W,240,111,48,97,49.5,0,6,0.0,15,19,78.9,16,36,52,32,10,5,9,23,15
CHH,CHH vs. NYK,05/14/1993,W,290,110,42,89,47.2,1,3,33.3,25,35,71.4,15,32,47,27,17,4,22,21,4
NYK,NYK @ CHH,05/14/1993,L,290,106,47,109,43.1,3,13,23.1,9,12,75.0,23,31,54,23,7,4,25,33,-4
SAN,SAN @ PHX,05/13/1993,L,240,103,39,86,45.3,2,10,20.0,23,26,88.5,15,29,44,26,7,4,12,31,-6
PHX,PHX vs. SAN,05/13/1993,W,240,109,38,70,54.3,3,10,30.0,30,44,68.2,4,28,32,27,7,12,9,25,6
CLE,CLE @ CHI,05/13/1993,L,240,85,32,72,44.4,2,8,25.0,19,23,82.6,10,24,34,19,7,4,16,15,-19
CHI,CHI vs. CLE,05/13/1993,W,240,104,44,87,50.6,3,8,37.5,13,22,59.1,16,27,43,31,12,2,12,24,19
SEA,SEA vs. HOU,05/12/1993,W,240,111,37,80,46.3,9,12,75.0,28,36,77.8,8,32,40,27,10,4,9,20,11
HOU,HOU @ SEA,05/12/1993,L,240,100,40,86,46.5,6,15,40.0,14,17,82.4,12,36,48,25,5,8,15,21,-11
NYK,NYK vs. CHH,05/12/1993,W,265,105,43,101,42.6,2,11,18.2,17,23,73.9,23,30,53,31,12,1,17,25,4
CHH,CHH @ NYK,05/12/1993,L,265,101,42,88,47.7,1,8,12.5,16,26,61.5,14,34,48,24,8,4,20,29,-4
PHX,PHX vs. SAN,05/11/1993,W,240,98,36,80,45.0,3,10,30.0,23,25,92.0,7,29,36,24,15,12,13,16,9
SAN,SAN @ PHX,05/11/1993,L,240,89,38,85,44.7,0,7,0.0,13,23,56.5,14,34,48,27,8,10,18,20,-9
CHI,CHI vs. CLE,05/11/1993,W,240,91,38,78,48.7,0,7,0.0,15,16,93.8,11,29,40,20,9,3,9,21,7
CLE,CLE @ CHI,05/11/1993,L,240,84,33,72,45.8,5,16,31.3,13,18,72.2,10,24,34,21,3,0,13,21,-7
HOU,HOU @ SEA,05/10/1993,L,240,90,31,79,39.2,3,13,23.1,25,27,92.6,17,23,40,16,8,7,14,19,-9
SEA,SEA vs. HOU,05/10/1993,W,240,99,43,85,50.6,2,10,20.0,11,16,68.8,15,27,42,29,7,4,12,22,9
CLE,CLE vs. NJN,05/09/1993,W,240,99,41,79,51.9,2,5,40.0,15,21,71.4,12,33,45,27,5,10,13,19,10
NJN,NJN @ CLE,05/09/1993,L,240,89,37,89,41.6,4,16,25.0,11,15,73.3,15,26,41,16,7,4,8,21,-10
LAL,LAL @ PHX,05/09/1993,L,265,104,43,101,42.6,4,15,26.7,14,21,66.7,16,27,43,23,10,7,8,26,-8
PHX,PHX vs. LAL,05/09/1993,W,265,112,42,86,48.8,5,10,50.0,23,31,74.2,13,42,55,27,7,13,14,18,8
NYK,NYK vs. CHH,05/09/1993,W,240,111,42,84,50.0,4,9,44.4,23,30,76.7,13,30,43,33,8,7,16,12,16
CHH,CHH @ NYK,05/09/1993,L,240,95,41,91,45.1,1,2,50.0,12,16,75.0,17,28,45,18,9,4,18,24,-16
UTH,UTH @ SEA,05/08/1993,L,240,92,34,74,45.9,5,10,50.0,19,26,73.1,11,29,40,19,4,5,11,19,-8
SEA,SEA vs. UTH,05/08/1993,W,240,100,38,78,48.7,5,10,50.0,19,23,82.6,8,29,37,21,4,2,8,21,8
LAC,LAC @ HOU,05/08/1993,L,240,80,36,93,38.7,3,9,33.3,5,8,62.5,13,31,44,19,14,5,17,18,-4
HOU,HOU vs. LAC,05/08/1993,W,240,84,33,86,38.4,7,19,36.8,11,13,84.6,19,36,55,21,12,10,23,12,4
CLE,CLE @ NJN,05/07/1993,L,240,79,33,80,41.3,1,3,33.3,12,13,92.3,6,26,32,17,11,4,20,10,-17
NJN,NJN vs. CLE,05/07/1993,W,240,96,44,84,52.4,5,9,55.6,3,3,100.0,10,36,46,31,12,14,20,15,17
SAN,SAN vs. POR,05/07/1993,W,265,100,40,84,47.6,4,7,57.1,16,24,66.7,11,30,41,26,8,9,15,28,3
POR,POR @ SAN,05/07/1993,L,265,97,38,98,38.8,1,8,12.5,20,27,74.1,23,33,56,18,8,7,18,28,-3
NYK,NYK @ IND,05/06/1993,W,265,109,41,88,46.6,6,10,60.0,21,33,63.6,19,33,52,26,12,4,19,28,9
IND,IND vs. NYK,05/06/1993,L,265,100,34,76,44.7,5,10,50.0,27,35,77.1,11,31,42,25,11,9,18,27,-9
SEA,SEA @ UTH,05/06/1993,W,240,93,41,84,48.8,4,8,50.0,7,9,77.8,12,30,42,21,6,10,14,24,13
UTH,UTH vs. SEA,05/06/1993,L,240,80,33,79,41.8,2,8,25.0,12,17,70.6,11,25,36,25,5,7,14,20,-13
LAL,LAL vs. PHX,05/06/1993,L,240,86,33,90,36.7,4,14,28.6,16,25,64.0,18,31,49,22,5,5,12,20,-15
PHX,PHX @ LAL,05/06/1993,W,240,101,41,82,50.0,4,11,36.4,15,24,62.5,10,39,49,22,5,9,8,21,15
BOS,BOS @ CHH,05/05/1993,L,240,103,44,82,53.7,2,3,66.7,13,19,68.4,15,23,38,22,6,8,17,22,-1
CHH,CHH vs. BOS,05/05/1993,W,240,104,40,82,48.8,2,3,66.7,22,30,73.3,11,20,31,26,7,9,11,18,1
LAC,LAC vs. HOU,05/05/1993,W,240,93,36,92,39.1,4,7,57.1,17,29,58.6,18,28,46,23,12,6,6,17,3
HOU,HOU @ LAC,05/05/1993,L,240,90,39,83,47.0,4,10,40.0,8,14,57.1,10,31,41,20,4,9,15,20,-3
NJN,NJN vs. CLE,05/05/1993,L,240,84,34,74,45.9,3,8,37.5,13,16,81.3,7,25,32,21,7,5,16,24,-9
CLE,CLE @ NJN,05/05/1993,W,240,93,35,84,41.7,1,9,11.1,22,28,78.6,18,32,50,15,9,2,15,20,9
POR,POR @ SAN,05/05/1993,L,240,101,42,96,43.8,3,9,33.3,14,17,82.4,17,26,43,20,3,2,8,27,-6
SAN,SAN vs. POR,05/05/1993,W,240,107,38,81,46.9,2,8,25.0,29,35,82.9,12,34,46,22,3,6,8,19,6
ATL,ATL vs. CHI,05/04/1993,L,240,88,36,79,45.6,2,12,16.7,14,25,56.0,13,25,38,19,11,1,15,22,-10
CHI,CHI @ ATL,05/04/1993,W,240,98,39,75,52.0,4,11,36.4,16,20,80.0,10,28,38,22,10,5,17,22,10
IND,IND vs. NYK,05/04/1993,W,240,116,44,73,60.3,4,8,50.0,24,30,80.0,7,32,39,27,5,5,17,21,23
NYK,NYK @ IND,05/04/1993,L,240,93,38,92,41.3,2,8,25.0,15,23,65.2,18,25,43,20,12,1,14,28,-23
SEA,SEA @ UTH,05/04/1993,L,240,80,32,83,38.6,4,14,28.6,12,16,75.0,13,28,41,15,7,4,12,26,-10
UTH,UTH vs. SEA,05/04/1993,W,240,90,32,74,43.2,1,5,20.0,25,32,78.1,15,33,48,21,8,3,15,22,10
PHX,PHX @ LAL,05/04/1993,W,240,107,39,80,48.8,6,12,50.0,23,31,74.2,12,33,45,24,12,6,18,20,5
LAL,LAL vs. PHX,05/04/1993,L,240,102,40,95,42.1,5,14,35.7,17,22,77.3,16,27,43,24,13,6,16,24,-5
BOS,BOS @ CHH,05/03/1993,L,240,89,36,84,42.9,5,13,38.5,12,14,85.7,11,20,31,22,2,7,17,19,-30
CHH,CHH vs. BOS,05/03/1993,W,240,119,51,83,61.4,3,7,42.9,14,23,60.9,11,25,36,32,12,3,10,21,30
HOU,HOU @ LAC,05/03/1993,W,240,111,44,82,53.7,4,14,28.6,19,26,73.1,11,31,42,27,9,5,16,23,12
LAC,LAC vs. HOU,05/03/1993,L,240,99,40,84,47.6,0,3,0.0,19,26,73.1,12,23,35,28,9,0,14,26,-12
SEA,SEA vs. UTH,05/02/1993,L,240,85,33,83,39.8,1,10,10.0,18,25,72.0,19,21,40,21,9,3,12,23,-4
UTH,UTH @ SEA,05/02/1993,W,240,89,36,73,49.3,0,2,0.0,17,25,68.0,12,27,39,22,6,5,14,24,4
LAL,LAL @ PHX,05/02/1993,W,240,86,35,79,44.3,6,13,46.2,10,23,43.5,12,34,46,25,7,7,16,23,5
PHX,PHX vs. LAL,05/02/1993,L,240,81,34,81,42.0,1,8,12.5,12,21,57.1,10,32,42,24,7,2,13,20,-5
IND,IND @ NYK,05/02/1993,L,240,91,35,71,49.3,4,12,33.3,17,27,63.0,5,21,26,23,5,2,11,25,-10
NYK,NYK vs. IND,05/02/1993,W,240,101,38,73,52.1,4,11,36.4,21,29,72.4,13,32,45,32,8,3,15,29,10
CHI,CHI vs. ATL,05/02/1993,W,240,117,44,85,51.8,7,12,58.3,22,27,81.5,12,29,41,33,13,8,11,23,15
ATL,ATL @ CHI,05/02/1993,L,240,102,38,95,40.0,4,14,28.6,22,30,73.3,25,25,50,13,7,6,15,22,-15
SAN,SAN @ POR,05/01/1993,L,240,96,34,78,43.6,0,7,0.0,28,33,84.8,12,30,42,20,5,3,13,37,-9
POR,POR vs. SAN,05/01/1993,W,240,105,35,84,41.7,5,13,38.5,30,37,81.1,15,29,44,23,7,10,12,27,9
HOU,HOU vs. LAC,05/01/1993,L,240,83,23,73,31.5,4,16,25.0,33,41,80.5,12,27,39,18,7,6,14,25,-12
LAC,LAC @ HOU,05/01/1993,W,240,95,36,77,46.8,2,3,66.7,21,28,75.0,12,33,45,23,9,5,14,30,12
CLE,CLE vs. NJN,05/01/1993,L,240,99,37,84,44.0,2,11,18.2,23,26,88.5,18,25,43,26,12,5,16,26,-2
NJN,NJN @ CLE,05/01/1993,W,240,101,37,67,55.2,2,5,40.0,25,35,71.4,9,24,33,17,9,5,18,20,2
CHH,CHH @ BOS,05/01/1993,W,290,99,38,84,45.2,1,3,33.3,22,29,75.9,13,27,40,24,9,7,13,20,1
BOS,BOS vs. CHH,05/01/1993,L,290,98,41,105,39.0,0,8,0.0,16,17,94.1,23,32,55,19,6,4,10,21,-1
UTH,UTH @ SEA,04/30/1993,L,240,85,35,87,40.2,2,7,28.6,13,18,72.2,21,21,42,17,7,4,13,23,-14
SEA,SEA vs. UTH,04/30/1993,W,240,99,36,83,43.4,1,6,16.7,26,31,83.9,21,31,52,18,9,3,13,19,14
PHX,PHX vs. LAL,04/30/1993,L,240,103,43,89,48.3,1,11,9.1,16,22,72.7,19,20,39,26,7,3,13,22,-4
LAL,LAL @ PHX,04/30/1993,W,240,107,45,83,54.2,1,4,25.0,16,25,64.0,16,26,42,25,10,6,11,20,4
IND,IND @ NYK,04/30/1993,L,240,104,35,80,43.8,3,11,27.3,31,34,91.2,15,22,37,21,3,0,13,28,-3
NYK,NYK vs. IND,04/30/1993,W,240,107,42,80,52.5,3,8,37.5,20,27,74.1,13,29,42,29,7,8,10,23,3
CHI,CHI vs. ATL,04/30/1993,W,240,114,48,102,47.1,4,11,36.4,14,23,60.9,27,35,62,37,4,5,8,21,24
ATL,ATL @ CHI,04/30/1993,L,240,90,33,76,43.4,4,10,40.0,20,24,83.3,8,20,28,17,6,4,16,26,-24
SAN,SAN @ POR,04/29/1993,W,240,87,36,88,40.9,2,7,28.6,13,20,65.0,16,36,52,22,5,6,15,31,1
POR,POR vs. SAN,04/29/1993,L,240,86,31,81,38.3,2,6,33.3,22,38,57.9,16,27,43,16,9,4,11,19,-1
LAC,LAC @ HOU,04/29/1993,L,240,94,39,95,41.1,3,6,50.0,13,25,52.0,18,26,44,25,11,5,17,24,-23
HOU,HOU vs. LAC,04/29/1993,W,240,117,47,75,62.7,6,10,60.0,17,24,70.8,2,38,40,35,10,14,16,20,23
CLE,CLE vs. NJN,04/29/1993,W,240,114,43,84,51.2,7,10,70.0,21,26,80.8,12,29,41,34,12,8,13,19,16
NJN,NJN @ CLE,04/29/1993,L,240,98,37,84,44.0,1,3,33.3,23,25,92.0,14,29,43,24,7,4,18,24,-16
CHH,CHH @ BOS,04/29/1993,L,240,101,40,93,43.0,0,7,0.0,21,28,75.0,16,29,45,29,8,4,12,18,-11
