TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
CHI,CHI vs. BOS,04/22/1994,L,290,94,38,99,38.4,3,10,30.0,15,24,62.5,16,38,54,23,7,5,15,26,-10
POR,POR @ UTH,04/21/1994,L,240,111,41,96,42.7,2,12,16.7,27,36,75.0,20,35,55,20,8,8,10,28,-11
UTH,UTH vs. POR,04/21/1994,W,240,122,44,87,50.6,3,7,42.9,31,42,73.8,13,33,46,27,4,8,11,23,11
MIA,MIA vs. ATL,04/21/1994,W,240,94,34,75,45.3,7,16,43.8,19,22,86.4,13,34,47,21,7,4,21,20,5
ATL,ATL @ MIA,04/21/1994,L,240,89,34,85,40.0,2,12,16.7,19,26,73.1,15,23,38,25,10,3,14,19,-5
HOU,HOU vs. DAL,04/21/1994,W,240,126,50,94,53.2,6,14,42.9,20,25,80.0,12,40,52,37,11,8,20,16,26
DAL,DAL @ HOU,04/21/1994,L,240,100,41,104,39.4,3,10,30.0,15,20,75.0,21,28,49,24,9,3,17,18,-26
CHH,CHH @ BOS,04/21/1994,W,240,95,38,84,45.2,0,3,0.0,19,25,76.0,9,36,45,20,9,3,15,26,6
BOS,BOS vs. CHH,04/21/1994,L,240,89,30,82,36.6,2,7,28.6,27,33,81.8,15,31,46,22,9,9,14,21,-6
NYK,NYK vs. PHL,04/21/1994,W,240,130,55,102,53.9,8,18,44.4,12,18,66.7,20,40,60,37,7,7,9,24,48
PHL,PHL @ NYK,04/21/1994,L,240,82,31,82,37.8,2,10,20.0,18,30,60.0,13,26,39,14,6,9,13,16,-48
GOS,GOS vs. SAC,04/21/1994,W,240,121,50,90,55.6,6,11,54.5,15,23,65.2,14,40,54,38,10,3,19,20,25
SAC,SAC @ GOS,04/21/1994,L,240,96,40,96,41.7,5,13,38.5,11,18,61.1,15,29,44,28,13,1,20,23,-25
WAS,WAS @ CHH,04/20/1994,L,240,111,44,84,52.4,3,8,37.5,20,23,87.0,9,28,37,30,3,7,16,19,-6
CHH,CHH vs. WAS,04/20/1994,W,240,117,46,89,51.7,5,10,50.0,20,27,74.1,10,32,42,28,9,3,12,23,6
DET,DET @ MIL,04/20/1994,L,240,78,37,99,37.4,0,6,0.0,4,15,26.7,15,37,52,18,8,3,15,17,-25
MIL,MIL vs. DET,04/20/1994,W,240,103,42,96,43.8,7,17,41.2,12,18,66.7,15,49,64,24,10,5,17,11,25
CLE,CLE @ IND,04/20/1994,L,240,98,35,83,42.2,6,18,33.3,22,27,81.5,16,23,39,19,12,3,14,25,-11
IND,IND vs. CLE,04/20/1994,W,240,109,41,71,57.7,4,8,50.0,23,32,71.9,8,25,33,28,9,7,13,19,11
MIN,MIN @ ORL,04/20/1994,L,240,101,43,97,44.3,3,9,33.3,12,17,70.6,20,31,51,25,10,6,19,22,-20
ORL,ORL vs. MIN,04/20/1994,W,240,121,50,94,53.2,6,15,40.0,15,22,68.2,15,24,39,32,13,9,16,13,20
LAC,LAC vs. DEN,04/20/1994,L,240,85,31,80,38.8,4,9,44.4,19,25,76.0,17,32,49,21,11,3,24,27,-15
DEN,DEN @ LAC,04/20/1994,W,240,100,38,91,41.8,2,5,40.0,22,38,57.9,23,30,53,20,14,7,14,21,15
SEA,SEA @ LAL,04/20/1994,W,240,112,39,82,47.6,0,2,0.0,34,45,75.6,16,33,49,29,18,3,20,19,22
LAL,LAL vs. SEA,04/20/1994,L,240,90,35,90,38.9,0,10,0.0,20,24,83.3,19,21,40,20,11,8,21,29,-22
WAS,WAS vs. IND,04/19/1994,L,240,110,40,85,47.1,1,10,10.0,29,39,74.4,19,24,43,22,17,4,20,20,-1
IND,IND @ WAS,04/19/1994,W,240,111,47,78,60.3,6,11,54.5,11,20,55.0,4,26,30,30,10,7,21,27,1
LAL,LAL @ DEN,04/19/1994,L,240,98,42,87,48.3,1,2,50.0,13,25,52.0,16,23,39,19,8,8,19,28,-7
DEN,DEN vs. LAL,04/19/1994,W,240,105,42,88,47.7,0,6,0.0,21,32,65.6,19,31,50,23,15,4,18,22,7
SAC,SAC vs. UTH,04/19/1994,L,240,108,37,79,46.8,6,14,42.9,28,34,82.4,9,27,36,20,4,4,13,32,-7
UTH,UTH @ SAC,04/19/1994,W,240,115,41,72,56.9,6,8,75.0,27,39,69.2,7,26,33,30,10,2,11,25,7
MIA,MIA vs. MIN,04/19/1994,W,240,126,46,92,50.0,6,12,50.0,28,38,73.7,22,35,57,25,10,12,14,22,27
MIN,MIN @ MIA,04/19/1994,L,240,99,38,91,41.8,6,11,54.5,17,25,68.0,20,28,48,23,9,7,20,29,-27
ORL,ORL @ DET,04/19/1994,W,240,132,46,96,47.9,6,16,37.5,34,37,91.9,13,37,50,24,8,5,10,21,28
DET,DET vs. ORL,04/19/1994,L,240,104,39,92,42.4,8,21,38.1,18,28,64.3,15,31,46,20,7,6,13,29,-28
MIL,MIL @ BOS,04/19/1994,L,240,112,45,92,48.9,7,15,46.7,15,22,68.2,13,24,37,27,14,5,13,24,-8
BOS,BOS vs. MIL,04/19/1994,W,240,120,41,93,44.1,4,9,44.4,34,40,85.0,28,36,64,27,8,2,18,17,8
PHX,PHX vs. SEA,04/19/1994,W,240,122,40,81,49.4,6,15,40.0,36,45,80.0,19,33,52,28,2,5,15,22,6
SEA,SEA @ PHX,04/19/1994,L,240,116,38,76,50.0,5,11,45.5,35,41,85.4,7,22,29,26,6,3,9,31,-6
NYK,NYK vs. ATL,04/19/1994,L,240,84,28,76,36.8,4,18,22.2,24,33,72.7,14,38,52,16,8,6,16,28,-3
ATL,ATL @ NYK,04/19/1994,W,240,87,31,81,38.3,3,9,33.3,22,28,78.6,14,37,51,18,9,3,16,23,3
SAN,SAN vs. HOU,04/19/1994,W,240,90,38,89,42.7,2,7,28.6,12,16,75.0,19,39,58,17,6,8,15,15,10
HOU,HOU @ SAN,04/19/1994,L,240,80,34,92,37.0,3,15,20.0,9,14,64.3,15,30,45,16,7,8,11,18,-10
NJN,NJN @ PHL,04/19/1994,W,240,115,44,95,46.3,1,11,9.1,26,33,78.8,20,26,46,32,9,6,10,20,5
PHL,PHL vs. NJN,04/19/1994,L,240,110,44,82,53.7,4,8,50.0,18,25,72.0,8,29,37,29,3,11,15,23,-5
DAL,DAL vs. PHX,04/18/1994,L,240,97,39,92,42.4,2,9,22.2,17,24,70.8,18,26,44,17,7,1,18,22,-9
PHX,PHX @ DAL,04/18/1994,W,240,106,39,82,47.6,3,14,21.4,25,33,75.8,16,34,50,25,13,8,18,19,9
GOS,GOS @ LAC,04/18/1994,W,265,134,56,109,51.4,4,14,28.6,18,26,69.2,17,28,45,35,18,6,15,15,3
LAC,LAC vs. GOS,04/18/1994,L,265,131,60,108,55.6,4,12,33.3,7,13,53.8,21,37,58,38,12,4,25,26,-3
ATL,ATL @ CHI,04/18/1994,L,240,70,26,75,34.7,2,4,50.0,16,24,66.7,14,24,38,15,10,7,18,22,-17
CHI,CHI vs. ATL,04/18/1994,W,240,87,34,78,43.6,4,10,40.0,15,22,68.2,14,33,47,25,12,4,17,22,17
WAS,WAS vs. BOS,04/17/1994,W,240,142,58,97,59.8,2,6,33.3,24,27,88.9,18,36,54,28,6,5,13,26,42
BOS,BOS @ WAS,04/17/1994,L,240,100,40,92,43.5,0,1,0.0,20,30,66.7,14,16,30,16,9,3,11,22,-42
CHH,CHH vs. NYK,04/17/1994,W,240,107,44,83,53.0,2,6,33.3,17,25,68.0,12,28,40,32,11,6,14,20,16
NYK,NYK @ CHH,04/17/1994,L,240,91,38,84,45.2,5,11,45.5,10,12,83.3,10,26,36,22,6,4,19,22,-16
DEN,DEN @ MIN,04/17/1994,W,240,99,41,77,53.2,1,6,16.7,16,26,61.5,8,36,44,31,9,8,16,24,11
MIN,MIN vs. DEN,04/17/1994,L,240,88,33,81,40.7,1,4,25.0,21,25,84.0,8,25,33,27,6,6,12,24,-11
POR,POR vs. HOU,04/17/1994,L,240,110,44,96,45.8,3,16,18.8,19,26,73.1,15,28,43,29,10,5,11,21,-9
HOU,HOU @ POR,04/17/1994,W,240,119,43,84,51.2,10,18,55.6,23,32,71.9,10,34,44,31,8,3,13,22,9
NJN,NJN @ MIA,04/17/1994,W,240,110,41,84,48.8,2,10,20.0,26,35,74.3,13,30,43,23,7,7,11,26,7
MIA,MIA vs. NJN,04/17/1994,L,240,103,37,82,45.1,1,10,10.0,28,34,82.4,13,28,41,23,6,2,10,25,-7
IND,IND @ DET,04/17/1994,W,240,104,38,74,51.4,4,8,50.0,24,34,70.6,10,31,41,27,10,2,18,19,5
DET,DET vs. IND,04/17/1994,L,240,99,41,85,48.2,7,14,50.0,10,12,83.3,11,27,38,22,12,1,17,24,-5
ORL,ORL vs. CHI,04/17/1994,W,240,118,46,80,57.5,7,19,36.8,19,27,70.4,16,30,46,26,7,4,17,21,17
CHI,CHI @ ORL,04/17/1994,L,240,101,43,91,47.3,4,11,36.4,11,18,61.1,11,22,33,30,11,6,10,24,-17
HOU,HOU @ SEA,04/16/1994,L,240,97,36,76,47.4,4,14,28.6,21,24,87.5,11,20,31,21,18,4,21,16,-3
SEA,SEA vs. HOU,04/16/1994,W,240,100,41,87,47.1,6,16,37.5,12,15,80.0,17,27,44,29,17,3,22,18,3
CLE,CLE @ MIL,04/16/1994,W,240,91,36,93,38.7,2,12,16.7,17,20,85.0,24,29,53,21,6,5,16,18,1
MIL,MIL vs. CLE,04/16/1994,L,240,90,33,83,39.8,3,14,21.4,21,28,75.0,17,27,44,19,8,7,11,18,-1
DAL,DAL vs. SAC,04/16/1994,L,240,98,38,84,45.2,2,7,28.6,20,26,76.9,11,28,39,19,8,1,11,23,-8
SAC,SAC @ DAL,04/16/1994,W,240,106,36,70,51.4,6,8,75.0,28,34,82.4,5,30,35,18,7,8,10,21,8
PHL,PHL @ ATL,04/16/1994,L,240,94,39,92,42.4,4,14,28.6,12,16,75.0,17,27,44,22,5,3,19,15,-29
ATL,ATL vs. PHL,04/16/1994,W,240,123,54,95,56.8,1,3,33.3,14,18,77.8,14,37,51,36,13,8,9,14,29
PHX,PHX @ SAN,04/16/1994,W,240,96,42,88,47.7,2,11,18.2,10,11,90.9,10,30,40,27,6,3,7,19,2
SAN,SAN vs. PHX,04/16/1994,L,240,94,39,86,45.3,3,12,25.0,13,18,72.2,15,33,48,23,6,6,14,18,-2
LAL,LAL @ LAC,04/16/1994,L,240,103,40,102,39.2,5,17,29.4,18,24,75.0,26,22,48,19,11,5,9,18,-5
LAC,LAC vs. LAL,04/16/1994,W,240,108,43,83,51.8,4,5,80.0,18,28,64.3,16,26,42,27,4,6,16,22,5
UTH,UTH @ GOS,04/16/1994,L,240,105,42,89,47.2,3,7,42.9,18,28,64.3,17,29,46,24,14,1,16,28,-4
GOS,GOS vs. UTH,04/16/1994,W,240,109,41,81,50.6,4,13,30.8,23,37,62.2,14,34,48,30,7,5,23,22,4
CHH,CHH vs. CHI,04/15/1994,L,240,85,34,82,41.5,5,13,38.5,12,16,75.0,11,32,43,25,9,6,13,19,-3
CHI,CHI @ CHH,04/15/1994,W,240,88,36,84,42.9,4,11,36.4,12,14,85.7,12,36,48,23,3,5,12,20,3
MIN,MIN vs. IND,04/15/1994,L,240,112,38,78,48.7,2,6,33.3,34,43,79.1,10,25,35,25,4,4,18,25,-18
IND,IND @ MIN,04/15/1994,W,240,130,49,91,53.8,7,13,53.8,25,34,73.5,13,30,43,40,11,7,10,31,18
MIL,MIL vs. ATL,04/15/1994,L,240,96,37,87,42.5,8,24,33.3,14,23,60.9,17,22,39,28,7,1,18,17,-9
ATL,ATL @ MIL,04/15/1994,W,240,105,43,79,54.4,3,8,37.5,16,22,72.7,13,34,47,26,12,5,20,16,9
DEN,DEN @ DAL,04/15/1994,L,240,97,41,84,48.8,1,9,11.1,14,25,56.0,14,29,43,19,10,12,12,22,-2
DAL,DAL vs. DEN,04/15/1994,W,240,99,36,88,40.9,1,6,16.7,26,29,89.7,20,30,50,17,9,5,17,22,2
CLE,CLE vs. MIA,04/15/1994,W,240,109,33,73,45.2,5,13,38.5,38,49,77.6,12,27,39,20,13,10,13,26,9
MIA,MIA @ CLE,04/15/1994,L,240,100,35,85,41.2,8,12,66.7,22,29,75.9,17,28,45,22,8,2,18,31,-9
BOS,BOS vs. ORL,04/15/1994,W,290,113,48,106,45.3,2,6,33.3,15,18,83.3,14,49,63,34,6,5,14,25,3
ORL,ORL @ BOS,04/15/1994,L,290,110,45,103,43.7,4,12,33.3,16,29,55.2,15,38,53,22,12,6,12,20,-3
NJN,NJN vs. DET,04/15/1994,W,265,119,38,86,44.2,2,8,25.0,41,55,74.5,18,37,55,24,8,12,13,18,5
DET,DET @ NJN,04/15/1994,L,265,114,46,100,46.0,2,16,12.5,20,23,87.0,15,34,49,18,9,7,12,37,-5
NYK,NYK vs. WAS,04/15/1994,W,240,103,41,81,50.6,5,13,38.5,16,28,57.1,14,44,58,30,2,8,11,25,13
WAS,WAS @ NYK,04/15/1994,L,240,90,31,82,37.8,3,15,20.0,25,37,67.6,9,32,41,18,5,3,5,25,-13
POR,POR @ LAL,04/15/1994,W,240,105,38,87,43.7,5,13,38.5,24,32,75.0,17,24,41,30,10,4,11,20,5
LAL,LAL vs. POR,04/15/1994,L,240,100,40,81,49.4,2,8,25.0,18,26,69.2,11,24,35,22,6,5,15,24,-5
WAS,WAS vs. NYK,04/14/1994,L,240,106,38,79,48.1,5,11,45.5,25,34,73.5,10,24,34,23,8,1,14,29,-5
NYK,NYK @ WAS,04/14/1994,W,240,111,43,78,55.1,2,7,28.6,23,28,82.1,6,32,38,21,9,1,16,32,5
SEA,SEA vs. LAC,04/14/1994,W,240,150,57,92,62.0,5,13,38.5,31,45,68.9,19,39,58,39,20,10,19,22,49
LAC,LAC @ SEA,04/14/1994,L,240,101,40,98,40.8,8,20,40.0,13,23,56.5,17,22,39,24,11,2,23,32,-49
UTH,UTH vs. SAN,04/14/1994,W,240,101,35,72,48.6,2,6,33.3,29,39,74.4,11,36,47,25,4,5,10,16,11
SAN,SAN @ UTH,04/14/1994,L,240,90,37,102,36.3,5,20,25.0,11,14,78.6,20,26,46,20,5,6,7,26,-11
SAC,SAC @ HOU,04/14/1994,L,240,99,42,98,42.9,5,13,38.5,10,14,71.4,19,23,42,24,17,0,15,19,-5
HOU,HOU vs. SAC,04/14/1994,W,240,104,41,74,55.4,5,12,41.7,17,26,65.4,11,32,43,32,9,10,23,15,5
ORL,ORL vs. CHH,04/14/1994,L,240,108,42,87,48.3,10,20,50.0,14,26,53.8,14,28,42,28,6,10,10,22,-4
CHH,CHH @ ORL,04/14/1994,W,240,112,43,82,52.4,6,10,60.0,20,31,64.5,12,27,39,34,9,5,10,19,4
GOS,GOS vs. POR,04/14/1994,W,240,113,43,91,47.3,6,16,37.5,21,35,60.0,13,26,39,30,10,4,17,17,5
POR,POR @ GOS,04/14/1994,L,240,108,46,102,45.1,5,13,38.5,11,16,68.8,23,35,58,34,13,6,23,27,-5
MIL,MIL vs. NJN,04/13/1994,L,240,105,41,82,50.0,6,14,42.9,17,29,58.6,17,33,50,23,4,2,18,28,-2
NJN,NJN @ MIL,04/13/1994,W,240,107,36,79,45.6,3,13,23.1,32,48,66.7,14,27,41,21,13,6,5,23,2
ATL,ATL vs. CLE,04/13/1994,W,240,110,47,81,58.0,3,3,100,13,20,65.0,10,41,51,34,11,5,21,24,15
CLE,CLE @ ATL,04/13/1994,L,240,95,37,94,39.4,4,17,23.5,17,20,85.0,15,20,35,16,12,1,14,16,-15
CHI,CHI @ MIA,04/13/1994,W,240,96,35,74,47.3,7,16,43.8,19,28,67.9,9,28,37,19,7,6,14,21,6
MIA,MIA vs. CHI,04/13/1994,L,240,90,33,85,38.8,4,15,26.7,20,22,90.9,14,28,42,18,9,3,15,23,-6
BOS,BOS vs. DET,04/13/1994,W,240,109,42,86,48.8,1,5,20.0,24,36,66.7,16,35,51,27,8,4,13,22,13
DET,DET @ BOS,04/13/1994,L,240,96,39,94,41.5,2,11,18.2,16,24,66.7,15,27,42,19,6,5,11,23,-13
PHX,PHX vs. LAL,04/13/1994,W,240,117,47,93,50.5,2,12,16.7,21,33,63.6,20,38,58,33,9,8,11,16,29
LAL,LAL @ PHX,04/13/1994,L,240,88,39,96,40.6,1,3,33.3,9,17,52.9,18,27,45,25,6,4,18,25,-29
DEN,DEN @ SAN,04/13/1994,W,240,83,34,74,45.9,0,5,0.0,15,17,88.2,15,28,43,14,9,4,12,22,5
SAN,SAN vs. DEN,04/13/1994,L,240,78,29,69,42.0,5,11,45.5,15,22,68.2,12,24,36,12,4,7,15,17,-5
IND,IND @ PHL,04/13/1994,W,240,115,50,95,52.6,5,7,71.4,10,15,66.7,15,44,59,39,5,7,9,25,28
PHL,PHL vs. IND,04/13/1994,L,240,87,32,84,38.1,4,13,30.8,19,35,54.3,13,28,41,15,4,5,10,16,-28
DEN,DEN vs. PHX,04/12/1994,L,240,102,41,85,48.2,2,7,28.6,18,22,81.8,14,26,40,19,9,12,16,19,-5
PHX,PHX @ DEN,04/12/1994,W,240,107,44,86,51.2,3,6,50.0,16,20,80.0,11,26,37,25,8,7,12,17,5
UTH,UTH vs. SAC,04/12/1994,W,240,126,48,79,60.8,1,3,33.3,29,38,76.3,7,34,41,34,8,7,16,24,35
SAC,SAC @ UTH,04/12/1994,L,240,91,32,91,35.2,8,17,47.1,19,28,67.9,18,27,45,16,5,5,17,29,-35
POR,POR vs. DAL,04/12/1994,L,240,107,40,87,46.0,3,9,33.3,24,32,75.0,14,26,40,22,12,3,14,18,-1
DAL,DAL @ POR,04/12/1994,W,240,108,42,87,48.3,2,9,22.2,22,24,91.7,14,28,42,16,10,2,17,19,1
PHL,PHL @ DET,04/12/1994,W,240,134,51,89,57.3,8,16,50.0,24,36,66.7,9,39,48,39,7,3,7,20,27
DET,DET vs. PHL,04/12/1994,L,240,107,45,102,44.1,3,8,37.5,14,24,58.3,18,31,49,22,5,6,8,26,-27
HOU,HOU vs. MIN,04/12/1994,W,240,98,40,81,49.4,2,9,22.2,16,23,69.6,13,32,45,28,10,6,17,23,9
MIN,MIN @ HOU,04/12/1994,L,240,89,36,80,45.0,3,4,75.0,14,18,77.8,8,29,37,22,9,5,16,23,-9
CLE,CLE vs. MIL,04/12/1994,W,240,119,46,85,54.1,6,14,42.9,21,29,72.4,15,26,41,33,17,7,14,15,28
MIL,MIL @ CLE,04/12/1994,L,240,91,36,75,48.0,7,14,50.0,12,17,70.6,11,24,35,25,6,5,27,22,-28
SEA,SEA @ LAC,04/12/1994,W,240,116,46,89,51.7,4,8,50.0,20,24,83.3,15,32,47,33,12,3,17,25,15
LAC,LAC vs. SEA,04/12/1994,L,240,101,37,81,45.7,1,11,9.1,26,38,68.4,12,24,36,25,12,2,18,17,-15
CHI,CHI vs. NJN,04/12/1994,W,240,111,49,88,55.7,3,7,42.9,10,13,76.9,13,34,47,35,7,9,16,27,6
NJN,NJN @ CHI,04/12/1994,L,240,105,37,83,44.6,4,9,44.4,27,34,79.4,13,24,37,24,13,2,12,14,-6
GOS,GOS @ LAL,04/12/1994,W,240,128,52,87,59.8,1,5,20.0,23,38,60.5,11,30,41,36,10,11,13,15,11
LAL,LAL vs. GOS,04/12/1994,L,240,117,53,98,54.1,3,11,27.3,8,11,72.7,15,24,39,36,10,9,16,29,-11
CHH,CHH vs. MIA,04/11/1994,W,240,99,40,78,51.3,3,7,42.9,16,21,76.2,8,27,35,28,10,8,16,21,2
MIA,MIA @ CHH,04/11/1994,L,240,97,41,93,44.1,7,22,31.8,8,11,72.7,18,24,42,24,6,3,17,24,-2
SAC,SAC vs. LAC,04/11/1994,W,240,118,48,98,49.0,4,8,50.0,18,27,66.7,23,37,60,31,15,8,19,24,21
LAC,LAC @ SAC,04/11/1994,L,240,97,36,96,37.5,3,11,27.3,22,33,66.7,23,23,46,21,8,2,19,17,-21
IND,IND vs. BOS,04/11/1994,W,240,121,41,71,57.7,2,6,33.3,37,48,77.1,10,26,36,28,12,2,15,24,13
BOS,BOS @ IND,04/11/1994,L,240,108,45,85,52.9,2,8,25.0,16,21,76.2,11,19,30,19,5,2,18,34,-13
ORL,ORL @ NYK,04/11/1994,W,240,108,41,82,50.0,11,24,45.8,15,23,65.2,7,27,34,20,10,7,9,17,8
NYK,NYK vs. ORL,04/11/1994,L,240,100,39,93,41.9,9,23,39.1,13,17,76.5,22,33,55,28,5,5,16,17,-8
SAN,SAN vs. MIN,04/11/1994,W,240,101,41,76,53.9,3,8,37.5,16,23,69.6,10,33,43,25,8,4,17,18,12
