TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
MIN,MIN vs. LAL,05/29/2004,W,240,98,35,80,43.8,2,12,16.7,26,32,81.3,8,34,42,14,7,3,7,22,2
LAL,LAL @ MIN,05/29/2004,L,240,96,38,76,50.0,7,22,31.8,13,24,54.2,7,33,40,24,3,5,12,27,-2
DET,DET vs. IND,05/28/2004,L,240,68,24,78,30.8,5,19,26.3,15,23,65.2,19,30,49,13,4,4,14,21,-15
IND,IND @ DET,05/28/2004,W,240,83,32,70,45.7,8,16,50.0,11,14,78.6,5,36,41,15,6,6,15,27,15
LAL,LAL vs. MIN,05/27/2004,W,240,92,34,82,41.5,3,17,17.6,21,31,67.7,18,34,52,25,4,5,11,21,7
MIN,MIN @ LAL,05/27/2004,L,240,85,32,84,38.1,5,17,29.4,16,21,76.2,12,29,41,19,4,2,12,30,-7
IND,IND @ DET,05/26/2004,L,240,78,25,72,34.7,5,19,26.3,23,27,85.2,10,27,37,12,10,4,15,31,-7
DET,DET vs. IND,05/26/2004,W,240,85,30,68,44.1,1,10,10.0,24,32,75.0,7,31,38,19,5,7,19,25,7
MIN,MIN @ LAL,05/25/2004,L,240,89,34,76,44.7,9,22,40.9,12,14,85.7,9,26,35,19,7,1,18,36,-11
LAL,LAL vs. MIN,05/25/2004,W,240,100,34,66,51.5,7,15,46.7,25,43,58.1,12,27,39,29,8,5,13,19,11
IND,IND vs. DET,05/24/2004,L,240,67,22,80,27.5,3,20,15.0,20,24,83.3,14,37,51,8,5,7,17,30,-5
DET,DET @ IND,05/24/2004,W,240,72,23,66,34.8,2,5,40.0,24,34,70.6,7,35,42,15,10,19,14,26,5
MIN,MIN vs. LAL,05/23/2004,W,240,89,33,74,44.6,7,21,33.3,16,19,84.2,10,31,41,25,7,6,10,25,18
LAL,LAL @ MIN,05/23/2004,L,240,71,25,68,36.8,6,18,33.3,15,29,51.7,14,31,45,14,3,3,15,17,-18
IND,IND vs. DET,05/22/2004,W,240,78,28,83,33.7,4,15,26.7,18,23,78.3,16,25,41,14,12,7,12,19,4
DET,DET @ IND,05/22/2004,L,240,74,30,73,41.1,2,12,16.7,12,15,80.0,13,34,47,21,5,9,21,21,-4
LAL,LAL @ MIN,05/21/2004,W,240,97,37,78,47.4,6,15,40.0,17,23,73.9,7,31,38,29,7,4,8,16,9
MIN,MIN vs. LAL,05/21/2004,L,240,88,34,69,49.3,6,16,37.5,14,15,93.3,3,32,35,18,4,3,15,21,-9
DET,DET vs. NJN,05/20/2004,W,240,90,34,85,40.0,8,21,38.1,14,18,77.8,8,34,42,23,5,4,10,20,21
NJN,NJN @ DET,05/20/2004,L,240,69,24,67,35.8,3,16,18.8,18,25,72.0,6,35,41,17,6,4,16,20,-21
MIN,MIN vs. SAC,05/19/2004,W,240,83,30,71,42.3,3,10,30.0,20,27,74.1,9,41,50,17,10,8,20,20,3
SAC,SAC @ MIN,05/19/2004,L,240,80,32,81,39.5,8,19,42.1,8,17,47.1,11,33,44,23,9,1,15,20,-3
IND,IND @ MIA,05/18/2004,W,240,73,22,68,32.4,3,15,20.0,26,33,78.8,11,42,53,10,4,8,18,18,3
MIA,MIA vs. IND,05/18/2004,L,240,70,25,82,30.5,1,12,8.3,19,22,86.4,9,33,42,7,10,7,11,25,-3
SAC,SAC vs. MIN,05/16/2004,W,240,104,39,78,50.0,9,16,56.3,17,24,70.8,11,28,39,28,11,2,15,22,17
MIN,MIN @ SAC,05/16/2004,L,240,87,33,81,40.7,9,16,56.3,12,16,75.0,11,22,33,11,10,4,17,23,-17
DET,DET @ NJN,05/16/2004,W,240,81,32,73,43.8,5,12,41.7,12,22,54.5,15,31,46,16,8,9,22,23,6
NJN,NJN vs. DET,05/16/2004,L,240,75,27,68,39.7,2,14,14.3,19,26,73.1,9,22,31,19,14,4,18,23,-6
MIA,MIA @ IND,05/15/2004,L,240,83,30,69,43.5,4,10,40.0,19,23,82.6,7,23,30,20,9,3,15,21,-11
IND,IND vs. MIA,05/15/2004,W,240,94,36,70,51.4,5,12,41.7,17,24,70.8,13,34,47,27,8,3,16,21,11
LAL,LAL vs. SAS,05/15/2004,W,240,88,29,65,44.6,6,17,35.3,24,41,58.5,8,31,39,19,7,5,13,23,12
SAS,SAS @ LAL,05/15/2004,L,240,76,26,86,30.2,3,24,12.5,21,26,80.8,21,28,49,14,6,3,16,29,-12
MIN,MIN vs. SAC,05/14/2004,W,240,86,30,72,41.7,4,14,28.6,22,29,75.9,11,37,48,21,7,4,15,21,12
SAC,SAC @ MIN,05/14/2004,L,240,74,27,81,33.3,4,17,23.5,16,17,94.1,9,32,41,19,9,1,16,25,-12
NJN,NJN @ DET,05/14/2004,W,315,127,37,86,43.0,11,24,45.8,42,55,76.4,12,44,56,24,8,9,34,42,7
DET,DET vs. NJN,05/14/2004,L,315,120,42,111,37.8,6,25,24.0,30,42,71.4,19,34,53,28,16,8,19,41,-7
SAS,SAS vs. LAL,05/13/2004,L,240,73,29,76,38.2,6,23,26.1,9,17,52.9,13,34,47,16,8,4,20,16,-1
LAL,LAL @ SAS,05/13/2004,W,240,74,31,72,43.1,6,15,40.0,6,13,46.2,4,35,39,18,8,5,16,18,1
MIN,MIN @ SAC,05/12/2004,L,240,81,29,72,40.3,5,16,31.3,18,20,90.0,14,32,46,18,6,3,24,23,-6
SAC,SAC vs. MIN,05/12/2004,W,240,87,32,76,42.1,1,9,11.1,22,25,88.0,7,26,33,19,8,3,13,16,6
MIA,MIA vs. IND,05/12/2004,W,240,100,36,70,51.4,6,11,54.5,22,29,75.9,9,29,38,20,4,4,9,23,12
IND,IND @ MIA,05/12/2004,L,240,88,33,73,45.2,3,16,18.8,19,26,73.1,12,25,37,15,7,3,12,28,-12
DET,DET @ NJN,05/11/2004,L,240,79,24,65,36.9,2,11,18.2,29,37,78.4,9,24,33,16,9,5,17,26,-15
NJN,NJN vs. DET,05/11/2004,W,240,94,35,80,43.8,4,15,26.7,20,28,71.4,20,29,49,24,7,6,17,33,15
SAS,SAS @ LAL,05/11/2004,L,240,90,32,79,40.5,8,17,47.1,18,22,81.8,12,29,41,26,4,3,13,24,-8
LAL,LAL vs. SAS,05/11/2004,W,240,98,36,72,50.0,2,6,33.3,24,32,75.0,6,31,37,21,7,5,10,21,8
MIN,MIN @ SAC,05/10/2004,W,265,114,43,93,46.2,6,18,33.3,22,29,75.9,8,35,43,23,10,9,8,29,1
SAC,SAC vs. MIN,05/10/2004,L,265,113,40,91,44.0,8,23,34.8,25,32,78.1,15,38,53,27,5,4,18,24,-1
MIA,MIA vs. IND,05/10/2004,W,240,94,31,66,47.0,5,12,41.7,27,36,75.0,10,33,43,16,6,3,15,28,7
IND,IND @ MIA,05/10/2004,L,240,87,28,72,38.9,9,20,45.0,22,34,64.7,10,25,35,17,7,5,12,29,-7
NJN,NJN vs. DET,05/09/2004,W,240,82,29,70,41.4,4,15,26.7,20,26,76.9,11,37,48,22,11,7,25,30,18
DET,DET @ NJN,05/09/2004,L,240,64,22,76,28.9,0,10,0.0,20,26,76.9,19,26,45,10,6,7,18,25,-18
SAS,SAS @ LAL,05/09/2004,L,240,81,29,85,34.1,11,27,40.7,12,22,54.5,19,26,45,18,9,2,23,27,-24
LAL,LAL vs. SAS,05/09/2004,W,240,105,37,65,56.9,6,16,37.5,25,40,62.5,8,33,41,29,12,9,19,24,24
SAC,SAC @ MIN,05/08/2004,L,240,89,32,87,36.8,3,11,27.3,22,27,81.5,6,34,40,25,8,4,7,20,-5
MIN,MIN vs. SAC,05/08/2004,W,240,94,34,77,44.2,6,13,46.2,20,28,71.4,6,39,45,21,4,10,11,22,5
MIA,MIA @ IND,05/08/2004,L,240,80,30,74,40.5,1,6,16.7,19,27,70.4,13,31,44,18,8,6,16,30,-11
IND,IND vs. MIA,05/08/2004,W,240,91,31,65,47.7,7,18,38.9,22,36,61.1,7,31,38,21,7,7,16,22,11
DET,DET vs. NJN,05/07/2004,W,240,95,34,78,43.6,6,13,46.2,21,24,87.5,13,27,40,21,9,8,12,22,15
NJN,NJN @ DET,05/07/2004,L,240,80,31,72,43.1,3,15,20.0,15,23,65.2,15,27,42,18,4,5,20,25,-15
MIA,MIA @ IND,05/06/2004,L,240,81,32,84,38.1,3,13,23.1,14,18,77.8,16,31,47,17,4,2,13,26,-13
IND,IND vs. MIA,05/06/2004,W,240,94,30,69,43.5,9,18,50.0,25,32,78.1,9,30,39,19,6,7,13,20,13
LAL,LAL @ SAS,05/05/2004,L,240,85,38,74,51.4,2,12,16.7,7,18,38.9,12,30,42,18,3,2,17,21,-10
SAS,SAS vs. LAL,05/05/2004,W,240,95,36,69,52.2,5,16,31.3,18,30,60.0,6,27,33,17,9,2,8,25,10
MIA,MIA vs. NOH,05/04/2004,W,240,85,34,83,41.0,2,11,18.2,15,23,65.2,11,33,44,17,13,5,10,23,8
NOH,NOH @ MIA,05/04/2004,L,240,77,29,72,40.3,8,20,40.0,11,14,78.6,6,34,40,18,2,3,22,20,-8
SAC,SAC @ MIN,05/04/2004,W,240,104,35,80,43.8,4,16,25.0,30,35,85.7,9,30,39,22,13,6,9,17,6
MIN,MIN vs. SAC,05/04/2004,L,240,98,39,88,44.3,10,25,40.0,10,12,83.3,15,33,48,24,5,5,18,26,-6
NJN,NJN @ DET,05/03/2004,L,240,56,19,70,27.1,5,18,27.8,13,21,61.9,7,22,29,12,7,4,12,23,-22
DET,DET vs. NJN,05/03/2004,W,240,78,30,63,47.6,4,12,33.3,14,21,66.7,5,43,48,21,7,7,22,22,22
MIA,MIA @ NOH,05/02/2004,L,240,83,29,75,38.7,4,16,25.0,21,28,75.0,15,31,46,14,7,4,21,20,-6
NOH,NOH vs. MIA,05/02/2004,W,240,89,37,83,44.6,4,15,26.7,11,15,73.3,12,32,44,23,7,6,15,23,6
SAS,SAS vs. LAL,05/02/2004,W,240,88,37,79,46.8,5,17,29.4,9,21,42.9,9,31,40,16,11,3,15,26,10
LAL,LAL @ SAS,05/02/2004,L,240,78,26,69,37.7,4,10,40.0,22,33,66.7,12,33,45,16,5,6,23,20,-10
DEN,DEN @ MIN,04/30/2004,L,240,91,40,88,45.5,5,16,31.3,6,10,60.0,13,26,39,18,9,3,19,28,-11
MIN,MIN vs. DEN,04/30/2004,W,240,102,34,67,50.7,7,11,63.6,27,36,75.0,7,32,39,21,10,5,21,19,11
NOH,NOH @ MIA,04/30/2004,L,240,83,28,79,35.4,7,24,29.2,20,27,74.1,20,28,48,18,5,3,20,19,-4
MIA,MIA vs. NOH,04/30/2004,W,240,87,31,70,44.3,6,14,42.9,19,31,61.3,7,28,35,16,8,4,13,24,4
DAL,DAL @ SAC,04/29/2004,L,240,118,46,100,46.0,8,16,50.0,18,18,100.0,16,33,49,23,6,7,16,16,-1
SAC,SAC vs. DAL,04/29/2004,W,240,119,48,91,52.7,11,20,55.0,12,15,80.0,6,30,36,29,12,4,17,15,1
MIL,MIL @ DET,04/29/2004,L,240,77,31,78,39.7,2,9,22.2,13,16,81.3,11,25,36,19,8,3,14,20,-14
DET,DET vs. MIL,04/29/2004,W,240,91,38,83,45.8,3,14,21.4,12,20,60.0,18,34,52,27,9,5,14,16,14
LAL,LAL vs. HOU,04/28/2004,W,240,97,39,78,50.0,2,14,14.3,17,27,63.0,7,31,38,31,17,4,12,22,19
HOU,HOU @ LAL,04/28/2004,L,240,78,28,68,41.2,5,16,31.3,17,22,77.3,9,29,38,13,7,5,22,25,-19
MIA,MIA @ NOH,04/27/2004,L,240,85,32,79,40.5,5,22,22.7,16,18,88.9,12,23,35,21,7,2,16,24,-11
NOH,NOH vs. MIA,04/27/2004,W,240,96,35,70,50.0,7,17,41.2,19,22,86.4,8,29,37,27,4,4,16,18,11
DEN,DEN vs. MIN,04/27/2004,L,240,82,33,92,35.9,7,13,53.8,9,15,60.0,20,31,51,18,8,1,16,24,-2
MIN,MIN @ DEN,04/27/2004,W,240,84,30,66,45.5,3,7,42.9,21,30,70.0,5,35,40,15,9,7,19,22,2
DAL,DAL vs. SAC,04/26/2004,L,240,92,34,98,34.7,4,21,19.0,20,33,60.6,23,32,55,19,7,4,8,26,-2
SAC,SAC @ DAL,04/26/2004,W,240,94,36,91,39.6,3,14,21.4,19,27,70.4,24,44,68,20,6,6,19,30,2
MIL,MIL vs. DET,04/26/2004,L,240,92,37,82,45.1,6,14,42.9,12,18,66.7,15,23,38,23,10,2,16,14,-17
DET,DET @ MIL,04/26/2004,W,240,109,41,72,56.9,7,15,46.7,20,21,95.2,6,27,33,31,11,10,12,18,17
SAS,SAS @ MEM,04/25/2004,W,240,110,37,63,58.7,11,17,64.7,25,34,73.5,6,25,31,25,9,4,15,21,13
MEM,MEM vs. SAS,04/25/2004,L,240,97,36,75,48.0,5,16,31.3,20,23,87.0,12,22,34,19,9,3,17,30,-13
NJN,NJN @ NYK,04/25/2004,W,240,100,34,73,46.6,1,9,11.1,31,41,75.6,10,33,43,16,6,3,14,21,6
NYK,NYK vs. NJN,04/25/2004,L,240,94,33,79,41.8,6,21,28.6,22,30,73.3,9,28,37,22,9,4,11,33,-6
HOU,HOU vs. LAL,04/25/2004,L,265,88,34,80,42.5,4,22,18.2,16,19,84.2,8,40,48,19,6,3,18,28,-4
LAL,LAL @ HOU,04/25/2004,W,265,92,35,82,42.7,3,9,33.3,19,34,55.9,11,32,43,20,9,2,11,21,4
IND,IND @ BOS,04/25/2004,W,240,90,33,73,45.2,7,17,41.2,17,22,77.3,4,27,31,19,19,5,13,18,15
BOS,BOS vs. IND,04/25/2004,L,240,75,27,67,40.3,5,17,29.4,16,18,88.9,10,36,46,18,5,5,26,19,-15
DAL,DAL vs. SAC,04/24/2004,W,240,104,40,100,40.0,3,10,30.0,21,28,75.0,23,33,56,20,19,4,19,27,25
SAC,SAC @ DAL,04/24/2004,L,240,79,28,75,37.3,2,12,16.7,21,31,67.7,11,35,46,11,11,4,26,22,-25
NOH,NOH vs. MIA,04/24/2004,W,240,77,27,76,35.5,5,17,29.4,18,22,81.8,10,32,42,19,8,6,13,18,6
MIA,MIA @ NOH,04/24/2004,L,240,71,25,76,32.9,3,15,20.0,18,23,78.3,13,35,48,12,6,6,17,23,-6
DEN,DEN vs. MIN,04/24/2004,W,240,107,45,95,47.4,5,11,45.5,12,16,75.0,20,33,53,29,7,3,13,22,21
MIN,MIN @ DEN,04/24/2004,L,240,86,32,77,41.6,8,20,40.0,14,21,66.7,7,29,36,21,5,8,18,24,-21
DET,DET @ MIL,04/24/2004,W,240,95,33,72,45.8,5,12,41.7,24,33,72.7,9,43,52,14,4,10,18,24,10
MIL,MIL vs. DET,04/24/2004,L,240,85,30,81,37.0,6,21,28.6,19,26,73.1,7,29,36,22,9,6,7,28,-10
LAL,LAL @ HOU,04/23/2004,L,240,91,36,83,43.4,5,14,35.7,14,24,58.3,12,30,42,23,9,4,5,21,-11
HOU,HOU vs. LAL,04/23/2004,W,240,102,37,77,48.1,9,16,56.3,19,27,70.4,10,39,49,21,1,2,11,18,11
IND,IND @ BOS,04/23/2004,W,240,108,42,89,47.2,8,22,36.4,16,23,69.6,14,32,46,27,14,4,9,21,23
BOS,BOS vs. IND,04/23/2004,L,240,85,32,76,42.1,3,14,21.4,18,23,78.3,10,32,42,20,6,7,16,19,-23
SAS,SAS @ MEM,04/22/2004,W,240,95,34,72,47.2,8,18,44.4,19,30,63.3,21,27,48,19,4,5,15,17,2
MEM,MEM vs. SAS,04/22/2004,L,240,93,38,78,48.7,5,14,35.7,12,19,63.2,10,21,31,16,9,3,7,27,-2
NYK,NYK vs. NJN,04/22/2004,L,240,78,31,76,40.8,5,12,41.7,11,22,50.0,9,30,39,18,6,2,17,23,-3
NJN,NJN @ NYK,04/22/2004,W,240,81,29,72,40.3,4,19,21.1,19,26,73.1,11,38,49,20,10,4,22,25,3
MIN,MIN vs. DEN,04/21/2004,W,240,95,37,79,46.8,8,15,53.3,13,16,81.3,9,29,38,25,5,4,12,25,14
DEN,DEN @ MIN,04/21/2004,L,240,81,31,76,40.8,2,8,25.0,17,23,73.9,9,29,38,14,9,1,13,21,-14
MIA,MIA vs. NOH,04/21/2004,W,240,93,32,71,45.1,2,15,13.3,27,30,90.0,12,39,51,19,7,5,15,23,30
NOH,NOH @ MIA,04/21/2004,L,240,63,20,82,24.4,3,18,16.7,20,25,80.0,19,27,46,12,11,7,19,24,-30
MIL,MIL @ DET,04/21/2004,W,240,92,32,73,43.8,6,12,50.0,22,31,71.0,16,32,48,19,7,5,22,23,4
DET,DET vs. MIL,04/21/2004,L,240,88,33,82,40.2,6,25,24.0,16,21,76.2,13,24,37,25,10,7,13,26,-4
SAC,SAC vs. DAL,04/20/2004,W,240,83,30,81,37.0,6,23,26.1,17,24,70.8,13,35,48,23,11,4,12,21,4
DAL,DAL @ SAC,04/20/2004,L,240,79,30,93,32.3,2,19,10.5,17,20,85.0,23,34,57,16,5,7,15,20,-4
NYK,NYK @ NJN,04/20/2004,L,240,81,30,88,34.1,4,16,25.0,17,21,81.0,18,24,42,20,13,4,20,24,-18
NJN,NJN vs. NYK,04/20/2004,W,240,99,38,71,53.5,7,18,38.9,16,24,66.7,7,37,44,28,12,8,27,20,18
IND,IND vs. BOS,04/20/2004,W,240,103,41,92,44.6,9,23,39.1,12,19,63.2,15,34,49,23,9,5,11,27,13
BOS,BOS @ IND,04/20/2004,L,240,90,27,67,40.3,5,18,27.8,31,38,81.6,5,33,38,17,7,5,15,21,-13
SAS,SAS vs. MEM,04/19/2004,W,240,87,34,77,44.2,6,17,35.3,13,24,54.2,12,41,53,17,8,8,17,22,17
MEM,MEM @ SAS,04/19/2004,L,240,70,26,71,36.6,1,8,12.5,17,24,70.8,4,31,35,13,8,8,14,23,-17
HOU,HOU @ LAL,04/19/2004,L,240,84,31,71,43.7,3,10,30.0,19,30,63.3,9,27,36,20,4,3,14,21,-14
LAL,LAL vs. HOU,04/19/2004,W,240,98,34,75,45.3,7,15,46.7,23,27,85.2,7,31,38,27,4,6,10,24,14
DEN,DEN @ MIN,04/18/2004,L,240,92,37,85,43.5,3,17,17.6,15,20,75.0,10,25,35,23,6,6,12,26,-14
MIN,MIN vs. DEN,04/18/2004,W,240,106,40,87,46.0,6,12,50.0,20,28,71.4,18,30,48,18,5,6,15,18,14
NOH,NOH @ MIA,04/18/2004,L,240,79,29,72,40.3,7,19,36.8,14,20,70.0,11,28,39,18,6,3,26,24,-2
MIA,MIA vs. NOH,04/18/2004,W,240,81,30,73,41.1,6,17,35.3,15,25,60.0,14,27,41,15,9,2,20,27,2
MIL,MIL @ DET,04/18/2004,L,240,82,32,75,42.7,4,16,25.0,14,17,82.4,7,31,38,20,7,5,26,27,-26
DET,DET vs. MIL,04/18/2004,W,240,108,39,91,42.9,6,18,33.3,24,31,77.4,19,33,52,23,14,8,15,19,26
SAC,SAC vs. DAL,04/18/2004,W,240,116,44,83,53.0,11,21,52.4,17,24,70.8,9,32,41,28,10,5,11,21,11
DAL,DAL @ SAC,04/18/2004,L,240,105,41,91,45.1,8,21,38.1,15,19,78.9,17,27,44,25,9,11,13,19,-11
SAS,SAS vs. MEM,04/17/2004,W,240,98,41,76,53.9,6,13,46.2,10,13,76.9,7,29,36,26,9,8,18,21,24
MEM,MEM @ SAS,04/17/2004,L,240,74,23,66,34.8,4,13,30.8,24,28,85.7,12,26,38,10,12,6,20,20,-24
NJN,NJN vs. NYK,04/17/2004,W,240,107,36,72,50.0,5,17,29.4,30,38,78.9,9,29,38,25,10,5,16,24,24
NYK,NYK @ NJN,04/17/2004,L,240,83,29,77,37.7,2,9,22.2,23,28,82.1,13,23,36,18,9,6,19,32,-24
IND,IND vs. BOS,04/17/2004,W,240,104,39,84,46.4,5,12,41.7,21,27,77.8,16,30,46,23,9,10,18,25,16
BOS,BOS @ IND,04/17/2004,L,240,88,29,72,40.3,8,14,57.1,22,29,75.9,12,26,38,15,8,3,26,22,-16
HOU,HOU @ LAL,04/17/2004,L,240,71,29,76,38.2,2,12,16.7,11,16,68.8,12,39,51,13,8,5,24,22,-1
