TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
NJN,NJN @ BOS,04/15/2001,L,240,88,31,80,38.8,8,20,40.0,18,24,75.0,12,29,41,16,7,4,16,14,-7
BOS,BOS vs. NJN,04/15/2001,W,240,95,35,80,43.8,14,31,45.2,11,16,68.8,14,36,50,26,8,3,17,17,7
UTA,UTA @ MIN,04/15/2001,L,240,100,36,82,43.9,5,14,35.7,23,29,79.3,16,26,42,21,2,2,13,22,-7
MIN,MIN vs. UTA,04/15/2001,W,240,107,43,84,51.2,5,11,45.5,16,20,80.0,13,26,39,27,7,7,9,22,7
CHH,CHH @ DET,04/15/2001,W,240,99,38,78,48.7,3,10,30.0,20,28,71.4,11,38,49,24,4,4,17,22,9
DET,DET vs. CHH,04/15/2001,L,240,90,34,95,35.8,4,17,23.5,18,24,75.0,17,27,44,20,9,4,10,22,-9
SEA,SEA vs. DAL,04/15/2001,L,265,99,39,93,41.9,9,20,45.0,12,17,70.6,8,37,45,19,9,4,16,28,-8
DAL,DAL @ SEA,04/15/2001,W,265,107,36,89,40.4,9,27,33.3,26,32,81.3,16,44,60,23,8,7,21,19,8
PHX,PHX vs. SAC,04/15/2001,W,240,88,39,99,39.4,5,18,27.8,5,6,83.3,20,39,59,27,13,9,16,15,2
SAC,SAC @ PHX,04/15/2001,L,240,86,34,81,42.0,5,12,41.7,13,18,72.2,9,38,47,18,11,4,22,17,-2
ORL,ORL @ MIA,04/15/2001,W,240,90,34,74,45.9,7,19,36.8,15,21,71.4,8,31,39,16,13,6,16,25,17
MIA,MIA vs. ORL,04/15/2001,L,240,73,26,72,36.1,4,13,30.8,17,20,85.0,11,30,41,13,5,3,23,26,-17
IND,IND @ CHI,04/15/2001,W,240,93,37,86,43.0,1,8,12.5,18,21,85.7,20,31,51,26,8,6,17,23,7
CHI,CHI vs. IND,04/15/2001,L,240,86,29,76,38.2,4,17,23.5,24,29,82.8,9,25,34,25,12,4,12,17,-7
PHI,PHI vs. NYK,04/15/2001,W,240,89,34,77,44.2,1,7,14.3,20,31,64.5,15,34,49,20,8,4,11,21,7
NYK,NYK @ PHI,04/15/2001,L,240,82,31,78,39.7,3,14,21.4,17,18,94.4,7,26,33,17,5,2,11,23,-7
LAL,LAL vs. POR,04/15/2001,W,240,105,36,77,46.8,9,18,50.0,24,34,70.6,12,32,44,22,2,5,8,26,5
POR,POR @ LAL,04/15/2001,L,240,100,36,82,43.9,7,17,41.2,21,28,75.0,12,24,36,17,5,2,5,23,-5
GSW,GSW vs. LAC,04/14/2001,L,240,94,41,108,38.0,0,6,0.0,12,17,70.6,30,29,59,21,5,3,15,21,-12
LAC,LAC @ GSW,04/14/2001,W,240,106,42,82,51.2,2,13,15.4,20,28,71.4,13,33,46,22,10,6,15,19,12
VAN,VAN vs. HOU,04/14/2001,L,240,95,43,100,43.0,2,11,18.2,7,14,50.0,23,24,47,27,9,6,8,18,-5
HOU,HOU @ VAN,04/14/2001,W,240,100,36,71,50.7,10,19,52.6,18,22,81.8,8,34,42,23,2,4,19,12,5
ATL,ATL vs. DET,04/14/2001,L,265,124,46,97,47.4,3,14,21.4,29,38,76.3,15,35,50,29,11,5,18,36,-5
DET,DET @ ATL,04/14/2001,W,265,129,43,94,45.7,3,13,23.1,40,50,80.0,15,38,53,21,8,6,18,28,5
MIL,MIL vs. TOR,04/14/2001,W,240,112,47,80,58.8,9,16,56.3,9,11,81.8,11,38,49,31,8,9,22,23,26
TOR,TOR @ MIL,04/14/2001,L,240,86,34,88,38.6,2,8,25.0,16,25,64.0,12,19,31,30,8,1,13,12,-26
SAS,SAS vs. DEN,04/14/2001,W,240,111,41,78,52.6,11,20,55.0,18,24,75.0,10,34,44,34,7,13,18,15,16
DEN,DEN @ SAS,04/14/2001,L,240,95,40,96,41.7,4,21,19.0,11,14,78.6,14,25,39,23,13,6,14,23,-16
ORL,ORL @ WAS,04/13/2001,L,240,110,41,82,50.0,7,17,41.2,21,36,58.3,10,25,35,19,8,7,12,28,-3
WAS,WAS vs. ORL,04/13/2001,W,240,113,38,72,52.8,0,3,0.0,37,48,77.1,10,30,40,27,8,5,17,25,3
LAC,LAC vs. MIN,04/13/2001,W,240,111,43,85,50.6,6,10,60.0,19,32,59.4,17,29,46,21,5,5,17,26,6
MIN,MIN @ LAC,04/13/2001,L,240,105,41,90,45.6,2,13,15.4,21,25,84.0,12,26,38,20,7,2,13,27,-6
TOR,TOR vs. MIA,04/13/2001,W,240,94,39,93,41.9,2,10,20.0,14,18,77.8,19,32,51,29,6,10,10,20,12
MIA,MIA @ TOR,04/13/2001,L,240,82,33,82,40.2,5,14,35.7,11,16,68.8,9,35,44,20,5,5,13,17,-12
SEA,SEA @ PHX,04/13/2001,L,240,100,39,82,47.6,8,14,57.1,14,22,63.6,16,21,37,18,6,2,14,22,-9
PHX,PHX vs. SEA,04/13/2001,W,240,109,42,90,46.7,9,21,42.9,16,20,80.0,18,26,44,32,10,6,11,20,9
HOU,HOU @ POR,04/13/2001,W,240,109,39,71,54.9,9,20,45.0,22,32,68.8,6,34,40,22,6,1,16,15,6
POR,POR vs. HOU,04/13/2001,L,240,103,41,90,45.6,8,21,38.1,13,15,86.7,13,26,39,27,11,2,11,23,-6
CHI,CHI vs. UTA,04/13/2001,L,240,83,27,63,42.9,6,16,37.5,23,28,82.1,9,18,27,14,12,6,18,26,-11
UTA,UTA @ CHI,04/13/2001,W,240,94,39,71,54.9,1,8,12.5,15,23,65.2,13,27,40,31,8,0,17,27,11
NYK,NYK vs. ATL,04/13/2001,W,240,101,43,83,51.8,5,11,45.5,10,14,71.4,13,31,44,32,10,3,15,13,36
ATL,ATL @ NYK,04/13/2001,L,240,65,26,71,36.6,2,10,20.0,11,12,91.7,11,23,34,15,7,3,22,19,-36
GSW,GSW @ DEN,04/13/2001,L,240,92,38,92,41.3,1,6,16.7,15,25,60.0,23,31,54,22,6,18,8,16,-16
DEN,DEN vs. GSW,04/13/2001,W,240,108,41,91,45.1,13,24,54.2,13,20,65.0,20,34,54,28,5,8,11,18,16
SAC,SAC @ DAL,04/13/2001,L,240,97,37,89,41.6,3,15,20.0,20,27,74.1,13,42,55,19,7,6,15,22,-4
DAL,DAL vs. SAC,04/13/2001,W,240,101,40,93,43.0,3,10,30.0,18,24,75.0,12,32,44,20,7,10,11,18,4
CLE,CLE @ NJN,04/13/2001,W,240,97,38,75,50.7,1,6,16.7,20,25,80.0,13,28,41,11,11,4,21,19,6
NJN,NJN vs. CLE,04/13/2001,L,240,91,34,72,47.2,3,9,33.3,20,26,76.9,9,22,31,15,9,4,20,27,-6
BOS,BOS @ IND,04/13/2001,L,265,108,35,80,43.8,10,29,34.5,28,38,73.7,13,32,45,24,12,3,24,28,-5
IND,IND vs. BOS,04/13/2001,W,265,113,43,91,47.3,4,10,40.0,23,31,74.2,16,28,44,29,16,4,18,31,5
NJN,NJN @ CHH,04/12/2001,L,240,78,28,86,32.6,5,15,33.3,17,20,85.0,18,26,44,18,9,3,19,24,-10
CHH,CHH vs. NJN,04/12/2001,W,240,88,30,70,42.9,1,8,12.5,27,38,71.1,14,33,47,20,9,6,17,22,10
VAN,VAN vs. POR,04/12/2001,L,240,87,39,80,48.8,3,8,37.5,6,9,66.7,5,28,33,29,6,4,9,14,-13
POR,POR @ VAN,04/12/2001,W,240,100,41,92,44.6,5,17,29.4,13,18,72.2,19,36,55,33,5,5,11,9,13
ORL,ORL vs. PHI,04/12/2001,W,240,101,35,71,49.3,11,21,52.4,20,26,76.9,6,29,35,20,5,4,18,17,24
PHI,PHI @ ORL,04/12/2001,L,240,77,34,81,42.0,0,10,0.0,9,14,64.3,13,26,39,25,10,2,19,25,-24
MIL,MIL vs. UTA,04/12/2001,W,240,115,41,84,48.8,8,21,38.1,25,30,83.3,16,32,48,31,8,3,8,16,22
UTA,UTA @ MIL,04/12/2001,L,240,93,39,77,50.6,1,4,25.0,14,22,63.6,8,27,35,29,5,5,14,24,-22
MIN,MIN @ LAL,04/12/2001,L,240,102,43,83,51.8,2,9,22.2,14,21,66.7,8,28,36,23,8,5,10,31,-17
LAL,LAL vs. MIN,04/12/2001,W,240,119,43,86,50.0,9,16,56.3,24,36,66.7,15,31,46,29,5,3,11,20,17
SAS,SAS vs. SAC,04/12/2001,L,265,105,38,87,43.7,4,9,44.4,25,34,73.5,10,35,45,21,7,11,19,23,-2
SAC,SAC @ SAS,04/12/2001,W,265,107,40,92,43.5,6,16,37.5,21,28,75.0,10,39,49,21,13,7,20,24,2
WAS,WAS vs. CHI,04/11/2001,L,240,109,45,71,63.4,2,6,33.3,17,23,73.9,8,25,33,27,9,4,23,16,-4
CHI,CHI @ WAS,04/11/2001,W,240,113,47,87,54.0,6,12,50.0,13,15,86.7,11,20,31,30,15,2,15,23,4
BOS,BOS vs. MIA,04/11/2001,L,240,97,33,70,47.1,5,17,29.4,26,30,86.7,9,22,31,14,4,5,11,22,-5
MIA,MIA @ BOS,04/11/2001,W,240,102,37,66,56.1,10,21,47.6,18,27,66.7,6,25,31,23,5,4,14,23,5
ATL,ATL vs. CLE,04/11/2001,W,240,107,42,86,48.8,5,14,35.7,18,23,78.3,17,24,41,26,8,7,14,29,5
CLE,CLE @ ATL,04/11/2001,L,240,102,34,77,44.2,3,12,25.0,31,34,91.2,9,21,30,16,3,2,13,20,-5
TOR,TOR @ DET,04/11/2001,L,240,87,36,92,39.1,5,15,33.3,10,13,76.9,16,36,52,22,8,4,18,26,-12
DET,DET vs. TOR,04/11/2001,W,240,99,37,84,44.0,4,18,22.2,21,28,75.0,10,36,46,26,11,6,13,19,12
DAL,DAL @ PHX,04/11/2001,L,240,106,38,80,47.5,5,15,33.3,25,32,78.1,6,31,37,19,8,4,13,25,-5
PHX,PHX vs. DAL,04/11/2001,W,240,111,39,89,43.8,7,21,33.3,26,31,83.9,16,31,47,25,7,2,16,23,5
GSW,GSW @ SEA,04/11/2001,L,240,101,42,79,53.2,2,6,33.3,15,18,83.3,10,19,29,23,11,4,16,23,-6
SEA,SEA vs. GSW,04/11/2001,W,240,107,43,73,58.9,4,8,50.0,17,23,73.9,8,20,28,29,10,2,18,22,6
IND,IND vs. NYK,04/11/2001,W,240,100,34,76,44.7,14,20,70.0,18,24,75.0,8,27,35,26,10,3,13,23,7
NYK,NYK @ IND,04/11/2001,L,240,93,36,73,49.3,6,16,37.5,15,21,71.4,8,34,42,23,5,2,18,20,-7
MIN,MIN @ VAN,04/10/2001,W,240,104,41,82,50.0,5,12,41.7,17,20,85.0,14,36,50,29,8,11,17,19,13
VAN,VAN vs. MIN,04/10/2001,L,240,91,38,86,44.2,4,12,33.3,11,18,61.1,12,25,37,28,11,1,12,17,-13
ORL,ORL @ CLE,04/10/2001,L,240,78,30,98,30.6,5,16,31.3,13,17,76.5,23,25,48,21,4,8,15,28,-23
CLE,CLE vs. ORL,04/10/2001,W,240,101,31,74,41.9,5,8,62.5,34,37,91.9,14,35,49,27,10,11,19,20,23
CHI,CHI @ MIL,04/10/2001,L,240,84,33,79,41.8,6,14,42.9,12,15,80.0,10,27,37,21,8,4,15,17,-21
MIL,MIL vs. CHI,04/10/2001,W,240,105,41,77,53.2,7,13,53.8,16,22,72.7,7,33,40,31,6,7,10,17,21
SAC,SAC vs. LAC,04/10/2001,W,265,116,44,90,48.9,5,14,35.7,23,27,85.2,9,39,48,24,9,6,13,19,7
LAC,LAC @ SAC,04/10/2001,L,265,109,47,99,47.5,4,11,36.4,11,19,57.9,15,33,48,26,5,8,12,21,-7
POR,POR vs. GSW,04/10/2001,W,240,116,41,76,53.9,8,14,57.1,26,36,72.2,12,29,41,30,9,8,12,17,28
GSW,GSW @ POR,04/10/2001,L,240,88,34,83,41.0,2,5,40.0,18,26,69.2,17,25,42,15,8,1,15,24,-28
MIA,MIA vs. PHI,04/10/2001,W,240,83,35,81,43.2,5,12,41.7,8,12,66.7,10,37,47,22,7,4,11,19,2
PHI,PHI @ MIA,04/10/2001,L,240,81,31,78,39.7,5,11,45.5,14,20,70.0,10,34,44,12,6,1,14,17,-2
PHX,PHX @ LAL,04/10/2001,L,240,80,30,83,36.1,4,10,40.0,16,19,84.2,11,29,40,17,7,6,13,18,-26
LAL,LAL vs. PHX,04/10/2001,W,240,106,44,84,52.4,3,10,30.0,15,23,65.2,11,37,48,32,10,7,14,22,26
SAS,SAS vs. DAL,04/10/2001,W,240,91,34,81,42.0,5,15,33.3,18,28,64.3,11,37,48,26,9,11,13,16,12
DAL,DAL @ SAS,04/10/2001,L,240,79,29,82,35.4,6,17,35.3,15,19,78.9,12,33,45,17,7,10,16,22,-12
DEN,DEN @ HOU,04/10/2001,W,240,100,41,92,44.6,6,15,40.0,12,16,75.0,14,30,44,25,9,3,6,17,1
HOU,HOU vs. DEN,04/10/2001,L,240,99,40,87,46.0,5,18,27.8,14,19,73.7,15,34,49,18,3,0,12,15,-1
ATL,ATL @ DET,04/09/2001,L,240,69,28,94,29.8,1,10,10.0,12,18,66.7,13,36,49,17,13,2,18,25,-12
DET,DET vs. ATL,04/09/2001,W,240,81,27,82,32.9,7,20,35.0,20,25,80.0,18,45,63,22,10,11,25,18,12
BOS,BOS @ PHI,04/09/2001,L,240,95,38,82,46.3,10,27,37.0,9,13,69.2,10,20,30,23,5,4,12,24,-13
PHI,PHI vs. BOS,04/09/2001,W,240,108,41,83,49.4,2,11,18.2,24,28,85.7,17,35,52,24,8,7,10,16,13
NYK,NYK vs. CHH,04/09/2001,W,240,113,45,73,61.6,5,10,50.0,18,25,72.0,10,26,36,21,10,5,15,24,15
CHH,CHH @ NYK,04/09/2001,L,240,98,34,67,50.7,7,15,46.7,23,34,67.6,11,18,29,19,7,3,16,25,-15
HOU,HOU @ UTA,04/09/2001,L,240,81,30,76,39.5,5,16,31.3,16,27,59.3,11,25,36,14,7,1,15,27,-15
UTA,UTA vs. HOU,04/09/2001,W,240,96,34,75,45.3,1,7,14.3,27,32,84.4,15,31,46,23,8,8,13,24,15
IND,IND vs. WAS,04/09/2001,W,240,100,39,85,45.9,2,6,33.3,20,26,76.9,15,34,49,27,11,8,16,25,22
WAS,WAS @ IND,04/09/2001,L,240,78,31,87,35.6,2,7,28.6,14,19,73.7,17,27,44,18,7,4,21,27,-22
SAS,SAS @ GSW,04/08/2001,W,240,84,29,65,44.6,3,12,25.0,23,32,71.9,8,33,41,13,10,5,18,23,8
GSW,GSW vs. SAS,04/08/2001,L,240,76,31,86,36.0,2,8,25.0,12,18,66.7,22,30,52,19,7,2,17,22,-8
TOR,TOR vs. CHI,04/08/2001,W,240,100,38,73,52.1,7,16,43.8,17,25,68.0,8,24,32,23,10,12,17,19,12
CHI,CHI @ TOR,04/08/2001,L,240,88,33,80,41.3,3,13,23.1,19,21,90.5,12,25,37,12,11,2,19,24,-12
MIN,MIN vs. LAL,04/08/2001,L,240,99,35,73,47.9,4,13,30.8,25,29,86.2,12,26,38,24,6,3,21,24,-5
LAL,LAL @ MIN,04/08/2001,W,240,104,39,83,47.0,9,16,56.3,17,23,73.9,13,21,34,28,12,5,15,21,5
SEA,SEA vs. MIL,04/08/2001,W,240,101,44,93,47.3,4,16,25.0,9,11,81.8,10,28,38,26,6,6,9,19,13
MIL,MIL @ SEA,04/08/2001,L,240,88,34,75,45.3,6,26,23.1,14,15,93.3,7,26,33,24,4,8,16,20,-13
POR,POR @ SAC,04/08/2001,L,240,89,35,83,42.2,3,13,23.1,16,23,69.6,9,40,49,20,3,8,13,27,-9
SAC,SAC vs. POR,04/08/2001,W,240,98,34,91,37.4,5,18,27.8,25,36,69.4,18,38,56,20,7,2,6,19,9
NYK,NYK @ MIA,04/08/2001,L,240,76,31,74,41.9,1,13,7.7,13,18,72.2,10,33,43,13,3,4,18,30,-5
MIA,MIA vs. NYK,04/08/2001,W,240,81,25,69,36.2,5,22,22.7,26,35,74.3,8,30,38,12,10,2,12,23,5
IND,IND @ NJN,04/08/2001,W,240,108,42,77,54.5,5,12,41.7,19,25,76.0,6,35,41,29,5,9,14,21,25
NJN,NJN vs. IND,04/08/2001,L,240,83,29,79,36.7,3,10,30.0,22,27,81.5,9,27,36,13,6,3,15,22,-25
WAS,WAS vs. BOS,04/07/2001,L,240,100,36,75,48.0,2,9,22.2,26,35,74.3,13,33,46,16,9,4,17,20,-2
BOS,BOS @ WAS,04/07/2001,W,240,102,40,79,50.6,7,24,29.2,15,27,55.6,11,25,36,23,11,6,13,23,2
SAS,SAS @ LAC,04/07/2001,W,240,93,34,70,48.6,4,9,44.4,21,34,61.8,11,34,45,16,5,9,15,22,10
LAC,LAC vs. SAS,04/07/2001,L,240,83,33,84,39.3,3,17,17.6,14,19,73.7,12,28,40,17,4,3,11,22,-10
CHH,CHH vs. DET,04/07/2001,L,240,92,34,86,39.5,4,8,50.0,20,29,69.0,20,33,53,24,7,6,13,24,-5
DET,DET @ CHH,04/07/2001,W,240,97,36,88,40.9,4,10,40.0,21,27,77.8,15,36,51,19,7,5,12,17,5
CLE,CLE vs. PHX,04/07/2001,L,240,98,33,72,45.8,2,8,25.0,30,34,88.2,13,29,42,22,5,8,22,25,-4
PHX,PHX @ CLE,04/07/2001,W,240,102,38,90,42.2,6,12,50.0,20,27,74.1,13,22,35,21,9,8,11,24,4
UTA,UTA @ DAL,04/07/2001,W,240,116,40,78,51.3,7,10,70.0,29,39,74.4,12,23,35,26,14,0,13,28,13
DAL,DAL vs. UTA,04/07/2001,L,240,103,33,63,52.4,7,18,38.9,30,32,93.8,3,25,28,23,7,6,24,31,-13
VAN,VAN @ DEN,04/07/2001,L,240,97,37,86,43.0,5,9,55.6,18,24,75.0,13,36,49,28,9,3,14,22,-1
DEN,DEN vs. VAN,04/07/2001,W,240,98,34,78,43.6,14,24,58.3,16,24,66.7,9,33,42,26,7,7,17,23,1
HOU,HOU vs. ATL,04/07/2001,W,240,110,41,95,43.2,7,20,35.0,21,27,77.8,22,37,59,29,7,1,14,13,13
ATL,ATL @ HOU,04/07/2001,L,240,97,40,88,45.5,2,12,16.7,15,19,78.9,9,29,38,20,10,7,10,19,-13
GSW,GSW vs. POR,04/06/2001,L,240,91,33,95,34.7,2,10,20.0,23,35,65.7,25,20,45,17,17,9,20,22,-31
POR,POR @ GSW,04/06/2001,W,240,122,47,79,59.5,7,12,58.3,21,27,77.8,10,37,47,31,16,12,23,25,31
LAL,LAL @ BOS,04/06/2001,W,240,100,33,62,53.2,7,14,50.0,27,38,71.1,8,35,43,26,10,3,22,24,4
BOS,BOS vs. LAL,04/06/2001,L,240,96,36,80,45.0,13,25,52.0,11,22,50.0,13,21,34,22,11,1,16,28,-4
VAN,VAN vs. SAC,04/06/2001,L,240,90,36,91,39.6,5,10,50.0,13,17,76.5,13,28,41,21,3,7,10,16,-28
SAC,SAC @ VAN,04/06/2001,W,240,118,46,89,51.7,8,17,47.1,18,21,85.7,12,39,51,31,8,5,11,18,28
LAC,LAC vs. MIL,04/06/2001,W,265,113,41,94,43.6,7,18,38.9,24,35,68.6,15,39,54,23,6,6,15,20,3
MIL,MIL @ LAC,04/06/2001,L,265,110,39,97,40.2,4,21,19.0,28,31,90.3,14,30,44,16,10,7,12,28,-3
ORL,ORL vs. TOR,04/06/2001,L,240,100,40,82,48.8,7,16,43.8,13,20,65.0,16,25,41,23,7,5,19,18,-8
TOR,TOR @ ORL,04/06/2001,W,240,108,41,89,46.1,7,15,46.7,19,25,76.0,18,24,42,27,13,7,10,19,8
PHX,PHX @ MIN,04/06/2001,L,240,88,32,82,39.0,6,20,30.0,18,24,75.0,13,31,44,20,5,3,14,21,-13
MIN,MIN vs. PHX,04/06/2001,W,240,101,38,82,46.3,2,4,50.0,23,30,76.7,15,31,46,25,11,2,9,19,13
CHH,CHH @ MIA,04/06/2001,L,240,76,27,77,35.1,4,15,26.7,18,22,81.8,9,39,48,12,6,4,14,19,-5
MIA,MIA vs. CHH,04/06/2001,W,240,81,33,81,40.7,5,17,29.4,10,20,50.0,9,31,40,22,9,4,11,18,5
